x,y,c_abs_error_t71
21.186413,8.899827,0.4433029
20.801146,9.932908,0.4992151
21.27188,9.543584,0.50029564
16.19895,4.498567,0.38512087
15.978513,4.342232,0.38593835
15.758077,4.185897,0.3726486
16.23409,4.23307,0.39157134
16.013304,4.075729,0.3804717
15.792516,3.9183877,0.3599879
16.269234,3.9675725,0.39126003
16.048096,3.8092253,0.37186348
16.304377,3.7020752,0.37801123
19.575577,7.634186,0.32556894
19.996593,7.266259,0.34002763
20.41761,6.898333,0.36123937
20.838627,6.530407,0.3555434
20.082645,7.8408694,0.32394898
20.505426,7.473792,0.3477167
20.928207,7.1067147,0.37213248
20.589716,8.047553,0.33933353
21.01426,7.6813245,0.35257256
16.79997,4.0346837,0.4128291
16.634773,3.9238143,0.41271532
16.469574,3.8129447,0.39390355
16.818436,3.8296149,0.4135549
16.6556,3.723436,0.3985474
16.492764,3.617257,0.38168526
16.836899,3.6245458,0.39604747
16.676426,3.5230577,0.3839844
16.855364,3.4194767,0.38412642
20.389711,6.4216404,0.34870762
19.940796,6.312874,0.34732124
19.49188,6.2041073,0.34035724
20.759354,6.0818777,0.3291918
20.298195,5.97862,0.33541358
19.837036,5.875362,0.3371563
20.655594,5.644366,0.31195453
20.182192,5.5466166,0.31107703
20.527346,5.2178707,0.2918058
17.209309,3.7255743,0.40507334
17.091326,3.6235418,0.40346146
16.973345,3.5215092,0.39362723
17.255184,3.5544796,0.398526
17.133492,3.4441493,0.3925631
17.011799,3.3338192,0.3854348
17.30106,3.383385,0.38960886
17.175655,3.264757,0.3882568
17.346935,3.2122903,0.3759889
20.056915,4.3068156,0.27347204
20.243841,4.595356,0.27935085
20.400652,4.899041,0.28250307
19.845276,4.564518,0.26982373
20.017143,4.8606305,0.26527286
20.158895,5.171888,0.2803103
19.633636,4.82222,0.269235
19.790445,5.125905,0.2738319
19.421997,5.0799217,0.2740005
17.5509,3.1726913,0.38298064
17.75932,3.1534662,0.3786742
17.972195,3.154615,0.38035643
17.462072,3.3866837,0.38572872
17.668264,3.3572717,0.387896
17.878912,3.3482335,0.38754058
17.57721,3.5610769,0.38702518
17.78563,3.5418518,0.38383436
17.692347,3.7354703,0.38180125
19.219221,4.3620634,0.29256976
19.296764,4.139089,0.29485738
19.37431,3.9161146,0.30745807
19.451853,3.69314,0.32127005
19.498453,4.3436475,0.28223675
19.586876,4.111452,0.28267246
19.675299,3.8792565,0.2910277
19.777683,4.3252316,0.27256516
19.876986,4.083815,0.27116227
18.234148,3.7173858,0.3681145
18.14683,3.5297954,0.37867397
18.059513,3.3422053,0.39142066
18.398155,3.5802855,0.3767594
18.312643,3.3804789,0.39006263
18.227133,3.1806722,0.39666373
18.56216,3.4431856,0.38929945
18.478456,3.2311623,0.37770617
18.726168,3.3060856,0.4002359
18.722815,4.023205,0.3299258
18.723932,3.7841651,0.34948167
18.72505,3.5451252,0.37578747
18.965826,3.9131832,0.32565755
18.975128,3.6627398,0.35764378
18.98443,3.4122963,0.3694352
19.20884,3.8031616,0.32556298
19.226324,3.5413144,0.39891276
2.469741,38.285583,0.35906288
2.2262757,38.362083,0.35721606
2.3779764,38.113075,0.37220746
6.904751,38.831184,0.41024023
6.916184,39.08385,0.38005126
6.6763687,38.898514,0.4159268
7.556132,38.234528,0.42751378
7.7329273,38.49615,0.4273051
7.9097223,38.757774,0.42819563
7.4151325,38.41097,0.42375273
7.5919275,38.672592,0.4230668
7.2741327,38.58741,0.4182675
