step,phase,c_lambda,e11_lambda,e22_lambda,e12_lambda,allen_cahn_lambda,force_balance_lambda,k_reg_lambda,interp_c_lambda,interp_e11_lambda,interp_e22_lambda,interp_e12_lambda
1598,bfgs,242.5752867238146,13.793057693667468,5.637795280436379,0.6022482942685015,570.5636384080929,155.32684938142683,0.001,0.1,0.1,0.1,0.1
1599,bfgs,242.5752867238146,13.793057693667468,5.637795280436379,0.6022482942685015,570.5636384080929,155.32684938142683,0.001,0.1,0.1,0.1,0.1
1600,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1601,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1602,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1603,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1604,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1605,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1606,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1607,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1608,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1609,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1610,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1611,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1612,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1613,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1614,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1615,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1616,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1617,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1618,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1619,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1620,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1621,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1622,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1623,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1624,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1625,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1626,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1627,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1628,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1629,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1630,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1631,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1632,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1633,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1634,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1635,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1636,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1637,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1638,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1639,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1640,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1641,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1642,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1643,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1644,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1645,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1646,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1647,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1648,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1649,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1650,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1651,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1652,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1653,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1654,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1655,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1656,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1657,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1658,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1659,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1660,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1661,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1662,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1663,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1664,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1665,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1666,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1667,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1668,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1669,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1670,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1671,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1672,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1673,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1674,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1675,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1676,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1677,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1678,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1679,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1680,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1681,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1682,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1683,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1684,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1685,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1686,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1687,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1688,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1689,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1690,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1691,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1692,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1693,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1694,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1695,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1696,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1697,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1698,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1699,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1700,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1701,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1702,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1703,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1704,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1705,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1706,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1707,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1708,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1709,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1710,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1711,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1712,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1713,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1714,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1715,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1716,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1717,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1718,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1719,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1720,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1721,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1722,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1723,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1724,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1725,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1726,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1727,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1728,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1729,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1730,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1731,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1732,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1733,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1734,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1735,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1736,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1737,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1738,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1739,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1740,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1741,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1742,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1743,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1744,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1745,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1746,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1747,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1748,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1749,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1750,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1751,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1752,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1753,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1754,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1755,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1756,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1757,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1758,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1759,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1760,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1761,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1762,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1763,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1764,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1765,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1766,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1767,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1768,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1769,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1770,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1771,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1772,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1773,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1774,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1775,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1776,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
1777,bfgs,236.02376526430461,13.30890209795023,6.049976077060942,0.6420234636156396,613.5072745672836,147.21696310903252,0.001,0.1,0.1,0.1,0.1
