step,phase,c_loss,e11_loss,e22_loss,e12_loss,allen_cahn_loss,force_balance_loss,k_reg_loss,interp_c_loss,interp_e11_loss,interp_e22_loss,interp_e12_loss,total_loss,test_total_loss,test_c_loss,test_e11_loss,test_e22_loss,test_e12_loss,test_allen_cahn_loss,test_force_balance_loss,test_k_reg_loss,test_interp_c_loss,test_interp_e11_loss,test_interp_e22_loss,test_interp_e12_loss,k_std,k_min,k_max
51,adam,0.020424817238123186,0.25708896546594556,1.0595049973457091,8.00543471305601,0.007886396450621466,0.00025043220234839545,0.00012109075924531828,0.0,0.0,0.0,0.0,1.8386430663447226,1.4590487480163574,0.05165132135152817,0.1795884221792221,0.4839727580547333,5.130386829376221,0.007088255137205124,0.0003197519399691373,0.00012111648538848385,0.0,0.0,0.0,0.0,0.010633540339767933,0.9864000678062439,1.0223886966705322
52,adam,0.020173475807232243,0.25315676148860683,1.0522698202440817,7.948234973415252,0.007820002073722502,0.00025955384649756935,0.00012111463518287505,0.0,0.0,0.0,0.0,1.8203284432811122,1.4291638135910034,0.04861530661582947,0.17924505472183228,0.4814028739929199,5.118415355682373,0.0068293907679617405,0.0003484339686110616,0.00012111648538848385,0.0,0.0,0.0,0.0,0.010633540339767933,0.9864000678062439,1.0223886966705322
53,adam,0.01989772248893015,0.250234475058894,1.0421764562206883,7.842690190961284,0.007752713522002581,0.0002749128203328338,0.00012116639282471771,0.0,0.0,0.0,0.0,1.7988712172354422,1.4460363388061523,0.050211790949106216,0.1798732876777649,0.4892604649066925,5.086481094360352,0.006782930810004473,0.00036776758497580886,0.00012111648538848385,0.0,0.0,0.0,0.0,0.010633540339767933,0.9864000678062439,1.0223886966705322
54,adam,0.01961453132812054,0.2462425938537044,1.0342772295398097,7.767511736962103,0.007681668495699283,0.0002912797180244759,0.00012109885503905975,0.0,0.0,0.0,0.0,1.7784626753099504,1.4327235221862793,0.048900455236434937,0.17955096065998077,0.490251749753952,5.06752347946167,0.006602699868381023,0.00039893839857541025,0.00012111648538848385,0.0,0.0,0.0,0.0,0.010633540339767933,0.9864000678062439,1.0223886966705322
55,adam,0.01929038781071863,0.2428284566248617,1.0238159721897495,7.699241961202314,0.007623566254492729,0.000303749248550664,0.00012105122755935056,0.0,0.0,0.0,0.0,1.758198207424533,1.4316537380218506,0.048527926206588745,0.18023335933685303,0.4958765208721161,5.042691707611084,0.006445028819143772,0.00042671358096413314,0.00012111648538848385,0.0,0.0,0.0,0.0,0.010633540339767933,0.9864000678062439,1.0223886966705322
56,adam,0.018959500075828646,0.23872098374751308,1.0165973901748657,7.6235211895358175,0.0075475480407476425,0.00032119016865298395,0.00012125529329134752,0.0,0.0,0.0,0.0,1.7374078881356023,1.426388144493103,0.04805834963917732,0.18056868016719818,0.49495765566825867,5.024933338165283,0.006298436783254147,0.000457307614851743,0.00012111648538848385,0.0,0.0,0.0,0.0,0.010633540339767933,0.9864000678062439,1.0223886966705322
57,adam,0.018641714727686297,0.23559217058843182,1.0090725171950556,7.555761660298994,0.007501506862500983,0.0003404464814887052,0.00012110503091882433,0.0,0.0,0.0,0.0,1.7192474372925297,1.4186545610427856,0.04747840762138367,0.17939473688602448,0.4981027841567993,5.003664493560791,0.006125596817582846,0.0004908560076728463,0.00012111648538848385,0.0,0.0,0.0,0.0,0.010633540339767933,0.9864000678062439,1.0223886966705322
58,adam,0.018280083313584328,0.23192875183397724,0.9977693596193867,7.473246774365825,0.007393660234107125,0.0003604511871197892,0.00012102839583906555,0.0,0.0,0.0,0.0,1.6966390994287306,1.4124045372009277,0.04702749103307724,0.17888760566711426,0.498738169670105,4.984231472015381,0.006000224966555834,0.0005242615006864071,0.00012111648538848385,0.0,0.0,0.0,0.0,0.010633540339767933,0.9864000678062439,1.0223886966705322
59,adam,0.017892471965282195,0.22814818591840805,0.9930425940021392,7.398856978262624,0.007346170669000956,0.0003847844547577082,0.00012110175321727331,0.0,0.0,0.0,0.0,1.6773277213496547,1.4294450283050537,0.04876118153333664,0.17967121303081512,0.5029284954071045,4.957305431365967,0.005915708839893341,0.0005608805222436786,0.00012111648538848385,0.0,0.0,0.0,0.0,0.010633540339767933,0.9864000678062439,1.0223886966705322
60,adam,0.01758435482700025,0.224748533579611,0.9873917198950245,7.343337566621842,0.0072584506725111315,0.00040500757055387144,0.0001211201106930422,0.0,0.0,0.0,0.0,1.6605143008693573,1.3973972797393799,0.04511639103293419,0.17990070581436157,0.5059435367584229,4.93706750869751,0.0055984738282859325,0.0006107690278440714,0.00012111648538848385,0.0,0.0,0.0,0.0,0.010633540339767933,0.9864000678062439,1.0223886966705322
