x,y,e11_abs_error_t71,e22_abs_error_t71,e12_abs_error_t71
4.4284515,15.157156,0.005846138,0.0004891311,0.0006994456
4.671973,15.532158,0.005632599,0.00029183016,0.00054182904
4.9154944,15.907159,0.0052866535,7.000337e-05,0.0006460642
3.935175,15.199855,0.006074344,0.0005425357,0.0010506627
4.1818633,15.576675,0.0056289304,0.00022297236,0.0006776522
4.4285517,15.953496,0.0054580653,6.179043e-05,0.00076452154
3.6917536,15.621193,0.005987836,0.00028936204,0.0008183336
3.9416087,15.999833,0.00546419,0.0001706719,0.0008410043
20.261969,23.594294,0.0013142694,0.00064499595,0.00036033336
20.025803,23.288061,0.00073465006,0.00067102886,0.0005079999
19.789637,22.98183,0.0005257963,0.0007969177,0.00049311365
20.667843,23.588467,0.0011908663,0.0005523133,0.00025313185
20.432922,23.283232,0.0010664072,0.0005880962,0.00040938891
20.198,22.977997,0.0005730423,0.0006943672,0.00054179784
20.84004,23.2784,0.0006487472,0.0005258332,0.00030516996
20.606363,22.974161,0.00068898033,0.0005315646,0.00052424823
21.014727,22.970325,0.0009678267,0.00077188096,0.0006471905
5.746736,14.715966,0.0053509083,0.00035577593,0.0001609358
5.2261343,14.738029,0.00585841,0.00056229834,0.00058467616
4.705532,14.760092,0.0061575323,0.0006822336,0.0009546126
5.528395,14.267434,0.0058615413,0.00082389184,0.0009667815
5.003923,14.287075,0.0062713753,0.0009813916,0.0013525689
4.4794507,14.306716,0.0064625116,0.0010567899,0.0017119222
5.3100543,13.818902,0.0060541024,0.0012856845,0.0016575605
4.781712,13.836121,0.0063406397,0.0013727266,0.0020208794
5.091714,13.37037,0.0060279956,0.0016461919,0.0022403311
6.402071,13.388434,0.0047987187,0.0014605236,0.0011303809
5.9652853,13.382413,0.005233368,0.0014920511,0.001526329
5.5284996,13.376391,0.0058379006,0.0013871146,0.001953933
6.2493963,12.980816,0.004777059,0.0017169593,0.0017604036
5.8098593,12.972907,0.005376287,0.0015278922,0.0022124362
5.3703227,12.964998,0.0056156535,0.0018316214,0.0023360322
6.096721,12.573198,0.004929618,0.0016446917,0.002432526
5.6544333,12.563401,0.0048724255,0.0018925066,0.002880602
5.944046,12.16558,0.0051259445,0.0015888294,0.0027482377
6.1626697,11.872422,0.0050689112,0.001647449,0.0028182182
6.3841157,11.581364,0.0054654377,0.0015585711,0.0028898306
6.608384,11.292405,0.0059435507,0.0015283261,0.0030342175
6.29282,12.230606,0.005057699,0.0015454909,0.0024668046
6.5128546,11.9384985,0.0054556318,0.0015494416,0.0024468722
6.735712,11.64849,0.005897522,0.0015108308,0.0025107062
6.6415935,12.295633,0.005063778,0.0017412587,0.0018635255
6.8630395,12.004575,0.00529043,0.0015956475,0.0018818805
6.990367,12.36066,0.0047192434,0.0015916843,0.001443723
21.354822,21.976885,0.00079130754,0.00072485686,0.00039343652
21.263784,22.31777,0.0010606665,0.000732932,0.00043623638
21.15042,22.648916,0.00092396326,0.00077533897,0.0005943584
20.999828,22.01679,0.0009340942,0.0007141088,0.00044171535
20.897629,22.352806,0.00092967506,0.0007966873,0.00045978464
20.7731,22.679085,0.00095825084,0.0006060547,0.00042942492
20.644836,22.056696,8.412823e-05,0.00090894,0.0008110036
20.531471,22.387844,0.0004704371,0.0007765122,0.0007481801
20.289843,22.096603,0.00046583544,0.000895806,0.0010473619
7.113325,10.65193,0.006865064,0.0013461624,0.0029825133
7.2484484,10.918311,0.0068171695,0.0013669234,0.0027300837
7.383572,11.184692,0.005880014,0.0015003704,0.0023416984
7.518696,11.451073,0.0053319344,0.0016052108,0.0020364034
6.9458117,10.865777,0.006846729,0.0013409461,0.002943163
7.0805354,11.131981,0.006623808,0.0014309287,0.0027632648
7.2152586,11.398184,0.005589594,0.0015721401,0.002328469
6.7774982,11.079268,0.0062870355,0.0014872139,0.0031217164
6.9118214,11.345294,0.0062563494,0.001506641,0.0026958694
20.60423,21.081722,0.0009241784,0.00013012905,0.0006643301
20.955902,20.98915,0.00043693138,0.0002812068,0.00044775032
