x,y,grf_interpolated,pred_k
8.537863,22.075966,0.95944405,0.81636494
17.555445,27.576595,0.7618732,0.79118854
21.523224,17.01615,0.96392655,0.7610236
2.6018822,18.192116,1.3733683,0.8301816
20.701927,8.818975,0.9459137,0.75209355
13.658329,5.972141,1.6133953,0.76894444
2.3474953,36.720013,0.96108556,0.87301075
8.774936,38.534187,0.92352176,0.8485525
4.1914077,15.238218,1.5122583,0.8181002
2.3860903,19.838686,1.2598772,0.834666
21.326887,18.06888,0.955509,0.7631439
21.724602,19.623213,0.9868819,0.7641055
7.8401594,9.804008,1.4973713,0.79453653
8.05561,9.703586,1.5037961,0.7936261
4.309642,19.938711,0.88515496,0.8278911
20.768862,8.208021,0.94331026,0.7510768
20.669825,8.417509,0.9424831,0.75164
14.303692,5.550863,1.566791,0.766286
6.8117785,27.443789,1.0964277,0.83432305
3.9184773,37.889835,0.9651214,0.86883056
21.078194,12.494966,0.9442671,0.75604296
9.062979,8.388015,1.4271709,0.7878204
2.4888813,19.679129,1.256751,0.83393586
3.5520627,33.27902,0.9776631,0.8603874
7.006811,32.40705,1.1868728,0.8439084
12.681701,19.54425,1.0994519,0.795705
9.103976,38.33111,0.90879154,0.8466675
1.4163944,33.009052,1.0370536,0.86852837
1.2334607,27.936146,1.1281211,0.8575733
1.4507388,26.721737,1.1165082,0.85392976
12.488202,19.648008,1.073974,0.79661584
14.8805685,5.0540075,1.5581683,0.7637569
3.2651846,17.51785,1.410705,0.82633156
16.27371,30.885204,0.76234424,0.8018666
14.817956,5.26551,1.5557038,0.76427495
14.607552,5.3136783,1.5694019,0.7649873
7.8214607,13.839203,1.3791434,0.80249023
7.236459,21.903206,0.8729299,0.8210413
20.77342,7.462186,0.9440091,0.75006133
3.767481,37.715904,0.96545553,0.8691131
10.90242,25.490444,1.7433306,0.81377083
1.2868043,36.06815,0.93751854,0.87597233
4.4115644,15.143104,1.5410867,0.8171287
2.1842346,21.021667,1.2399867,0.83808416
18.73594,19.725668,0.90061474,0.77420366
19.144974,26.402855,0.85268503,0.78329486
18.858387,19.574562,0.9014666,0.7735485
2.3794034,19.507109,1.2704977,0.8339387
6.149533,39.759766,0.985509,0.86286235
14.87011,11.04376,0.966326,0.77334183
12.445708,35.563152,0.7082865,0.82646894
12.742717,35.27314,0.69240254,0.8246301
21.435726,17.2323,0.95923716,0.7616043
21.13829,21.71952,0.96203285,0.7690825
20.398418,23.857399,0.91445374,0.7748237
21.093653,16.464296,0.92658806,0.7615817
14.721857,11.16298,0.966186,0.7740229
9.284824,8.369073,1.4475672,0.7870591
19.555624,3.919581,0.9598139,0.74866194
12.439672,18.523376,0.9225834,0.7947421
15.154461,4.79954,1.5223693,0.76254165
16.945705,3.513096,1.2359916,0.7553849
12.321187,18.335072,0.87355775,0.7948348
4.51066,27.004082,0.9129137,0.8426524
4.6647487,27.144348,0.9196569,0.8423462
12.647733,24.514181,1.7429159,0.80497247
13.294294,18.989296,1.2056296,0.7924355
1.2871639,36.94928,0.91402334,0.8779423
