step,phase,c_loss,e11_loss,e22_loss,e12_loss,allen_cahn_loss,force_balance_loss,k_reg_loss,total_loss,test_total_loss,test_c_loss,test_e11_loss,test_e22_loss,test_e12_loss,test_allen_cahn_loss,test_force_balance_loss,test_k_reg_loss
622,bfgs,0.00387952068622781,0.10119410978529554,0.05549925271484811,0.7449146546173496,6.098742781194412e-05,0.004223779905740048,3.9112038862825065e-09,3.0721762999164173,13.322503912417561,0.04620738248952848,0.04748028863281718,0.6822361639831185,1.8943836242673096,2.2270502327779357e-05,0.003314877886268752,3.931308904086583e-09
623,bfgs,0.0038736698243197515,0.10081200244026696,0.055479388598294745,0.7458487817269412,6.0950882719824106e-05,0.004224993667110371,4.482020718115486e-09,3.0717753835241903,13.319902700452447,0.046240993080519,0.04743627759952222,0.6820421179091561,1.8917066484675846,2.221485439231796e-05,0.0033167071632890636,4.500812601140444e-09
624,bfgs,0.0038749153311211713,0.10078146353450332,0.05546041297421135,0.7466319720578501,6.0983105330475755e-05,0.004221003274377678,5.3154343492794945e-09,3.071294073173595,13.355860244273169,0.04624544870093614,0.04728708169678172,0.6854272535118042,1.8894732246234862,2.2217587932001302e-05,0.0033172089258797226,5.332849811590668e-09
625,bfgs,0.0038701667833759487,0.10034847226705217,0.055433264457927775,0.7448247105216149,6.090429876049864e-05,0.004233065691709203,6.446609345876829e-09,3.0708621899947572,13.392938846474058,0.04641397259434865,0.04712381406730053,0.6871412579557835,1.8965056827439795,2.225385235223575e-05,0.0033221542291801986,6.461403491886296e-09
626,bfgs,0.0038708348844618736,0.10044496302182535,0.0554063225679515,0.7442105491134056,6.094870182043948e-05,0.004233083140950436,7.454324281920486e-09,3.070300702314197,13.416396180151695,0.04636619138518056,0.046930832829603135,0.6888890958922627,1.903673885366169,2.2261328865039577e-05,0.003321647031935846,7.464015255093134e-09
627,bfgs,0.003867039667315648,0.100412001519745,0.055374804046098854,0.7451200329538933,6.0918732521548195e-05,0.004230097862347895,8.732132002438117e-09,3.069712602154805,13.366081061520845,0.0463812032929641,0.046507553911900645,0.685917552538108,1.8855613745772126,2.2173353404851616e-05,0.0033280821828992114,8.735805918900576e-09
628,bfgs,0.0038791332884294196,0.1000933964515646,0.055351302295983916,0.7463197665467952,6.096051327231061e-05,0.0042256014753052785,9.830064799434286e-09,3.0693011906711543,13.506241492654247,0.04640458872509957,0.04657677698189359,0.6963389727217968,1.9071536809368193,2.2180574713112652e-05,0.00332578119367885,9.821251777657866e-09
629,bfgs,0.0038844825299291013,0.10001606396573556,0.055336413735452776,0.7460134405784832,6.097227924054641e-05,0.004225476267531344,1.030302630343017e-08,3.0689014830877754,13.446554958984287,0.046447333903527635,0.04634242401846539,0.6921326827716603,1.8927575198156406,2.201666501705483e-05,0.003327708661084017,1.0285613162270718e-08
630,bfgs,0.003879411604794334,0.09974588468502953,0.055311738515878166,0.7447349738016148,6.111596800354646e-05,0.0042330666828589774,1.0439582231942574e-08,3.068480866658521,13.466853209052095,0.046120770414602635,0.0461619366320289,0.6961878516984213,1.886844730272915,2.1971828282257103e-05,0.003327539252836354,1.0413681794845322e-08
631,bfgs,0.00387548872635284,0.09962369458838397,0.05528829253721155,0.7443430546358534,6.116227539633728e-05,0.004235627274339102,1.0135611193307782e-08,3.0679904573837873,13.429685936286067,0.04606160474533268,0.04601278878825015,0.6923547903872225,1.8969630259439458,2.19702103455736e-05,0.003326909268744353,1.0104169146868927e-08
632,bfgs,0.0038755663697717805,0.09942834697761341,0.05527253433867908,0.7443303129096519,6.110441103205689e-05,0.004236865001421067,9.395046867840736e-09,3.0675356375383447,13.506914773417725,0.046186250283061454,0.04573032937198085,0.6969906072344786,1.9162076428912322,2.2093695658803637e-05,0.003323484877671918,9.355429355813083e-09
633,bfgs,0.0038673181821397475,0.0993330642099468,0.055265554159200876,0.7432298516446301,6.11778293285357e-05,0.004242054348536024,8.336791155981326e-09,3.067077860834317,13.517951830712462,0.045992669789889806,0.04547724577943661,0.7000268720141879,1.9030965267078868,2.207001142732126e-05,0.0033303753763924376,8.296169246047561e-09
634,bfgs,0.003862647428239293,0.09929505087983671,0.05523871382068797,0.7440215431316345,6.109130646846791e-05,0.004239863547334579,7.094187910545076e-09,3.0665140395733963,13.493168875090033,0.04605617830075385,0.04554028327687935,0.6971003059621851,1.9064187793612664,2.2055948886158203e-05,0.003334393604733904,7.054052332928245e-09
635,bfgs,0.0038585036293967306,0.09910185891873292,0.05521905315030972,0.7461222061073908,6.110687610120976e-05,0.004233948187228739,5.4741831119187896e-09,3.0660421601794146,13.409512893788845,0.04576643769922512,0.044971744946632065,0.6923837979904893,1.8963632785920488,2.1876822006956245e-05,0.003327774624280826,5.435367779702242e-09
636,bfgs,0.003864235541409485,0.09887078231433533,0.05519054562921997,0.7451475851244652,6.097128865928035e-05,0.004239104571316992,4.3040387650685374e-09,3.0656843422072555,13.464839579839222,0.04604914683972248,0.044949276795003275,0.693421201801201,1.9240227278322657,2.187598434779398e-05,0.003326288556042681,4.2704396612335725e-09
637,bfgs,0.0038640028018997433,0.09904385854747397,0.05515569667850661,0.7449810339631099,6.090693913301558e-05,0.004237940664356457,3.599376748401964e-09,3.0652139816332995,13.491160325011363,0.046124653267742406,0.04473531894748519,0.6949326272392484,1.9306801585262223,2.1939846157765262e-05,0.003321626552375343,3.5710693388990877e-09
638,bfgs,0.0038654470097718736,0.0991463938610793,0.05513331444294881,0.7432398429405978,6.0844435347020676e-05,0.00424262288635254,2.9457340357948186e-09,3.0647821576747742,13.515125562380163,0.04640332377147923,0.0447176709636785,0.6945882527030728,1.9419290737298143,2.2099645780567943e-05,0.003322768463626505,2.926946156704336e-09
639,bfgs,0.0038567905291549496,0.09930385501000742,0.0551105771922724,0.7437614254396591,6.081146906692126e-05,0.004240359175937426,2.7168290414667532e-09,3.064340684300922,13.55830906216999,0.046443121897745805,0.04463106369109062,0.6963201919435138,1.9638586490289272,2.2230481114853593e-05,0.0033209188890894487,2.707263204581836e-09
640,bfgs,0.0038464494206131784,0.09940348238144808,0.05507797173469211,0.7421272391314399,6.078217179775783e-05,0.004247190203375075,2.8011075923426548e-09,3.0638184919007547,13.621332782312734,0.04649977514929076,0.04459633963416934,0.7016343749795612,1.961444999604686,2.2271613361426916e-05,0.0033291925666877826,2.801889200392341e-09
641,bfgs,0.0038454458438095724,0.09929167794197558,0.05504474168329374,0.7382424390425657,6.095138881113601e-05,0.004261718845768134,3.2561672070992345e-09,3.063258833719199,13.60899795303564,0.046234872833001074,0.04484496333230133,0.7019610395259357,1.9595960486094515,2.2294652151961682e-05,0.0033310565976396216,3.2689493472403135e-09
642,bfgs,0.0038407671134725804,0.0995226946962651,0.05500245806233148,0.7420857450414902,6.096886830205471e-05,0.004245837538419192,4.0144510838376984e-09,3.0627504389127034,13.607398699069865,0.04617013507274227,0.04492765814896267,0.7032884756965339,1.947989836575554,2.2288521990210998e-05,0.0033256920348698153,4.040082745764192e-09
643,bfgs,0.0038337022692021727,0.09965961475315241,0.0549800016819162,0.7439068112028262,6.093321364391878e-05,0.004238637130195398,4.772459940674791e-09,3.0623204292097888,13.66142879804688,0.04620436163406593,0.04498294658012428,0.707173978318653,1.953966750780881,2.2385806702187733e-05,0.003332986953401427,4.808832705702621e-09
644,bfgs,0.00383311567984971,0.09957599238463927,0.05494903678709293,0.7435626061122874,6.096389443270493e-05,0.004240011497832877,5.318542279136022e-09,3.0617605881536125,13.72292227945451,0.046152296134271936,0.04509848506315977,0.7131517551837065,1.9484567121843566,2.234592710957989e-05,0.003341463776516106,5.362307646546795e-09
645,bfgs,0.0038341207376722977,0.09960750712970302,0.05490702415139318,0.744712512678142,6.0973167973411155e-05,0.004234500013993316,5.851258646289494e-09,3.061112792976684,13.723212583814266,0.04609701319298372,0.04561298599245614,0.7124508681392463,1.95946737447836,2.2315014392349697e-05,0.0033377517757459574,5.902980291860398e-09
646,bfgs,0.0038346206432738673,0.09948206150950897,0.054872570327062775,0.7427126369523452,6.091945636303776e-05,0.004242547090184475,6.12004760030208e-09,3.060511063912089,13.789964695793673,0.04617479244790317,0.045834902082986184,0.715917734157837,1.9800109457298407,2.240284352175885e-05,0.0033446671052274907,6.176153095723776e-09
647,bfgs,0.0038335952028789246,0.09941458981141481,0.05486489995096482,0.74241441086679,6.104098096907073e-05,0.004242098896044839,5.846550163421765e-09,3.0598803560408014,13.843877184757426,0.04598865794559639,0.045613471324719206,0.7212884161737411,1.9860558023362767,2.2378409589564723e-05,0.0033398221347673606,5.899816620174043e-09
648,bfgs,0.003823221658276057,0.09952587121373906,0.054843249422280714,0.7422811142566693,6.118770582336276e-05,0.004242220038238642,5.159611398867089e-09,3.0593876162267235,13.844695898619966,0.04586029351932908,0.04556650151944422,0.7229000465194758,1.9781222621814112,2.2302673786889917e-05,0.0033332070931680682,5.20378754945897e-09
649,bfgs,0.003820253192430317,0.09947292410689255,0.05479953552738145,0.7407008778452779,6.117401197010658e-05,0.004249070785529442,4.4441484087574944e-09,3.058818770417529,13.870233769083619,0.04588858943791061,0.045562944846498116,0.7248133934292449,1.9807433017586356,2.238967703761872e-05,0.0033317198549703323,4.478510807238136e-09
650,bfgs,0.0038158174119927164,0.0993748953094979,0.0547668221227711,0.741927465375452,6.118039835338367e-05,0.004246063907865368,3.462319448244973e-09,3.0583447466689027,13.932898983291519,0.04601555928233388,0.04497867816311113,0.7306623367067233,1.9740811820461073,2.23501565192876e-05,0.003322768290954234,3.483096729813809e-09
651,bfgs,0.00382766014797026,0.0991674597089135,0.054749585345374635,0.7424507283381656,6.117019206509652e-05,0.004242757476876938,2.7849977356999587e-09,3.0578872202173812,13.9257623902725,0.04618022522386202,0.04523211022784152,0.7279118651247226,1.9886706337171458,2.2333261490581366e-05,0.003319295472764569,2.797565112382783e-09
652,bfgs,0.0038349058756865,0.09902615148325253,0.054727189847113444,0.7435563632751732,6.113467066430685e-05,0.0042375355802231045,2.338087572840222e-09,3.0573312368942775,13.964617247617447,0.04625246026303364,0.04552873290333907,0.7310655814016949,1.9866397311290829,2.22665311230134e-05,0.0033205534637550525,2.3456169021936845e-09
653,bfgs,0.0038374091758671854,0.09912503623214401,0.05470505411322275,0.7443257380772618,6.117516999053323e-05,0.00423123907130557,2.115370790537471e-09,3.056621096598068,13.928433282605246,0.045953460018636275,0.04504573482131547,0.728789707010141,1.9940121142473366,2.2142619297943137e-05,0.0033241453798340324,2.1215575233639454e-09
654,bfgs,0.003831958563662002,0.09908377224608847,0.054667615176523104,0.742993624074249,6.125916898950459e-05,0.004236492244396244,2.3794425067182813e-09,3.0559293699670924,13.852129165685438,0.04560734494581198,0.04506157583134282,0.7242584137094078,1.9854560270744253,2.1924542449799237e-05,0.0033378379323092504,2.3915842718156576e-09
655,bfgs,0.0038347707609581966,0.0986650079469182,0.0546332550558577,0.7425280781188244,6.130258015650405e-05,0.004240681306232485,3.029872917346597e-09,3.055245146805127,13.927558025881542,0.04551738792804088,0.045367022217782896,0.7307780955118914,1.9923761838633898,2.1861447686692872e-05,0.0033354553178672423,3.0528799095177807e-09
656,bfgs,0.003832026756247468,0.09835283260574645,0.05462177662837637,0.7420399013912182,6.111304260853925e-05,0.004244920721440717,3.6416230521205158e-09,3.054550252421017,14.0090371119542,0.0459750672864006,0.04546041365027434,0.7356859972784695,1.9920169967225179,2.1866934347422834e-05,0.0033339382684300653,3.6717894173915377e-09
657,bfgs,0.003834066996599398,0.09857185905998153,0.05458236992092251,0.7419941029443827,6.09408675001577e-05,0.004242630014825848,3.87742106201067e-09,3.053999492966973,14.077642864466666,0.04615422805829791,0.045773811755580804,0.7407594412511684,1.991249589069306,2.185938305181677e-05,0.0033370672431625595,3.906261512778998e-09
658,bfgs,0.0038403160839769286,0.09855256942511191,0.05454922702723631,0.74080397926227,6.097511449680589e-05,0.004244616389252007,3.775349265763092e-09,3.053311964797126,14.08011959538196,0.0461219693887519,0.045779338743272724,0.741479497946578,1.9847745067880276,2.1704976555746527e-05,0.0033476396727650038,3.799620787556828e-09
659,bfgs,0.003832351912104749,0.09876453233152047,0.05450744825444167,0.7411465804919054,6.095219785075322e-05,0.004242089286479572,3.419607836553879e-09,3.052607335970358,14.179478591318937,0.046119947069167735,0.0458447069458625,0.7489937258145763,1.9995472418691127,2.156669720591943e-05,0.003347071881199214,3.4379294812103775e-09
660,bfgs,0.003829990940445725,0.09890998685775076,0.054451850455242576,0.7408495569776609,6.0974434518526875e-05,0.004242325632345958,2.9037927609779767e-09,3.052034587148694,14.105868891264874,0.04601613504518073,0.04523511635529827,0.7424509462057763,2.006734432836529,2.1424530093528995e-05,0.003350486970664003,2.921543261025565e-09
661,bfgs,0.003831029709993663,0.09883227146807316,0.05441892684149195,0.7406524361608179,6.106022568854598e-05,0.004241640541248233,2.5335775231113873e-09,3.051212004651611,14.159483512398934,0.045932150326241504,0.045471480719377476,0.7477593816625999,2.0023174808646815,2.1269935743234935e-05,0.0033597730029803394,2.5541300152703333e-09
662,bfgs,0.0038351383747284905,0.0986704815507193,0.05435205904914475,0.7416100877699328,6.126411125534363e-05,0.004237246248583605,2.2522230793683665e-09,3.0502286875068574,14.179962110308557,0.045631338942739685,0.04550254788476289,0.7515160271195832,1.9964518505309121,2.0965249189554818e-05,0.003365862501068285,2.279205546358768e-09
663,bfgs,0.003837783224174167,0.09839939798994007,0.05432178361637833,0.7402352489060534,6.113863507141303e-05,0.004243555353128078,2.459088728197101e-09,3.0494811778608337,14.312104132271315,0.045977023226099124,0.04631471318209736,0.7595520276872259,2.0127205887019595,2.080082908741266e-05,0.00337704484293567,2.494884561387696e-09
664,bfgs,0.0038399543423851563,0.0982730383684131,0.05425879834121145,0.7423905315694268,6.11957337790428e-05,0.004235825999064918,2.9534706013970455e-09,3.0486840505768233,14.293015009200468,0.04582814924106319,0.046139658167488995,0.7586946833230138,2.0159052838318456,2.0535283614674137e-05,0.003365126913724909,2.9914480717386707e-09
665,bfgs,0.0038422433467600464,0.09810068019505659,0.054221654759561394,0.7419163792608682,6.111026016659838e-05,0.004237734943418322,3.7059193750495855e-09,3.0478727366949494,14.281695707521619,0.04599257223812039,0.045966437939421775,0.758096783991248,2.0038179626034736,2.038130198909469e-05,0.003359910708576693,3.7455137584432565e-09
666,bfgs,0.003841395232518837,0.09802861974883217,0.05417128878688021,0.7437417461356297,6.113558692232779e-05,0.004231295170108899,4.366457312828939e-09,3.047177987420119,14.346147948629481,0.046120527599628106,0.04682668591777435,0.7631739721744836,1.9998463326111446,2.034947233774412e-05,0.00336485978312101,4.405516708062469e-09
667,bfgs,0.0038366288210085757,0.09818300674829299,0.05413102198780125,0.7433630296174407,6.11837986854511e-05,0.004230805364760735,4.4045861494075625e-09,3.046413307575461,14.317577887099945,0.04601459919863852,0.04694521565050272,0.7594927373733505,2.017136800775016,2.03247344374082e-05,0.0033705911764136177,4.442722371079875e-09
668,bfgs,0.003836346360614784,0.09810153449849399,0.054060250688818465,0.7467563881390358,6.137825298583948e-05,0.004218134364496434,3.911776246042354e-09,3.045558594462108,14.343966321641235,0.04565371863697597,0.04657288581173322,0.764837551858908,2.006727820455867,2.0216722737160654e-05,0.003365279070841338,3.948489892386049e-09
669,bfgs,0.0038266990397475896,0.0979560141774238,0.05399068091902895,0.7474088572332449,6.139701533700442e-05,0.0042183834454190584,2.917584023837408e-09,3.0445460997811957,14.328269829758414,0.045422119048101894,0.04566491495780368,0.766844832068149,1.9848713530476245,1.9843493110396875e-05,0.00336472431577011,2.951403261744943e-09
670,bfgs,0.0038172519071216545,0.09832517677603488,0.05393137270446032,0.7455297824284519,6.124762725569497e-05,0.004223706449823613,1.8433870922108175e-09,3.04375183078256,14.414221039318704,0.04564057068292498,0.04548980524566548,0.7698434544072614,2.023617611731483,1.9777784846452938e-05,0.0033692831482525676,1.8727799197117407e-09
671,bfgs,0.003812050752621254,0.09817517048291374,0.0538673666874536,0.7500369306407825,6.134435004584595e-05,0.004208424049959218,1.6091762154090549e-09,3.0428129842128326,14.373532686209629,0.045468156945221015,0.044992351835252915,0.7665945609179284,2.0362548420283657,1.9654822305140794e-05,0.003350144819445549,1.6356657716852872e-09
672,bfgs,0.003817560088184732,0.09802311897617348,0.05383114710460153,0.750347310272898,6.137064059210642e-05,0.004206046396524913,2.134490475306764e-09,3.0420011544192134,14.267479004160945,0.04543768469506931,0.044669106533689495,0.7592226307607783,2.0139474011471266,1.9337390553635684e-05,0.0033592556757628084,2.160692461780426e-09
673,bfgs,0.0038053799161499413,0.09795264726784997,0.05378262691331897,0.7505738685750241,6.125499180425027e-05,0.004207436069857984,2.971237236321833e-09,3.0410350893287235,14.286268992304084,0.04564959236491029,0.044649420145118135,0.7602500253303242,2.010273730363165,1.9211821689547376e-05,0.0033545537580513493,2.997528247140781e-09
674,bfgs,0.003805248608329097,0.09774520830930289,0.05371711101864052,0.7493439021328463,6.117368613414613e-05,0.004213725876571101,3.952455930364197e-09,3.0400898869490884,14.436053860568848,0.04570357781657505,0.04446286567577244,0.7721815602669397,2.024476102243146,1.9129289727826917e-05,0.003348497549487709,3.982707892289056e-09
675,bfgs,0.003804936494753583,0.09785810469071235,0.0536166961899514,0.7494665636576842,6.100324303811184e-05,0.00421304367936254,4.559878960558938e-09,3.0390215204480073,14.50583281604577,0.045965321926841836,0.044014146207952014,0.7771304742846126,2.022345297547038,1.889986736234466e-05,0.00335715034604047,4.601670796264431e-09
676,bfgs,0.0038091663350361027,0.0973640283457116,0.053521999412325764,0.7534738863250684,6.1026832176161505e-05,0.004203072698349824,4.73258225413007e-09,3.0381818307528845,14.51406835027071,0.045722895755478624,0.04414187463495486,0.7824372827059795,1.9877695766774335,1.854983567985367e-05,0.003345934274766273,4.791460690434603e-09
677,bfgs,0.003806764597574318,0.09738737787693758,0.053441489139951386,0.752731032025705,6.112414258350073e-05,0.004204995283416538,4.489709646883182e-09,3.037068622347431,14.570389295678021,0.04554659542797282,0.04364873049545338,0.7879811661987065,1.9946692281229164,1.8352618537614522e-05,0.0033409199567942657,4.559540162503955e-09
678,bfgs,0.0038085422244232324,0.0975916362909353,0.05335091351436843,0.7513727224277249,6.10683421536324e-05,0.004208188877020673,3.75726231846541e-09,3.036158843414912,14.543663413666188,0.04569272086277939,0.04333295052877273,0.7875332790659839,1.971284148143067,1.8118245170751954e-05,0.0033198249565250396,3.835328199874698e-09
679,bfgs,0.0038084387300070573,0.09752676526149828,0.05329090337637648,0.7506306154915058,6.089869264802786e-05,0.004210870530135953,2.9588646882401884e-09,3.0351025578832713,14.641711847674674,0.04606498123015726,0.04382409893512306,0.7920845764755036,1.9938924448086337,1.831937822558328e-05,0.0033231145835070875,3.0325143955866445e-09
680,bfgs,0.0038058995864481628,0.09763970031973186,0.053208077029842746,0.7499589298353982,6.0870228108340375e-05,0.004211768742272204,1.9418652040209677e-09,3.0338736213940805,14.758736275164072,0.04615011758543311,0.04461011687447091,0.7992942320363227,2.022629583754111,1.8283922067208503e-05,0.0033224475675629303,1.9967177107738784e-09
681,bfgs,0.0037898380258800835,0.09803399152888645,0.05312284817942155,0.7467870154075176,6.089221422754559e-05,0.0042216733941864235,1.422914423205199e-09,3.0325810603859957,14.90007417526819,0.04596127126537011,0.04517285576942178,0.8099893089292359,2.052315493924221,1.8260848066189077e-05,0.0033238149385082186,1.4530392687670501e-09
682,bfgs,0.003776730359747747,0.09807393829173297,0.053037002866611574,0.7446146161117063,6.0756887106752245e-05,0.004231240213391611,2.082610648525316e-09,3.0312221402889685,15.04219133200887,0.04623693444329502,0.04539377647396373,0.8183367335190793,2.0806937298701116,1.832550112438999e-05,0.003334362458863547,2.0988761600407154e-09
683,bfgs,0.0037572593338390738,0.09884906683124528,0.05293860130849032,0.7461112737119755,6.058743871843576e-05,0.0042221842997015,3.5050823743081838e-09,3.0300305219316734,15.15533971836633,0.04669785876550255,0.044924035359334466,0.8254119829408861,2.0885682160271726,1.858062374738789e-05,0.003333207208107619,3.520743601435928e-09
684,bfgs,0.00376437522651472,0.09852716738829845,0.05287200388263232,0.74702319578559,6.05195642099002e-05,0.004219592755205098,4.197161881728515e-09,3.0289477609285735,15.228525625002664,0.0468901051517796,0.04624249384587309,0.8285300240615548,2.1129931667328363,1.8616868635741917e-05,0.0033283773560986935,4.216671566034111e-09
685,bfgs,0.0037757835226438045,0.09787125320048237,0.05275845277617341,0.7483350064186193,6.05958076544478e-05,0.004218440893592194,3.930298264823773e-09,3.0275865344746187,15.205353850978769,0.046604118516714955,0.04654094851408585,0.8285396969512085,2.1045443270080426,1.8449780408185546e-05,0.0033325442653399477,3.9527340041370705e-09
686,bfgs,0.0037775427696022045,0.0976702693378664,0.05265246264671103,0.7471872102169718,6.0478726942094464e-05,0.004223126446947739,3.1294014584722903e-09,3.0259262937864833,15.22263431678698,0.04663873706211157,0.0459444731287628,0.8290543952275394,2.110605720806704,1.843209437150659e-05,0.003351447161287499,3.1617641063167396e-09
687,bfgs,0.0037693754653558764,0.09734814125045695,0.052526956658934254,0.7466777990208436,6.044711946221379e-05,0.004229158915038209,2.2267018946835948e-09,3.0242181260713488,15.502671793020363,0.04649445212229497,0.04602873040606808,0.8502953460312718,2.1571404073435665,1.831479678436537e-05,0.0033589764586301517,2.291579159920077e-09
688,bfgs,0.003766094996283577,0.09715416973906059,0.05239837053654303,0.7421906138398617,6.067184159647453e-05,0.004248268699487045,2.391639905385452e-09,3.022904145436557,15.446380755443164,0.0456855830632084,0.04539477648559014,0.8502692310852191,2.14817742041332,1.7750714775616853e-05,0.003367449022933837,2.5121785669484943e-09
689,bfgs,0.0037727029222692303,0.0973478853526806,0.05228377435937777,0.740274059949797,6.050409468813445e-05,0.004250823497067136,2.9386307868001273e-09,3.0211341954856947,15.450940709750267,0.04594515026815993,0.04630176238229354,0.8493499920616864,2.141600451918087,1.762307393248078e-05,0.0033825192172154206,3.089270473192455e-09
690,bfgs,0.003770641043080883,0.09780714986267325,0.0521814421723763,0.7409872637772894,6.0192869266691616e-05,0.0042437932323694805,4.249124074487305e-09,3.0196508635433545,15.652618333090937,0.04636967020736642,0.04677323230341085,0.863278653700695,2.1577291203817786,1.7403961395445268e-05,0.003392156147984936,4.4173072233701124e-09
691,bfgs,0.0037628237929395267,0.09762015720518909,0.05206874962160955,0.7440965648981338,6.0073412651016024e-05,0.00423517792842169,5.488570499959551e-09,3.0180846251820905,15.633770624362596,0.04641699779656977,0.04790961475785095,0.8626770432585524,2.1387353046589954,1.7248865260865156e-05,0.0033965775714724835,5.652511256170641e-09
692,bfgs,0.0037777848781527013,0.097502662710868,0.05197277250219159,0.7412464164034092,5.9975711718102104e-05,0.004243322917165739,6.645175150057462e-09,3.01678343947138,15.667062979362885,0.04629777684826835,0.048797757525928416,0.8674612147061801,2.118589961932849,1.7004497644609726e-05,0.003412008132714558,6.80210523079813e-09
693,bfgs,0.003787750225555882,0.0978857981993107,0.05188135921253579,0.7400794711857813,5.985841842471594e-05,0.00424108729472839,6.086126016777901e-09,3.015509317438972,15.727284346864112,0.04665169210815142,0.04954364010337713,0.8706560544621356,2.1164441926340105,1.6814321481892575e-05,0.0034264269590404254,6.232246195108743e-09
694,bfgs,0.003791274053021328,0.0975859611027849,0.051791773266584386,0.7408328942792796,5.982384753693779e-05,0.004238621222635197,4.3937906124693595e-09,3.013925779923796,15.714843376830455,0.0467626437341225,0.05025854691743475,0.8685210881501221,2.1204878566206316,1.6770679732842685e-05,0.00342355352978106,4.532214280217176e-09
695,bfgs,0.0037912073300917846,0.09716014602834092,0.051687843960215155,0.7444629458558902,5.9907963683517365e-05,0.004228189616542583,2.431657703017801e-09,3.0124793127607865,15.673610801527897,0.046561582199428346,0.05051121223489307,0.8669022101282507,2.1132608380498987,1.676355148101094e-05,0.0034058665408983634,2.5680217271871682e-09
696,bfgs,0.003790528160490374,0.09721979250830672,0.05160498624209416,0.7421152157967879,5.997507501478315e-05,0.0042350312335915,2.5511038523766884e-09,3.01122588986027,15.529566358262247,0.04635884716129381,0.050280247755497165,0.854765698381846,2.1157205874477256,1.6800919250770473e-05,0.003416525085879005,2.6821265239944592e-09
697,bfgs,0.003791459759607748,0.09767332457778041,0.0515227980830581,0.7411200805132141,5.996147998005498e-05,0.004231824764574595,3.720807394808513e-09,3.0097432716463683,15.647551077349283,0.04645746548868651,0.05019140477086047,0.8648948068118725,2.116049496249825,1.6766024023106118e-05,0.0034086273586463297,3.838644637906777e-09
698,bfgs,0.003777078606459808,0.09752568293113463,0.051430997208765414,0.7415013717338585,5.999085557741265e-05,0.0042324306264965835,5.246258587655262e-09,3.008036707143713,15.805175546031888,0.04643401228403175,0.05071138468783373,0.8764357553382436,2.145210032793345,1.7043421261817838e-05,0.003400582192301378,5.332282851525952e-09
699,bfgs,0.003787687001713589,0.09742777433921711,0.05131844974098866,0.7442794267974265,5.984501536717887e-05,0.0042203361271459655,6.6838031118515954e-09,3.006498489293163,15.763264834390762,0.04685490687767782,0.0501229021726836,0.873312245432091,2.1183765073187812,1.6952271595391288e-05,0.0033910941597330526,6.736399059685576e-09
700,bfgs,0.0037837128104511526,0.09734217238797377,0.05119441084122222,0.7472626047714842,5.9658145089846086e-05,0.00421049846903753,6.660219262432286e-09,3.004786022783387,16.092425740123065,0.04741753213585999,0.051033966827674776,0.8956548052424134,2.159785954134889,1.7136289631466973e-05,0.003391753610032686,6.693817813228227e-09
701,bfgs,0.003777882170965528,0.09723311399905285,0.051076271672533785,0.7452120699161864,5.979002057282076e-05,0.004218572786521507,5.5501710546648594e-09,3.0030583761053493,16.14278478509294,0.04733956693343941,0.05154015484132633,0.8972219932156986,2.1956083600581464,1.6962780620555594e-05,0.0033922968354049726,5.567644962417775e-09
702,bfgs,0.0037808043536094,0.09755868599045017,0.05093786821428294,0.745654404312808,5.9921883934891155e-05,0.004211782687767508,3.456757024393076e-09,3.0013195365829355,16.14838042434089,0.047253303887112345,0.05103000693087194,0.8997783420075629,2.1803361691468277,1.6931126935064206e-05,0.0033866140008661943,3.4700389799391887e-09
703,bfgs,0.003781419283325727,0.09766448045299839,0.050814035277787925,0.7454511843893141,5.9864137489528824e-05,0.004211552468237346,1.7080804271796963e-09,2.9999267425967595,16.40513304079725,0.04712529079365141,0.05122351550010695,0.9222691835355881,2.188924373481509,1.676529046238659e-05,0.003391740080234329,1.743656271315693e-09
704,bfgs,0.0037587850409901017,0.09786850063546355,0.050701282430710794,0.7453096931637402,5.98832728527354e-05,0.00421352359745813,1.4905948169713875e-09,2.998312200019139,16.352119849677127,0.04681577395270177,0.051006680662365446,0.9202601756274014,2.1761351985055044,1.6672648436165137e-05,0.003395931367455341,1.5598160712781586e-09
705,bfgs,0.0037579794124268646,0.0976006219206475,0.05055114666376568,0.7431486961081719,5.981285978639953e-05,0.004223774517680538,2.1877473627342615e-09,2.996347601908552,16.446353007176704,0.04714229275820324,0.05166942783774308,0.9235269146849991,2.2125839092393127,1.701196528230869e-05,0.003395062612464848,2.2949512361658234e-09
706,bfgs,0.0037465016521666178,0.09789241394531377,0.050410060207190875,0.745082798801713,5.962823105891557e-05,0.004214629853044109,3.6200302689764745e-09,2.994195159670988,16.49337075288538,0.04770312733822615,0.051703774964874424,0.9251041295525103,2.2040623844142333,1.7317601750824503e-05,0.00341279307031126,3.758962327104597e-09
707,bfgs,0.003753465518811713,0.0979392529762939,0.050252129206842376,0.7426343522457124,5.94324776556808e-05,0.00422213426814999,4.59646955935848e-09,2.9923179341347486,16.61619560885196,0.04809309146658217,0.05244948239836905,0.9331069856828407,2.2043493808842176,1.747484352056283e-05,0.003440104598363168,4.710206426529355e-09
