x,y,c_abs_error_t71
11.677667,6.7755055,0.0095642805
11.143559,6.5721235,0.0030636787
11.648776,6.216818,0.00503397
20.375446,15.13151,0.24917129
20.834192,14.774809,0.25244316
21.29294,14.418108,0.27950832
21.751688,14.061407,0.32446122
20.87835,15.410776,0.23247004
21.339558,15.053933,0.24154696
21.800766,14.69709,0.2617369
21.381254,15.6900425,0.26779926
21.844921,15.333057,0.26188183
13.108899,6.8282256,0.07161844
12.622191,6.624423,0.040884614
12.135484,6.4206204,0.012607932
13.13929,6.2960696,0.0449906
12.648681,6.08608,0.01800841
12.1580715,5.87609,0.0049060583
13.169681,5.7639136,0.023982406
12.67517,5.5477366,0.0064066052
13.20007,5.2317576,0.014670372
20.136013,13.245154,0.3204601
20.61495,12.870557,0.32853848
21.093887,12.495959,0.3176075
21.572824,12.121362,0.31180292
20.674572,13.517239,0.32727647
21.155918,13.142858,0.33168626
21.637266,12.7684765,0.34227464
21.21313,13.789323,0.3181876
21.696888,13.415158,0.348875
14.317107,5.8203974,0.09616017
13.944762,5.624184,0.058991253
13.572416,5.427971,0.024991095
14.3862295,5.383748,0.072491944
14.0114765,5.1829047,0.040125847
13.636724,4.982061,0.020842671
14.455352,4.947099,0.046984017
14.078192,4.7416253,0.028606415
14.524474,4.51045,0.03791541
19.914343,11.324363,0.3052783
20.393957,10.944744,0.3177447
20.87357,10.565126,0.34801003
21.353184,10.185508,0.37317362
20.46717,11.590029,0.3208232
20.949034,11.210986,0.34017622
21.430899,10.8319435,0.37132856
21.019997,11.855695,0.31004918
21.504112,11.477227,0.3372203
15.385134,5.0795894,0.09628272
15.098247,4.8898764,0.080028
14.81136,4.700163,0.055469632
15.435968,4.7295804,0.07860857
15.147846,4.5371013,0.060346782
14.859723,4.3446226,0.03602916
15.486804,4.379571,0.06785691
15.197445,4.1843266,0.04181999
15.53764,4.029562,0.05884427
19.69707,9.42771,0.28276202
20.163641,9.036551,0.29827133
20.630213,8.645394,0.28122693
21.096785,8.254236,0.26995158
20.249107,9.680309,0.31496418
20.71776,9.290068,0.3286308
21.186413,8.899827,0.31392282
20.801146,9.932908,0.34574097
21.27188,9.543584,0.3576185
16.19895,4.498567,0.08985633
15.978513,4.342232,0.087968886
15.758077,4.185897,0.0756948
16.23409,4.23307,0.09781641
16.013304,4.075729,0.08532369
15.792516,3.9183877,0.06628066
16.269234,3.9675725,0.099099934
16.048096,3.8092253,0.07883054
16.304377,3.7020752,0.08657986
19.575577,7.634186,0.20822558
19.996593,7.266259,0.2367273
20.41761,6.898333,0.26956248
20.838627,6.530407,0.27332148
20.082645,7.8408694,0.20993087
20.505426,7.473792,0.24561459
20.928207,7.1067147,0.28052482
20.589716,8.047553,0.22547236
21.01426,7.6813245,0.24956334
16.79997,4.0346837,0.13274628
16.634773,3.9238143,0.12709475
16.469574,3.8129447,0.10459125
16.818436,3.8296149,0.13159102
16.6556,3.723436,0.11188084
16.492764,3.617257,0.09181756
16.836899,3.6245458,0.11169118
16.676426,3.5230577,0.09557325
16.855364,3.4194767,0.09662843
20.389711,6.4216404,0.2642872
19.940796,6.312874,0.25885764
19.49188,6.2041073,0.24499005
20.759354,6.0818777,0.25170982
20.298195,5.97862,0.2545599
19.837036,5.875362,0.25068787
20.655594,5.644366,0.2352635
20.182192,5.5466166,0.229328
20.527346,5.2178707,0.2098161
17.209309,3.7255743,0.13221717
17.091326,3.6235418,0.12478888
16.973345,3.5215092,0.110102594
17.255184,3.5544796,0.12205505
17.133492,3.4441493,0.11027712
17.011799,3.3338192,0.098311186
17.30106,3.383385,0.10866028
17.175655,3.264757,0.10150182
17.346935,3.2122903,0.089740515
20.056915,4.3068156,0.14036995
20.243841,4.595356,0.17022243
20.400652,4.899041,0.1902807
19.845276,4.564518,0.15243188
20.017143,4.8606305,0.16653869
20.158895,5.171888,0.19335446
19.633636,4.82222,0.16154918
19.790445,5.125905,0.18005607
19.421997,5.0799217,0.1707519
17.5509,3.1726913,0.09767866
17.75932,3.1534662,0.09486854
17.972195,3.154615,0.09892416
17.462072,3.3866837,0.10802609
17.668264,3.3572717,0.11299133
17.878912,3.3482335,0.11624497
17.57721,3.5610769,0.11928433
17.78563,3.5418518,0.12097412
17.692347,3.7354703,0.12555349
19.219221,4.3620634,0.14434612
19.296764,4.139089,0.12995118
19.37431,3.9161146,0.122442424
19.451853,3.69314,0.11281943
19.498453,4.3436475,0.14081362
19.586876,4.111452,0.1225906
19.675299,3.8792565,0.10805833
19.777683,4.3252316,0.1360828
19.876986,4.083815,0.11397922
18.234148,3.7173858,0.13014299
18.14683,3.5297954,0.12492138
18.059513,3.3422053,0.12313712
18.398155,3.5802855,0.13346326
18.312643,3.3804789,0.129157
18.227133,3.1806722,0.11958802
18.56216,3.4431856,0.13825095
18.478456,3.2311623,0.10711515
18.726168,3.3060856,0.13900697
18.722815,4.023205,0.13475186
18.723932,3.7841651,0.13323879
18.72505,3.5451252,0.1373797
18.965826,3.9131832,0.12913156
18.975128,3.6627398,0.13647068
18.98443,3.4122963,0.12205613
19.20884,3.8031616,0.12461233
19.226324,3.5413144,0.16920608
2.469741,38.285583,0.123716176
2.2262757,38.362083,0.12515724
2.3779764,38.113075,0.13902187
6.904751,38.831184,0.13483816
6.916184,39.08385,0.10929316
6.6763687,38.898514,0.14183211
7.556132,38.234528,0.14253008
7.7329273,38.49615,0.14908755
7.9097223,38.757774,0.15757787
7.4151325,38.41097,0.14164054
7.5919275,38.672592,0.14744684
7.2741327,38.58741,0.13906425
8.00834,38.16859,0.14674026
7.959031,38.463184,0.15356556
7.782236,38.201557,0.14516252
8.652727,38.03514,0.1405442
8.641633,38.268723,0.13219926
8.443585,38.08538,0.14130902
2.7449021,38.28141,0.11655098
2.6531377,38.1089,0.13170236
2.5613732,37.93639,0.14636374
2.9282987,38.104725,0.12891513
2.8365343,37.932213,0.14237171
3.1116955,37.92804,0.141891
2.829591,38.54756,0.09201294
3.0976768,38.637028,0.07890922
2.767633,38.809284,0.06832838
3.1963844,38.19419,0.12793791
3.2810733,38.460342,0.10615003
3.0129879,38.370876,0.10550767
3.6309772,38.81343,0.08873975
3.8961918,38.900364,0.09429014
3.58838,39.144276,0.07589489
6.091953,38.886612,0.16676825
5.926299,39.201023,0.14499235
5.735919,38.807377,0.17520487
