x,y,gt_c0,mu_h_at_gt_c0,j0_at_gt_c0,gt_c16,mu_h_at_gt_c16,j0_at_gt_c16,gt_c30,mu_h_at_gt_c30,j0_at_gt_c30,gt_c43,mu_h_at_gt_c43,j0_at_gt_c43,gt_c63,mu_h_at_gt_c63,j0_at_gt_c63,gt_c71,mu_h_at_gt_c71,j0_at_gt_c71
5.284828,39.562862,0.02563207,-0.49668026,0.0006645713,0.038188767,-0.16816282,0.001229951,0.15669318,0.59033656,0.02121443,0.17948274,0.6026093,0.025707524,0.4061195,0.24164602,0.02259784,0.6517241,-0.37809062,0.010664348
4.804695,39.570778,0.016193623,-0.90304565,0.00035856428,0.028548667,-0.40523005,0.0007780261,0.11969154,0.52304816,0.012697938,0.15156406,0.5849565,0.020076688,0.4156174,0.21799079,0.021963948,0.6679219,-0.4131778,0.010103716
5.5702653,39.12179,0.034608245,-0.2466178,0.0010472668,0.07252424,0.28219867,0.004186898,0.18897091,0.60292387,0.027228516,0.19767919,0.60110533,0.028417023,0.44144905,0.15244122,0.020318722,0.6755242,-0.42904317,0.009845662
5.09229,39.14946,0.018058421,-0.8045025,0.00041231295,0.052636355,0.072166204,0.002180265,0.1522131,0.5856972,0.020222504,0.18087615,0.6028156,0.02594516,0.4459639,0.1408352,0.020043472,0.6835347,-0.44530296,0.009576977
5.379885,38.728146,0.023823567,-0.55972767,0.0005990149,0.06528342,0.21718812,0.0033506628,0.16642119,0.5977527,0.02326023,0.1896241,0.6028547,0.027324673,0.46535355,0.09062053,0.018903188,0.7039971,-0.4844638,0.008904277
1.1737292,36.94111,0.13691126,0.56318915,0.01669113,0.23449291,0.57507503,0.031249994,0.26127374,0.5414866,0.03142105,0.25099468,0.555599,0.031508293,0.6191056,-0.30296355,0.011844906,0.94913024,-0.047863245,0.0015265893
1.4947075,37.00582,0.10444752,0.47059274,0.009426264,0.20164733,0.59966123,0.028891105,0.22113615,0.5875788,0.030614119,0.21162602,0.5944607,0.02989701,0.5751572,-0.19476685,0.01357175,0.88153297,-0.5194838,0.0035220808
1.8156857,37.070534,0.072432585,0.28144217,0.0041755093,0.16710247,0.59814405,0.02339701,0.18066801,0.60278845,0.025909975,0.17365205,0.6011137,0.024662452,0.53217137,-0.0841753,0.0154573135,0.8081065,-0.6025281,0.005690018
2.1366642,37.135246,0.053831216,0.08796239,0.0022761852,0.13719885,0.5637163,0.01675857,0.15597303,0.5896454,0.021056835,0.15296502,0.5865332,0.020390818,0.5066932,-0.017547952,0.016688973,0.7649969,-0.5745363,0.0069892704
1.2398866,37.29027,0.1406382,0.56969476,0.017563736,0.24340925,0.56506574,0.031455748,0.25995374,0.5433773,0.031441607,0.24278256,0.5658097,0.031446557,0.60447544,-0.26768818,0.012400487,0.9374607,-0.18948483,0.0018730075
1.5746516,37.351593,0.11048547,0.49357343,0.010676735,0.193751,0.602162,0.027906,0.20750494,0.59687126,0.029513657,0.19890097,0.6007004,0.028567504,0.5583725,-0.15198316,0.014281927,0.84663063,-0.58697283,0.0045490023
1.9094166,37.412914,0.08038171,0.34154058,0.0052418853,0.15394634,0.58758855,0.020609409,0.16844547,0.59886944,0.023663903,0.16328089,0.59573746,0.022618094,0.51824665,-0.047810234,0.016118856,0.7744959,-0.58383787,0.0067001157
1.3336174,37.632652,0.14255078,0.57276535,0.018009653,0.2239968,0.58516824,0.030785607,0.23581907,0.5736666,0.031291083,0.2269886,0.58248746,0.030943885,0.5908153,-0.23404217,0.012935996,0.89864457,-0.4575703,0.0030187992
1.6821691,37.690586,0.11537636,0.510015,0.011735548,0.17705113,0.6021118,0.025281483,0.18983486,0.60282993,0.027355464,0.18522115,0.6030996,0.026654951,0.54280764,-0.11182141,0.014969727,0.80810744,-0.6025281,0.005689989
9.326107,37.456306,0.029355867,-0.38186193,0.0008111959,0.019806227,-0.7219107,0.0004655237,0.038086724,-0.17026854,0.0012244828,0.039835528,-0.13513613,0.0013203921,0.38797423,0.28599924,0.023847101,0.6140357,-0.29083627,0.012035444
9.599195,37.529343,0.021698106,-0.641278,0.00052637904,0.01651284,-0.88531446,0.00036755056,0.026438791,-0.47020602,0.00069497543,0.02935969,-0.38175297,0.0008113552,0.37091914,0.32649767,0.025057364,0.5910164,-0.23454198,0.012927987
9.872282,37.60238,0.014900884,-0.97899556,0.00032304996,0.013589546,-1.063762,0.00028842158,0.016099788,-0.90833116,0.00035593912,0.019968849,-0.71464443,0.00047061907,0.35249203,0.36869472,0.026383847,0.56787425,-0.17627996,0.01387608
10.14537,37.67542,0.012778473,-1.1207516,0.0002676842,0.012676756,-1.1281729,0.00026511945,0.012871468,-1.1140218,0.00027003602,0.01577508,-0.92688537,0.00034691306,0.30303228,0.4714206,0.029723022,0.5268931,-0.07040971,0.015704893
9.368632,37.73313,0.020453386,-0.69338346,0.0004859505,0.01597752,-0.9152694,0.0003525299,0.024545494,-0.5339153,0.00062475965,0.025500465,-0.5010915,0.0006596804,0.3691898,0.33053106,0.025181405,0.5869736,-0.22447085,0.013089728
9.642258,37.805965,0.017272176,-0.84461164,0.00038927997,0.014253373,-1.0197916,0.00030577867,0.01844759,-0.7853615,0.00042391825,0.02013177,-0.7074313,0.0004757492,0.34357867,0.38843542,0.027023172,0.56057584,-0.15763383,0.014186902
9.915883,37.8788,0.013432775,-1.0744858,0.00028437344,0.012739062,-1.1236191,0.00026668963,0.01309183,-1.0982828,0.0002756355,0.014679946,-0.99269485,0.0003171185,0.32095313,0.43625343,0.028594464,0.5380433,-0.09945491,0.015186304
9.411158,38.009956,0.017855339,-0.8146744,0.000406311,0.013355744,-1.0798044,0.0002823912,0.015272888,-0.95642257,0.00033312722,0.016393714,-0.89188695,0.00036418688,0.3416675,0.3926059,0.027159385,0.5537986,-0.14022376,0.014481003
9.685321,38.082584,0.015313452,-0.9539974,0.0003342329,0.0126,-1.1338153,0.00026318926,0.0126,-1.1338153,0.00026318926,0.013362739,-1.0793202,0.0002825711,0.31233892,0.4534846,0.02915502,0.5277956,-0.07276536,0.015662292
11.564095,36.468864,0.0126,-1.1338153,0.00026318926,0.0126,-1.1338153,0.00026318926,0.0126,-1.1338153,0.00026318926,0.0126,-1.1338153,0.00026318926,0.20045884,0.6001327,0.028753556,0.45154372,0.12644207,0.019708391
