concentration,mu_h(c)
0.1817293,0.54254997
0.180251386,0.52536416
0.17172555,0.5913545
0.164456455,0.5998455
0.157017301,0.60306525
0.162971949,0.5869826
0.156606849,0.5970508
0.159449393,0.5815284
0.175204166,0.6028489
0.166306415,0.6030024
0.174476913,0.59915185
0.179770078,0.5990646
0.206693075,0.57811403
0.253483097,0.5329615
0.179351488,0.5982239
0.203444011,0.5764046
0.166692188,0.5975323
0.182684384,0.59279966
0.194309567,0.58287585
0.226867925,0.56220007
0.254011647,0.5375645
0.317140958,0.4539749
0.285687341,0.49845225
0.1745413,0.60041
0.156549875,0.60305643
0.169560135,0.60308874
0.248590801,0.591692
0.209468045,0.59981096
0.248479444,0.5782455
0.315731942,0.5035366
0.295011182,0.54600394
0.329981816,0.47145635
0.481649586,0.06814402
0.514969606,-0.018793035
0.531250209,-0.08608109
0.436421978,0.20053875
0.47546148,0.109488845
0.403592209,0.32813656
0.213047491,0.6012492
0.224762834,0.60070515
0.240693273,0.6016636
0.221835593,0.60307205
0.255363866,0.6028544
0.254593707,0.59722877
0.291449185,0.58455586
0.276806078,0.59901905
0.315064967,0.55459535
0.182501643,0.5948076
0.181521759,0.59945107
0.182933302,0.60236955
0.167444006,0.59795463
0.162497615,0.60182333
0.161764822,0.60181797
0.193384417,0.60111165
0.19274933,0.5977752
0.202075821,0.60039806
0.20985407,0.5960461
0.203699662,0.5978563
0.192283655,0.5937859
0.26800621,0.57025015
0.304991921,0.5366013
0.340261877,0.49034184
0.262968605,0.5964459
0.28869126,0.58084476
0.25396163,0.6030519
0.364136957,0.40254402
0.311736137,0.46928227
0.394735735,0.289317
0.342816628,0.30358505
0.34005107,0.38164508
0.38484055,0.25986326
0.455444325,0.042112947
0.3959841,0.12915759
0.480816537,-0.015597332
0.54166817,-0.11875576
0.586434879,-0.2321538
0.618669644,-0.2805488
0.56583826,-0.17142957
0.596976673,-0.25112966
0.561637266,-0.2036995
0.58351607,-0.23654726
0.583545668,-0.25203434
0.603735406,-0.27033815
0.408277241,0.28540605
0.457180725,0.13842851
0.505637442,-0.02563285
0.368624628,0.35861582
0.422338261,0.22652605
0.33183082,0.42112505
0.489194797,0.071933284
0.541009637,-0.1303479
0.530701722,-0.082428634
0.620448206,-0.27513826
0.576796959,-0.20222321
0.581703003,-0.22555432
0.167986844,0.57210207
0.162579557,0.58339775
0.163150667,0.59171915
0.176616975,0.5587417
0.171117019,0.57161856
0.172992647,0.5427407
0.155276211,0.5914452
0.149290751,0.6017051
0.152072175,0.5980735
0.145072065,0.5184846
0.130469835,0.5285492
0.122208599,0.4921944
0.156023707,0.5522914
0.16750111,0.57827926
0.144518295,0.55969536
0.161466264,0.6000099
0.182461623,0.58875966
0.211111129,0.567194
0.159034292,0.6026962
0.173835686,0.5968025
0.1601776,0.6027986
0.187217416,0.58257973
0.235927349,0.5442766
0.213090016,0.5556207
0.26412193,0.5028104
0.274655792,0.48262995
0.296794346,0.46331853
0.329841944,0.38061208
0.342581182,0.35170585
0.392846201,0.18666592
0.431413181,0.11181541
0.383102936,0.2908333
0.473445101,0.040947013
0.528385377,-0.17909896
0.576456477,-0.23726872
0.603931122,-0.26923752
0.512456722,-0.1142599
0.555515976,-0.18698186
0.502934,-0.031254847
0.311310691,0.46788573
0.314081182,0.41077065
0.314660127,0.33719414
0.289460503,0.4890241
0.288219177,0.43621927
0.268347051,0.50700355
0.236980844,0.5992435
0.249007837,0.59410536
0.259062961,0.58591676
0.271736175,0.57723594
0.285103238,0.56377697
0.298101232,0.52811974
0.263959645,0.55558217
0.254811507,0.58481646
0.282080627,0.54315317
0.221162935,0.5997635
0.173520445,0.60214984
0.169013523,0.59409845
0.202240282,0.6029779
0.177013656,0.5995747
0.182365933,0.60270584
0.172506382,0.5978167
0.178174037,0.5917803
0.175807101,0.5924386
0.192960662,0.60305166
0.158018114,0.5995327
0.199169256,0.6025375
0.347170356,0.32740647
0.389200523,0.23993602
0.439728101,0.15105785
0.306040715,0.4353459
0.344422255,0.36606002
0.265900841,0.5177245
0.409492343,0.14322267
0.469807176,-0.039273858
0.455126484,0.04985732
0.440757175,0.077607565
0.46482937,-0.023994282
0.491341272,-0.111238405
0.407806037,0.15833113
0.435892449,0.05527304
0.375511266,0.24330306
0.180560656,0.58293724
0.177499519,0.57725966
0.15983648,0.5828006
0.181432612,0.58448184
0.176549741,0.5832057
0.183699133,0.58844626
0.219043036,0.5971345
0.195336542,0.5901269
0.180375523,0.59064174
0.200587221,0.6022892
0.217792602,0.6015861
0.145702891,0.59682655
0.216355808,0.5916461
0.219471703,0.58587384
0.234517552,0.5788156
0.159495099,0.6029607
0.161266658,0.60303676
0.132505745,0.593698
0.255367875,0.5481961
0.295042625,0.46130514
0.260760913,0.53373146
0.46232995,0.06481057
0.408627433,0.17408013
0.359324561,0.2688222
0.402343862,0.1527662
0.356328786,0.2499848
0.344944722,0.22868595
0.294551993,0.37310874
0.270664239,0.4503858
0.299338051,0.35623056
0.541873161,-0.08953267
0.611382301,-0.2284989
0.564204606,-0.12672393
0.48624793,0.034006756
0.503196255,-0.0004439922
0.432191485,0.14752911
0.256777541,0.5101106
0.269324955,0.45321697
0.310416949,0.37432206
0.251841712,0.5118226
0.281552505,0.4538632
0.260749061,0.51190865
0.485664638,-0.078015104
0.522895389,-0.13432069
0.556763843,-0.17930079
0.571067812,-0.24476805
0.593637355,-0.26701578
0.624635251,-0.30663216
0.59527734,-0.27122614
0.630787625,-0.30945116
0.6343115,-0.2939242
0.636525099,-0.3050293
0.641579449,-0.29672754
0.621693189,-0.27438307
0.167819544,0.59831476
0.176407757,0.60198283
0.19263804,0.6030973
0.163483359,0.58769965
0.165555021,0.5944967
0.137666157,0.57128096
0.170729973,0.60251045
0.199745619,0.5865946
0.198233398,0.5987592
0.103710818,0.5453613
0.113404423,0.55218685
0.061733009,0.5148449
0.142684327,0.57715166
0.175472601,0.59757924
0.156714819,0.581596
0.255336999,0.5348135
0.301399348,0.4837718
0.347849058,0.40430832
0.239728167,0.56724095
0.275096994,0.53564477
0.226823744,0.5894203
0.312894875,0.43417674
0.37989727,0.25781512
0.369579148,0.33158922
0.53676466,-0.15971272
0.482875189,0.00872843
0.417873737,0.22184992
0.495042794,-0.06611631
0.433063723,0.13393341
0.440572593,0.05588153
0.568592812,-0.23934478
0.530055748,-0.17485777
0.601236151,-0.2850305
0.545587866,-0.22673655
0.574859491,-0.29172546
0.609755402,-0.31547093
0.540997794,-0.21741265
0.586136973,-0.2837178
0.530847322,-0.20158163
0.484252401,-0.04757849
0.525921652,-0.15084426
0.504622428,-0.13500941
0.249289878,0.55806005
0.226169774,0.5874957
0.190522287,0.60064244
0.239580292,0.5865843
0.212853716,0.6005696
0.225417857,0.60012233
0.236248606,0.5602374
0.216569196,0.5879508
0.242198877,0.5595995
0.187533583,0.6019995
0.19313204,0.5921954
0.207457748,0.5801892
0.153902773,0.5956633
0.179363596,0.5827774
0.145802009,0.5880679
0.177841355,0.5759661
0.199098184,0.5718044
0.174518809,0.5733578
0.188934089,0.6017562
0.211774718,0.5923759
0.202768125,0.601724
0.439811012,0.12954758
0.490369342,-0.012215396
0.525122206,-0.13588484
0.443847899,0.10859819
0.489385315,-0.032005146
0.4456677,0.091267675
0.315860646,0.39032555
0.265079468,0.50314754
0.227616955,0.5702652
0.286389372,0.44680595
0.227992471,0.5375993
0.257823279,0.49565375
0.387484615,0.24213839
0.350881587,0.31768435
0.324400884,0.38734376
0.388065342,0.2542501
0.326557499,0.39619398
0.385857185,0.2692764
0.160799686,0.59393525
0.162796789,0.58815086
0.152360534,0.5839199
0.18781395,0.577929
0.181834725,0.5733125
0.202024224,0.57303035
0.186234959,0.6023662
0.156676679,0.59771085
0.167089177,0.6013433
0.190224386,0.5946611
0.166317421,0.60292625
0.187293814,0.5782155
0.379254072,0.2589792
0.441266191,0.1316199
0.504820152,-0.022967704
0.39276644,0.24502468
0.44953246,0.11096512
0.401766317,0.22634009
0.343092311,0.35537893
0.296737304,0.44777083
0.331847933,0.3666333
0.566049824,-0.22293887
0.623608173,-0.38732702
0.571584109,-0.2804046
0.513076073,-0.07956514
0.528374295,-0.14052711
0.465726999,0.058117382
0.244518548,0.54845834
0.229485086,0.5734726
0.213316154,0.5891671
0.218055579,0.5818616
0.196739367,0.59461474
0.186132424,0.5982691
0.289470861,0.46395433
0.281828628,0.4839368
0.270442752,0.49956012
0.315227351,0.4028958
0.307810223,0.42790675
0.351807375,0.32473922
0.261669235,0.52644575
0.237483395,0.56633997
0.25353406,0.53882456
0.575209739,-0.25733167
0.592492243,-0.29715815
0.607470791,-0.31485736
0.600515206,-0.301907
0.598797114,-0.3173622
0.59609876,-0.31337756
0.564185977,-0.27992502
0.581743064,-0.3072337
0.591786663,-0.31473988
0.107456127,0.5282923
0.072286789,0.49835944
0.128897818,0.53776133
0.129704588,0.5501902
0.075468174,0.52056646
0.111089273,0.5542426
0.091689166,0.5256871
0.120375525,0.55794775
0.114261998,0.55793774
0.16255576,0.58991647
0.199082109,0.6030729
0.257511242,0.5748137
0.150253294,0.58996165
0.181870879,0.6030011
0.144600307,0.5899409
0.214932628,0.6007055
0.238102792,0.59264076
0.19153606,0.60179543
0.259230879,0.56971586
0.315371939,0.47442597
0.296550723,0.53321433
0.540000847,-0.113417685
0.462441453,0.16317847
0.352172087,0.44317454
0.482519905,0.041721903
0.384903218,0.34402663
0.412892318,0.23817241
0.536796789,-0.15154451
0.54066743,-0.13638301
0.485348979,0.020752583
0.577091751,-0.24930775
0.596514319,-0.29445124
0.580909276,-0.23623356
0.53474202,-0.19141755
0.52002635,-0.14126183
0.511191531,-0.07539514
0.552763555,-0.25421068
0.544334127,-0.21474311
0.575629241,-0.28982383
0.467844381,0.0497064
0.490169168,-0.01881048
0.505674779,-0.0842002
0.156211854,0.59861934
0.171526186,0.59301186
0.197130247,0.58632493
0.154756147,0.6013845
0.181561452,0.5974753
0.153610381,0.6030934
0.178620114,0.6014283
0.156966803,0.6027088
0.156159164,0.6027731
0.151201245,0.5867424
0.154753026,0.5848199
0.156890034,0.58740056
0.166583058,0.5813029
0.181865661,0.577129
0.191561872,0.57886267
0.157417305,0.5887569
0.167904147,0.5861821
0.159250292,0.59335744
0.401944576,0.23906025
0.349704806,0.3643149
0.292215766,0.46861076
0.35220622,0.3408193
0.31240947,0.4460845
0.301023929,0.4298995
0.426948339,0.16405198
0.373505953,0.2748353
0.451508271,0.09675749
0.141035125,0.5932236
0.135573253,0.6007186
0.16244472,0.6026614
0.140139369,0.59546673
0.145161878,0.602882
0.144762282,0.6000509
0.216732306,0.5607891
0.164274799,0.59964824
0.186148825,0.59348893
0.259034619,0.53613925
0.249364469,0.5472901
0.217593207,0.587911
0.161224801,0.6026461
0.162896384,0.6030009
0.160712375,0.6015743
0.175922235,0.60108495
0.1701864,0.60297513
0.194481555,0.59714437
0.410305137,0.20243979
0.478433931,0.027285334
0.543347496,-0.17201447
0.43359565,0.17140985
0.499235649,-0.007349926
0.467905179,0.13531229
0.332011891,0.38362145
0.368187534,0.30295914
0.399401984,0.27360874
0.619161518,-0.40471554
0.685711957,-0.5370785
0.648612538,-0.45917195
0.574409897,-0.25633082
0.604928616,-0.32786477
0.538669894,-0.0956074
0.277543258,0.48911065
0.328212318,0.41414094
0.40059863,0.31090826
0.263512007,0.508424
0.323562313,0.4377371
0.252414183,0.5231959
0.245960062,0.5440246
0.228615183,0.55704176
0.22243639,0.57717013
0.182443857,0.5961467
0.201418131,0.5891633
0.209736165,0.57452726
0.110375044,0.49544597
0.079026873,0.45447016
0.114837494,0.50667524
0.14752876,0.57131803
0.138766974,0.5480244
0.124276619,0.5184405
0.134561224,0.553764
0.127187603,0.5276828
0.123431364,0.5350512
0.145377624,0.58024645
0.132031199,0.564608
0.122202185,0.5476637
0.14338284,0.58724976
0.132275255,0.57338166
0.149509357,0.5927508
0.149793931,0.5783925
0.133439375,0.55576813
0.166775905,0.56209815
0.583641027,-0.26497048
0.60189298,-0.2698781
0.576506117,-0.22530901
0.593902052,-0.28772232
0.599235954,-0.285126
0.595883036,-0.30354798
0.572510761,-0.270242
0.536252109,-0.178797
0.561006075,-0.24217305
0.172822105,0.57913315
0.156620238,0.58196175
0.149709528,0.58445036
0.184459737,0.6011684
0.180374675,0.6017848
0.220288922,0.59175444
0.172731246,0.60163236
0.173744053,0.59255636
0.195812459,0.6021528
0.163981762,0.6029352
0.228422434,0.5802885
0.219876691,0.58608043
0.475464333,0.028550755
0.395234753,0.28847098
0.288444237,0.49974704
0.406219072,0.26047286
0.309392638,0.48398554
0.324321267,0.4739679
0.522192891,-0.07943331
0.497158832,-0.032221053
0.43504593,0.20700017
0.55923733,-0.19612217
0.572745438,-0.24302319
0.533789196,-0.1558678
0.476355388,0.054466777
0.51660151,-0.102079794
0.554870086,-0.21177119
0.483824101,0.003747188
0.526336874,-0.1447712
0.494669666,-0.040397525
0.366209883,0.32884514
0.406208136,0.2383591
0.444370668,0.1463613
0.410281364,0.20008245
0.449417368,0.09990999
0.467636015,0.059847847
0.332204118,0.35920352
0.390505182,0.23430243
0.311509012,0.39333725
0.155855291,0.5924413
0.174141168,0.59695184
0.191809933,0.6000687
0.150040959,0.59665227
0.182105647,0.5993191
0.145732717,0.60154366
0.153192794,0.60277224
0.163964642,0.6012615
0.162455441,0.6010674
0.172663877,0.59871376
0.163812514,0.5980121
0.162938983,0.59445727
0.263845339,0.49904
0.240706877,0.57038593
0.206801916,0.59807396
0.240663511,0.5466672
0.223037884,0.58867574
0.226925062,0.5741253
0.278695114,0.47193664
0.259585645,0.5275143
0.314269289,0.444785
0.223130857,0.603055
0.205671108,0.6030569
0.175827528,0.60298395
0.227503689,0.6025059
0.189246971,0.6020199
0.216907627,0.6010847
0.222665301,0.60121
0.220419093,0.5937102
0.217810731,0.6002463
0.157217232,0.60210705
0.186353789,0.5943085
0.212252878,0.56977487
0.165177312,0.60111415
0.195227304,0.59129107
0.187426335,0.5993935
0.144328258,0.60306835
0.159780166,0.6030364
0.167903305,0.6022608
0.696154804,-0.5338386
0.76015575,-0.59722066
0.712689453,-0.55763495
0.651348783,-0.43204743
0.588003827,-0.19588673
0.518151233,0.04692766
0.638921273,-0.39012808
0.570475181,-0.13267942
0.619377658,-0.3343619
0.501346335,0.09875628
0.559422251,-0.118961036
0.51051666,0.06737821
0.432202605,0.27189288
0.439796418,0.23423636
0.349982666,0.40466523
0.26692941,0.5209625
0.350079426,0.40134907
0.43379509,0.24428442
0.285793258,0.5163919
0.357213066,0.40281004
0.298819102,0.5120642
0.256061352,0.56119573
0.215917863,0.5880066
0.234955511,0.5668222
0.761777305,-0.6011733
0.737106575,-0.5923883
0.802131341,-0.5973784
0.811588665,-0.5992724
0.794449699,-0.601707
0.865522272,-0.5715449
0.080180408,0.47634673
0.066066939,0.4698255
0.044065325,0.41599154
0.115948059,0.5220263
0.121613192,0.5568743
0.11801716,0.583259
0.096200507,0.519521
0.102367372,0.55572677
0.081507368,0.51552224
0.14568492,0.5760937
0.134194107,0.5801885
0.134613074,0.5526533
0.158897566,0.5918597
0.169635556,0.60242045
0.181820082,0.59946764
0.153015724,0.5951263
0.159388849,0.60301685
0.136219195,0.5974078
0.161285657,0.59710133
0.16283894,0.6005976
0.17737513,0.6030637
0.241333038,0.548208
0.193654331,0.5916357
0.171778004,0.60305715
0.238859989,0.5641204
0.197450685,0.5982723
0.231516762,0.57976043
0.209970052,0.5729171
0.194351518,0.58969736
0.18417504,0.60003424
0.539594527,-0.14062618
0.54097756,-0.163782
0.522955056,-0.10873629
0.548377173,-0.19271615
0.555833733,-0.20900631
0.567858296,-0.23368698
0.504485048,-0.04198049
0.526423572,-0.112540156
0.540337427,-0.16714793
0.444150744,0.17858863
0.360105765,0.35818988
0.277368997,0.51479733
0.465217541,0.11601552
0.378721611,0.31954414
0.478663453,0.06605384
0.31574844,0.4607072
0.295918381,0.48491198
0.389854513,0.3317116
0.530815941,-0.1101436
0.506486787,-0.0036404189
0.516743582,-0.06355915
0.435092599,0.22419584
0.479000925,0.079926535
0.515110506,-0.055164732
0.450639052,0.17234454
0.49195877,0.018351283
0.461691056,0.11436634
0.388257006,0.33418816
0.402942617,0.29453906
0.415577365,0.2472257
0.342990716,0.42621374
0.358145559,0.40016496
0.304613685,0.4996637
0.355770772,0.40422297
0.33439558,0.46135682
0.385779994,0.32773995
0.31375895,0.49482703
0.261713536,0.5531523
0.293238213,0.5273833
0.197527461,0.60220635
0.199737583,0.6030072
0.189936708,0.6030853
0.186811822,0.60300624
0.198582914,0.6028737
0.205046941,0.6019443
0.215161914,0.6030886
0.214598143,0.6025256
0.197884322,0.60307956
0.21652492,0.60227346
0.198091553,0.6028248
0.184590646,0.60291517
0.197107653,0.60043716
0.178238413,0.6016711
0.181752418,0.5973159
0.213784605,0.5840764
0.257081491,0.55430746
0.211152117,0.59446084
0.244006419,0.5736381
0.219325402,0.5880623
0.216099353,0.5985155
0.277268451,0.55168283
0.25763144,0.5744723
0.231874501,0.5888084
0.243813864,0.5814755
0.23420798,0.5926138
0.215459448,0.59653103
0.219290705,0.599084
0.204107962,0.6024823
0.21613767,0.6009035
0.307846338,0.51566434
0.273704636,0.54649484
0.249633714,0.5714592
0.317168261,0.5090342
0.285919323,0.54687023
0.309127194,0.50828844
0.858959722,-0.5913216
0.86079708,-0.5936854
0.881983016,-0.5554718
0.675338776,-0.50018483
0.694107963,-0.5376619
0.712882615,-0.56399655
0.636231749,-0.37703127
0.651252126,-0.42632586
0.584205475,-0.22281235
0.57366644,-0.1483038
0.554044091,-0.05949322
0.613087681,-0.29600805
0.522479669,-0.022185706
0.46780443,0.14829107
0.424032651,0.29467887
0.514726044,0.0433696
0.459745317,0.20560539
0.497055019,0.1256149
0.395380376,0.3655218
0.346370877,0.44088554
0.414363134,0.30134115
0.351340138,0.46596408
0.352303832,0.45014632
0.387929671,0.39275426
0.724369898,-0.51165533
0.768652409,-0.5781653
0.802955134,-0.60217404
0.796423917,-0.5801588
0.827681102,-0.60270417
0.832687282,-0.60293496
0.759847167,-0.59631896
0.684897034,-0.53237545
0.622708701,-0.39578336
0.734169832,-0.59243655
0.677175835,-0.5210074
0.731568857,-0.5864786
0.599221937,-0.3447069
0.590671262,-0.28700775
0.66215396,-0.47924757
0.689727703,-0.47896487
0.646560344,-0.44022286
0.725226961,-0.55893517
0.861519745,-0.5859597
0.857397472,-0.5875021
0.867741517,-0.5494368
0.068244226,0.45421553
0.083214793,0.44486952
0.053796338,0.38336444
0.116652994,0.49759865
0.102384652,0.5065839
0.084209216,0.51327944
0.137363267,0.54512763
0.118077218,0.55236673
0.14882591,0.57769835
0.101834602,0.583755
0.124155007,0.58200955
0.094609705,0.5553936
0.116927226,0.60039246
0.136675895,0.6019777
0.175214049,0.5900103
0.125399859,0.59984577
0.149907546,0.60275495
0.146124296,0.5979507
0.13981399,0.6027672
0.172521766,0.5947145
0.166215546,0.5909755
0.201476901,0.5692096
0.250423079,0.5065915
0.310544386,0.41593993
0.203058815,0.5600512
0.252737347,0.49903715
0.20813961,0.5564835
0.273932094,0.5032727
0.295494929,0.45641136
0.225154531,0.5411098
0.362800857,0.39616865
0.428898302,0.25766885
0.370304745,0.338643
0.476713266,0.082485184
0.512906108,-0.03468897
0.51974752,-0.068354435
0.474454308,0.058828138
0.492181843,0.016786082
0.460045319,0.11005424
0.381853036,0.2718636
0.430388248,0.1735419
0.429007708,0.14998424
0.457924134,0.15908614
0.466379537,0.11207482
0.496325434,0.028123923
0.375678046,0.3373716
0.412036771,0.25987437
0.445998159,0.17510211
0.388102754,0.3133223
0.433907956,0.21565035
0.410269522,0.27536726
0.327631451,0.4603845
0.338495568,0.4073453
0.385149413,0.3301388
0.309992857,0.47613007
0.340976885,0.4181438
0.305403186,0.48845005
0.342936447,0.4223624
0.358683205,0.38074458
0.360863741,0.3619418
0.262884844,0.5374118
0.209618995,0.57170343
0.169264648,0.59026635
0.226335163,0.5559497
0.174907365,0.57959986
0.201677531,0.5633899
0.299560214,0.5075864
0.273679126,0.5242449
0.250869589,0.54067194
0.211008031,0.59463215
0.193134952,0.59735334
0.176366793,0.5974684
0.207647703,0.6004193
0.188939964,0.6003628
0.193407696,0.6023588
0.160955689,0.5995245
0.1751783,0.6018089
0.169204959,0.5994607
0.14747615,0.5941675
0.143106823,0.5949453
0.150201368,0.5851729
0.273133324,0.5394409
0.239823746,0.55906165
0.215884725,0.5742334
0.241879729,0.5625721
0.214329626,0.5756682
0.22472283,0.58117974
0.192069507,0.5881994
0.182411071,0.59495187
0.199364167,0.5906204
0.311020211,0.50972223
0.35445456,0.46010035
0.387842717,0.3866722
0.311602597,0.5112725
0.346241869,0.46289825
0.302609823,0.5182704
0.2757845,0.5372838
0.27982635,0.5407746
0.247832984,0.55917025
0.83984489,-0.6029872
0.840795594,-0.60287523
0.835032926,-0.60279787
0.799330994,-0.5919528
0.789956597,-0.59220946
0.736339686,-0.5479566
0.744601061,-0.5380652
0.74440924,-0.52606404
0.799792059,-0.58691776
0.576856925,-0.2052384
0.627676255,-0.33098447
0.680282444,-0.43499863
0.630217519,-0.3462696
0.690537392,-0.45149022
0.683741578,-0.4659897
0.527400288,-0.15745175
0.431550763,0.067786686
0.374836674,0.25863752
0.51546785,-0.11406027
0.449119685,0.093514994
0.518449054,-0.06646551
0.421209689,0.268532
0.464815783,0.1144505
0.405728765,0.25739843
0.338973341,0.46675158
0.378482228,0.3785786
0.358234326,0.38283366
0.63424833,-0.36173844
0.540725219,-0.16957432
0.452872024,0.019011252
0.604229108,-0.319952
0.519223604,-0.13430406
0.580750737,-0.27601632
0.415152564,0.11037023
0.37985739,0.18933398
0.474032874,-0.026907053
0.533064934,-0.12398884
0.494065355,-0.048975766
0.584587905,-0.2495977
0.822748916,-0.6025586
0.766197027,-0.5936668
0.708297991,-0.55136275
0.776144855,-0.59316576
0.712184517,-0.5511553
0.721786315,-0.5500461
0.807969936,-0.6027492
0.762474985,-0.5927223
0.850202861,-0.584154
0.812699112,-0.6026256
0.861484862,-0.5842899
0.871788539,-0.5450599
0.071750145,0.40753388
0.057969135,0.3467064
0.083295825,0.4197917
0.077867367,0.4591651
0.090263117,0.467618
0.105232966,0.47973824
0.093780679,0.50560236
0.108885117,0.514312
0.108183543,0.53996277
0.132547283,0.52978945
0.156845289,0.5658859
0.133009574,0.5519767
0.167192529,0.5932909
0.173557184,0.60073996
0.190809925,0.60309935
0.155911667,0.5837275
0.164763269,0.59479094
0.135536529,0.57300305
0.170487515,0.60298073
0.184972182,0.59613883
0.188825084,0.6013366
0.220411115,0.5593898
0.262703085,0.51490384
0.301706574,0.45834988
0.220963292,0.5759257
0.252657445,0.54294944
0.217352571,0.58936715
0.256893018,0.5011468
0.305977874,0.41599655
0.30385199,0.43318754
0.366475137,0.29260373
0.410252726,0.20325449
0.35561974,0.3291862
0.3816122,0.3243603
0.390246159,0.31310838
0.387769397,0.31036985
0.416545115,0.26502526
0.403495597,0.2798393
0.438930013,0.20753437
0.37355561,0.32742965
0.346329585,0.38368607
0.387000836,0.27843502
0.347390343,0.38405645
0.326726568,0.41324162
0.318857622,0.42965603
0.352249685,0.3586496
0.338727878,0.37617075
0.371012957,0.33067328
0.340751434,0.42361647
0.338079916,0.46074182
0.327828245,0.45122606
0.308911264,0.50178856
0.252486231,0.5322113
0.300360953,0.4874575
0.182169562,0.56965864
0.162932603,0.5873921
0.171951086,0.5941589
0.2030084,0.57191133
0.199304287,0.588321
0.203778179,0.57358634
0.240450738,0.54658914
0.282487512,0.5037927
0.319930286,0.4463361
0.226769017,0.5469605
0.259144809,0.5098562
0.21544708,0.5451027
0.30130266,0.4401821
0.258508524,0.50117064
0.307723003,0.4442187
0.217488958,0.582096
0.243929149,0.57317245
0.263667919,0.56133926
0.216069451,0.5887939
0.234721065,0.5843377
0.196532391,0.5929085
0.1883641,0.59059703
0.190289495,0.59279454
0.177507675,0.5943252
0.156995647,0.5933738
0.177842689,0.58785605
0.184897302,0.59313583
0.272212366,0.55309534
0.291060187,0.5419134
0.29800622,0.5297511
0.291240659,0.5016454
0.321044326,0.4838013
0.329322055,0.40695906
0.256172377,0.5761123
0.228384429,0.58814
0.261666365,0.5690907
0.21969766,0.57777107
0.200656081,0.5765364
0.194208024,0.5749854
0.181556281,0.59044397
0.168616877,0.5892248
0.169679143,0.59409654
0.664932679,-0.45810437
0.649489506,-0.4593367
0.642753271,-0.4595775
0.598408007,-0.31812978
0.584411747,-0.3160975
0.537991674,-0.14525326
0.564349843,-0.18686837
0.613707866,-0.33316863
0.55270073,-0.16665646
0.506469717,-0.020617243
0.446951717,0.14902073
0.388194235,0.29206192
0.468984582,0.04930017
0.40973025,0.20480606
0.428810866,0.11145985
0.502596742,0.003151712
0.492975225,0.027534537
0.444588638,0.17372423
0.368098358,0.23923013
0.298675616,0.4072339
0.264093686,0.5055672
0.341718844,0.3036999
0.28218575,0.44471133
0.323628261,0.35767323
0.266093879,0.5411525
0.278715598,0.4771911
0.261453467,0.52581733
0.324020341,0.39039594
0.27906738,0.4596855
0.343106318,0.31988114
0.539254781,-0.18215638
0.533194917,-0.16775653
0.532244928,-0.15565051
0.595462202,-0.34266257
0.588342292,-0.32914734
0.653316591,-0.46976292
0.810922713,-0.6023307
0.769100036,-0.59475744
0.775226663,-0.59403753
0.72868991,-0.5565016
0.721319522,-0.55457044
0.603679381,-0.35268438
0.665785708,-0.47572285
0.672136008,-0.48101413
0.825942779,-0.5876596
0.058256262,0.4332533
0.074681727,0.48394728
0.090989773,0.5222
0.056157731,0.4684744
0.073915113,0.51075387
0.04304592,0.39948726
0.117450394,0.5618166
0.134683834,0.5822172
0.155094133,0.598029
0.103268002,0.5549537
0.126843446,0.5818744
0.086074542,0.5538602
0.146071022,0.58498406
0.178808535,0.60007715
0.159088417,0.5966178
0.208862014,0.59663093
0.202512526,0.5646535
0.23214664,0.47286463
0.187285622,0.6012858
0.186989174,0.56929123
0.179891412,0.60184324
0.240294433,0.56362
0.290027656,0.49595034
0.260286642,0.5041441
0.334295344,0.41434753
0.361980057,0.33467382
0.3141896,0.39837283
0.401784284,0.18611136
0.377866606,0.189167
0.32745338,0.30695873
0.375254149,0.25539172
0.357182653,0.28016454
0.376030125,0.29939997
0.361181244,0.3226307
0.336761699,0.3723635
0.367235565,0.2896002
0.346516532,0.36735845
0.366598829,0.3586172
0.391182099,0.26198658
0.332793388,0.4421808
0.285430114,0.50699407
0.231643248,0.5522034
0.341255225,0.4415092
0.283591566,0.51267326
0.341851877,0.4441998
0.25068831,0.5531299
0.294306263,0.5097039
0.234543319,0.55275166
0.480035584,0.14590682
0.425668805,0.2713023
0.37042442,0.37269998
0.442457112,0.2515011
0.386421463,0.36133808
0.393977914,0.3547142
0.460003636,0.13893539
0.431995696,0.15230034
0.410650745,0.25999254
0.258273383,0.57618225
0.236613491,0.5882262
0.203613507,0.59225094
0.235064009,0.5887276
0.212814549,0.59366953
0.207828882,0.59367657
0.264790136,0.56876457
0.260122304,0.559077
0.244193541,0.583792
0.220068661,0.58836913
0.19013054,0.594123
0.198372305,0.592785
0.253393651,0.5648061
0.234520992,0.58103573
0.212287362,0.58878005
0.278788615,0.5420401
0.254490882,0.56700444
0.306305527,0.5035666
0.289682895,0.5270044
0.319768335,0.4849897
0.332390862,0.4645043
0.466839274,0.03487162
0.410410563,0.21490932
0.368820132,0.34950674
0.468412022,0.044244535
0.415446147,0.21953031
0.475120414,0.050739065
0.43259539,0.19813871
0.382465795,0.33444327
0.391871239,0.31491423
0.325643625,0.4402567
0.333791901,0.45321596
0.326131589,0.46233666
0.287106835,0.5186397
0.286450286,0.52299124
0.2588622,0.55606735
0.260105685,0.52959526
0.28366105,0.49454987
0.25963103,0.5460129
0.249453469,0.5696162
