step,phase,c_loss,e11_loss,e22_loss,e12_loss,allen_cahn_loss,force_balance_loss,k_reg_loss,interp_c_loss,interp_e11_loss,interp_e22_loss,interp_e12_loss,total_loss,test_total_loss,test_c_loss,test_e11_loss,test_e22_loss,test_e12_loss,test_allen_cahn_loss,test_force_balance_loss,test_k_reg_loss,test_interp_c_loss,test_interp_e11_loss,test_interp_e22_loss,test_interp_e12_loss
494,adam,0.007666394174579651,0.21580526473060732,0.43334251449954125,1.5528776491841962,4.8537512714486386e-05,0.004239077995260877,3.6618273198620446e-10,0.0,0.0,0.0,0.0,4.742541605426419,5.946898937225342,0.04852171987295151,0.1207999512553215,0.42947494983673096,1.6091824769973755,5.599951327894814e-05,0.00357340881600976,1.8092020936943953e-10,0.0,0.0,0.0,0.0
495,adam,0.007632587029929122,0.2148672419209634,0.43406781554222107,1.5510863604084137,4.9046201081270535e-05,0.004294214169344594,1.6645794666482874e-10,0.0,0.0,0.0,0.0,4.753907818948069,5.906434059143066,0.04938364028930664,0.11787340044975281,0.42896294593811035,1.5497263669967651,5.63140056328848e-05,0.00355924223549664,1.5096607297593323e-10,0.0,0.0,0.0,0.0
496,adam,0.0076213125890541465,0.21555468680397158,0.43300619336866564,1.5512894853468864,4.86648443198177e-05,0.0043254514645424584,6.037640445843268e-10,0.0,0.0,0.0,0.0,4.759658567367062,5.892480373382568,0.050073109567165375,0.11505380272865295,0.4312136769294739,1.5085984468460083,5.6649492762517184e-05,0.0035663286689668894,7.253503575554987e-09,0.0,0.0,0.0,0.0
497,adam,0.007590663063550188,0.21406344348384487,0.4321853499258718,1.543305181687878,4.898316558777175e-05,0.004293443214508795,1.0319376385661559e-08,0.0,0.0,0.0,0.0,4.736736912881175,5.9118571281433105,0.04855067655444145,0.11975575238466263,0.4274350106716156,1.5853811502456665,5.691901969839819e-05,0.0035591789055615664,1.561945239814122e-09,0.0,0.0,0.0,0.0
498,adam,0.007549734425640876,0.21406562145679228,0.4307495153719379,1.5464785522030247,4.92837687253937e-05,0.004335528029309165,4.1282480816423424e-10,0.0,0.0,0.0,0.0,4.744972105949156,5.888364791870117,0.04932031407952309,0.11671232432126999,0.42826777696609497,1.5338417291641235,5.714424332836643e-05,0.0035782724153250456,2.8911431582123726e-10,0.0,0.0,0.0,0.0
499,adam,0.00756565443871002,0.2140998455785936,0.4301397617786161,1.5445093762490056,4.882213691035436e-05,0.004275833031222705,1.8491105130055605e-10,0.0,0.0,0.0,0.0,4.726402698024627,5.89725923538208,0.048825785517692566,0.11608363687992096,0.42944222688674927,1.5600545406341553,5.760189378634095e-05,0.003569267690181732,1.367532198592869e-10,0.0,0.0,0.0,0.0
500,adam,0.007488803517433905,0.21172149671662238,0.4283066920695766,1.5464235313477055,4.808716637912326e-05,0.004250220661502211,2.101517219204614e-07,0.0,0.0,0.0,0.0,5.407662607008411,7.191351413726807,0.04713337495923042,0.1188836321234703,0.4241071343421936,1.5587284564971924,5.85732122999616e-05,0.0035732630640268326,3.881014620787937e-08,0.0,0.0,0.0,0.0
501,adam,0.007394449334711798,0.2110004824015402,0.42858988238919166,1.559609624647325,4.9618877035813526e-05,0.0042764438887036614,1.2395229475442402e-08,0.0,0.0,0.0,0.0,5.423213866449172,7.139433860778809,0.046799447387456894,0.11657949537038803,0.42630937695503235,1.5006242990493774,5.9602756664389744e-05,0.0036582781467586756,1.8159286296892674e-09,0.0,0.0,0.0,0.0
502,adam,0.0073069510530800585,0.2098663588685374,0.42601343797099206,1.5601763840644591,5.067271699625698e-05,0.0042586037438483,5.778457499680803e-10,0.0,0.0,0.0,0.0,5.401702111767184,7.132460117340088,0.04560915380716324,0.11758998036384583,0.42417818307876587,1.5601874589920044,6.040564403519966e-05,0.003669540397822857,1.6294865456956131e-10,0.0,0.0,0.0,0.0
503,adam,0.007262967166400725,0.20981348185769974,0.4261167847341107,1.5656501746946765,5.078018136461445e-05,0.0042662735307408915,1.1237259174254601e-10,0.0,0.0,0.0,0.0,5.407344864260766,7.084593296051025,0.04538491368293762,0.11512687057256699,0.4231458604335785,1.5305919647216797,6.085561835789122e-05,0.0036885447334498167,1.0182702597782978e-10,0.0,0.0,0.0,0.0
504,adam,0.007210357790632594,0.20871272250529257,0.4240901845116769,1.5674443629480177,5.083649434269436e-05,0.004262554969999098,1.0371407876784377e-10,0.0,0.0,0.0,0.0,5.394676700715096,7.059270858764648,0.04458092525601387,0.11775248497724533,0.42023083567619324,1.5557525157928467,6.161296914797276e-05,0.0036793015897274017,9.849764059932653e-11,0.0,0.0,0.0,0.0
505,adam,0.007154395052742573,0.20748515090634745,0.42517359026016727,1.5698007114471928,5.19581206448962e-05,0.004253186886349032,1.0168853035604882e-10,0.0,0.0,0.0,0.0,5.392777673659786,7.012979507446289,0.04486367478966713,0.11477080732584,0.4214443564414978,1.5027167797088623,6.212876905919984e-05,0.0036635359283536673,9.91196777433423e-11,0.0,0.0,0.0,0.0
506,adam,0.007115847656443235,0.20787241430051864,0.4215206551936365,1.567167216731656,5.180835949196931e-05,0.004290046470780526,1.053804138485154e-10,0.0,0.0,0.0,0.0,5.385398418672623,6.974217891693115,0.0433012992143631,0.1169096976518631,0.41845959424972534,1.5460771322250366,6.255995685933158e-05,0.0036967189516872168,9.815508128507844e-11,0.0,0.0,0.0,0.0
507,adam,0.007064449420619396,0.2069299966096878,0.42149046928651873,1.5667254770955732,5.2121493236852746e-05,0.004281198140233755,1.0234732953613219e-10,0.0,0.0,0.0,0.0,5.3771465670677925,6.962141513824463,0.04385685920715332,0.11368667334318161,0.4183782935142517,1.5150330066680908,6.318722444120795e-05,0.003687250893563032,1.0432245345359803e-10,0.0,0.0,0.0,0.0
508,adam,0.007011729788275496,0.20618850185025123,0.418466511272615,1.5717291639697166,5.20021895945613e-05,0.0042740230959269305,1.009659159594135e-10,0.0,0.0,0.0,0.0,5.363897154408116,6.993897438049316,0.04281027242541313,0.11712945252656937,0.4165153503417969,1.605209469795227,6.344855501083657e-05,0.0036700116470456123,1.0398384930887516e-10,0.0,0.0,0.0,0.0
509,adam,0.007032063489239062,0.20552957106021144,0.4190922917858247,1.5690308001733595,5.212407561503501e-05,0.004270961057514914,1.0541320034604664e-10,0.0,0.0,0.0,0.0,5.362083650404407,6.950713157653809,0.042880188673734665,0.11484606564044952,0.4159992039203644,1.5722544193267822,6.395152013283223e-05,0.0036507309414446354,9.767926745229971e-11,0.0,0.0,0.0,0.0
510,adam,0.006980476345145895,0.20552850634821,0.4175360106652783,1.5725254204965406,5.23395762185476e-05,0.004295363075911037,1.0170364796751257e-10,0.0,0.0,0.0,0.0,5.363880188234391,6.941523551940918,0.04231484606862068,0.11482087522745132,0.41746366024017334,1.571725845336914,6.430935172829777e-05,0.003712365170940757,9.67673163820848e-11,0.0,0.0,0.0,0.0
511,adam,0.006935897703853345,0.20408124596841873,0.4165583916248814,1.5662325851378902,5.245797846357398e-05,0.004260781701774367,1.009753969506744e-10,0.0,0.0,0.0,0.0,5.337740805841261,6.893372058868408,0.043226394802331924,0.11152337491512299,0.41815224289894104,1.50132155418396,6.488907820312306e-05,0.003638462396338582,1.0472703954045315e-10,0.0,0.0,0.0,0.0
512,adam,0.006947552064253438,0.20520779442402623,0.4163016619220857,1.5667313491144488,5.2629683552602786e-05,0.004278483545227397,1.0234973621314042e-10,0.0,0.0,0.0,0.0,5.3459643394716325,6.876699447631836,0.0426686629652977,0.11013615131378174,0.41589128971099854,1.5087816715240479,6.502411270048469e-05,0.003705941839143634,9.700432818116056e-11,0.0,0.0,0.0,0.0
513,adam,0.006920414541157023,0.20437300974322903,0.4136932175005636,1.566740212901946,5.312420973730754e-05,0.00428705383092165,1.0128223752512862e-10,0.0,0.0,0.0,0.0,5.335057058641987,6.884805679321289,0.04286384955048561,0.11024091392755508,0.41641804575920105,1.5061839818954468,6.542072515003383e-05,0.0036966910120099783,9.678936818691142e-11,0.0,0.0,0.0,0.0
514,adam,0.006905855580924019,0.2033988232574155,0.4139562662570707,1.564377038709579,5.318346114607618e-05,0.004283746824629845,1.011792036802318e-10,0.0,0.0,0.0,0.0,5.32933565878099,6.84871768951416,0.041855257004499435,0.1123051568865776,0.4131644666194916,1.5299021005630493,6.585027585970238e-05,0.0037055592983961105,9.67287708264486e-11,0.0,0.0,0.0,0.0
515,adam,0.0068668039034931894,0.20376399543977552,0.41249051593965097,1.5641376972198486,5.2931137977265605e-05,0.004301335557454055,9.89582723560788e-11,0.0,0.0,0.0,0.0,5.3271395006487445,6.850978374481201,0.04213472083210945,0.11035067588090897,0.41343599557876587,1.509080410003662,6.625053356401622e-05,0.0037483482155948877,9.942902057247238e-11,0.0,0.0,0.0,0.0
516,adam,0.006846546706172728,0.20281231018804735,0.41451198151034696,1.5678524586462206,5.332185279375183e-05,0.004291170532064092,1.0114749942631427e-10,0.0,0.0,0.0,0.0,5.332312399341214,6.826988697052002,0.041566915810108185,0.10990646481513977,0.4133271872997284,1.5241281986236572,6.626829417655244e-05,0.0037263338454067707,9.651986154768366e-11,0.0,0.0,0.0,0.0
517,adam,0.00682486348875588,0.20313472036392458,0.4141284813804011,1.5654832970711492,5.377877096179873e-05,0.0043174878153349125,1.0108047418790828e-10,0.0,0.0,0.0,0.0,5.3356831304488646,6.807621002197266,0.0413355715572834,0.10962694138288498,0.41134631633758545,1.5281702280044556,6.671488517895341e-05,0.003717060200870037,9.738185258179044e-11,0.0,0.0,0.0,0.0
518,adam,0.0067653956883136305,0.20179019483827776,0.4110951596690762,1.5585219744713075,5.406579986165818e-05,0.004269956806374173,1.0416035910132046e-10,0.0,0.0,0.0,0.0,5.296972597798994,6.822751045227051,0.04089909791946411,0.11003638058900833,0.4120616316795349,1.5621715784072876,6.685945845674723e-05,0.0037193046882748604,1.0014973572669561e-10,0.0,0.0,0.0,0.0
519,adam,0.006788893737980435,0.2014703539109999,0.41060924626165823,1.5617907393363215,5.391317914003476e-05,0.004315587917282697,1.0169748757273762e-10,0.0,0.0,0.0,0.0,5.311713941635624,6.808804512023926,0.04056577757000923,0.11076691001653671,0.40867170691490173,1.572486162185669,6.731770554324612e-05,0.003736076643690467,9.68351579477833e-11,0.0,0.0,0.0,0.0
520,adam,0.006762693050287424,0.20076888511257787,0.40770573385300174,1.5560641288757324,5.3731849367332257e-05,0.004285044126933621,1.0457254529151795e-10,0.0,0.0,0.0,0.0,5.282853249580629,6.780757904052734,0.0413765050470829,0.10858267545700073,0.40981826186180115,1.5139155387878418,6.760744145140052e-05,0.0036943196319043636,9.599803590942813e-11,0.0,0.0,0.0,0.0
521,adam,0.006751271730829631,0.2009909600019455,0.4082841959691817,1.5587434845585977,5.3907165443712486e-05,0.004251901082874787,9.806180262966936e-11,0.0,0.0,0.0,0.0,5.278528844156573,6.781240463256836,0.04106854647397995,0.10635863244533539,0.4114992618560791,1.5140732526779175,6.770117761334404e-05,0.003754835110157728,9.491100960712373e-11,0.0,0.0,0.0,0.0
522,adam,0.006720556471977503,0.2003718513634897,0.4081653356552124,1.554507597800224,5.403762641494282e-05,0.0043226249455924955,9.726098264586656e-11,0.0,0.0,0.0,0.0,5.290294908708142,6.749345779418945,0.041236940771341324,0.10498983412981033,0.4118117094039917,1.4687122106552124,6.810388731537387e-05,0.0037821277510374784,9.662119021536242e-11,0.0,0.0,0.0,0.0
523,adam,0.006711553046179395,0.20047918779234733,0.40583893464457604,1.5579376951340707,5.3620522286960735e-05,0.0042890613417952295,1.002122920935922e-10,0.0,0.0,0.0,0.0,5.275177647990565,6.750216484069824,0.04032303765416145,0.10865084081888199,0.40609219670295715,1.5484880208969116,6.832140206824988e-05,0.0037166064139455557,9.96073640235906e-11,0.0,0.0,0.0,0.0
524,adam,0.006733671566771884,0.20027734195032426,0.40502446986013846,1.5629986486127299,5.399734870861134e-05,0.004279628831652864,9.63036563577317e-11,0.0,0.0,0.0,0.0,5.27556348616077,6.737643241882324,0.04047257825732231,0.1069466769695282,0.4078139066696167,1.5247714519500732,6.875722465338185e-05,0.0037211349699646235,9.428120090193559e-11,0.0,0.0,0.0,0.0
525,adam,0.006677404061079987,0.19975721836090088,0.4043712317943573,1.5526978623482488,5.461243281681692e-05,0.0043038477024604236,1.0176945330360319e-10,0.0,0.0,0.0,0.0,5.26507709872338,6.723920822143555,0.04074293002486229,0.10490819066762924,0.40890058875083923,1.489272117614746,6.886903429403901e-05,0.003753039287403226,9.680364149167175e-11,0.0,0.0,0.0,0.0
526,adam,0.006703446829511273,0.19988754103260656,0.40447444685043826,1.554045546439386,5.411923296877273e-05,0.004258235691175345,1.0689404715323188e-10,0.0,0.0,0.0,0.0,5.2555933460112545,6.724380970001221,0.03986121341586113,0.10707886517047882,0.4039914608001709,1.5478683710098267,6.913580727996305e-05,0.0037603615783154964,9.775633774689041e-11,0.0,0.0,0.0,0.0
527,adam,0.00664099478613465,0.1976463347673416,0.4048632844801872,1.5538616526511408,5.4535421499636984e-05,0.004276207888558987,1.0027272314443663e-10,0.0,0.0,0.0,0.0,5.252735584012924,6.7002177238464355,0.0403292179107666,0.10477194935083389,0.40742406249046326,1.494016408920288,6.938438309589401e-05,0.0037537962198257446,1.0047474657826072e-10,0.0,0.0,0.0,0.0
528,adam,0.006631103133963001,0.19884471258809489,0.4021732989818819,1.5540853277329476,5.485374394113258e-05,0.004326451524731613,1.021703326781019e-10,0.0,0.0,0.0,0.0,5.259678256127142,6.713399887084961,0.03938007354736328,0.10798639059066772,0.405072420835495,1.5665932893753052,6.955110438866541e-05,0.003724503330886364,9.458665101158559e-11,0.0,0.0,0.0,0.0
529,adam,0.006625191879368598,0.1985430803991133,0.4013747274875641,1.549094892317249,5.507825311900477e-05,0.004303053171644288,9.687498384126242e-11,0.0,0.0,0.0,0.0,5.243934031455748,6.693933486938477,0.04003961384296417,0.10453114658594131,0.405696302652359,1.5051261186599731,6.98533549439162e-05,0.0037729579489678144,9.96313309631347e-11,0.0,0.0,0.0,0.0
530,adam,0.006591136567294598,0.19778062403202057,0.40093300419469036,1.5467128061479138,5.519158390421991e-05,0.004297042070257087,1.0915828926245079e-10,0.0,0.0,0.0,0.0,5.234265573563114,6.6859259605407715,0.03981073945760727,0.10352732986211777,0.4041326344013214,1.5076948404312134,7.009550608927384e-05,0.0038105992134660482,9.79404821133123e-11,0.0,0.0,0.0,0.0
531,adam,0.0066065067996180825,0.19875862954124326,0.3995403464763395,1.548845394965141,5.51336555461955e-05,0.004316660515483349,1.1102632970700336e-10,0.0,0.0,0.0,0.0,5.2401173037867395,6.685886383056641,0.03949426859617233,0.10496661067008972,0.40453943610191345,1.5317879915237427,7.026166713330895e-05,0.003765753237530589,1.1653436549075025e-10,0.0,0.0,0.0,0.0
532,adam,0.006567063215639322,0.19697566282364629,0.3995565435578746,1.5423559065788024,5.513896300521259e-05,0.00427565130315,1.0341229217033975e-10,0.0,0.0,0.0,0.0,5.215070678341773,6.654632568359375,0.039431534707546234,0.10487844049930573,0.40303921699523926,1.5151170492172241,7.053222361719236e-05,0.003748667659237981,9.2710596144574e-11,0.0,0.0,0.0,0.0
533,adam,0.006588249362163966,0.19676838719075726,0.39867127326227003,1.5450639378639959,5.533739374274568e-05,0.004289946398667751,1.0909810331124589e-10,0.0,0.0,0.0,0.0,5.219270306248819,6.648674488067627,0.039729565382003784,0.1030300110578537,0.40308669209480286,1.4980006217956543,7.068799459375441e-05,0.003747363109141588,9.361535158181056e-11,0.0,0.0,0.0,0.0
534,adam,0.006583415467532412,0.1974246795139005,0.3994120772807829,1.5395003903296687,5.457767204666931e-05,0.0042769202752219095,9.760504613324478e-11,0.0,0.0,0.0,0.0,5.213749101085048,6.63356876373291,0.039000146090984344,0.10417372733354568,0.40383410453796387,1.5127688646316528,7.073224696796387e-05,0.003763707587495446,9.625548275105089e-11,0.0,0.0,0.0,0.0
535,adam,0.00656579730791911,0.19701026620403414,0.3976480470549676,1.5424508394733552,5.5157317547127604e-05,0.004335735413816667,9.653622793621481e-11,0.0,0.0,0.0,0.0,5.224860299018122,6.639612674713135,0.039415039122104645,0.10352937132120132,0.4020635783672333,1.4958703517913818,7.103768439264968e-05,0.003793972311541438,9.239045639652943e-11,0.0,0.0,0.0,0.0
536,adam,0.006519760831349319,0.1960511899763538,0.39629536001913007,1.5426494882952781,5.545353915001596e-05,0.00429091643121454,9.676525463525419e-11,0.0,0.0,0.0,0.0,5.202414589543497,6.646805763244629,0.038940444588661194,0.10373203456401825,0.4009059965610504,1.5268681049346924,7.114379695849493e-05,0.0038137813098728657,9.786095545027962e-11,0.0,0.0,0.0,0.0
537,adam,0.006515154359681952,0.1957343643711459,0.39564765268756497,1.5398079887513192,5.5215984532204005e-05,0.004276490590024379,1.0514995594664952e-10,0.0,0.0,0.0,0.0,5.191772553228563,6.6020708084106445,0.03864740952849388,0.10427241772413254,0.39931660890579224,1.5159330368041992,7.152563921408728e-05,0.003768584690988064,9.359495817262697e-11,0.0,0.0,0.0,0.0
538,adam,0.00649519496026539,0.1952097233264677,0.39462811331595143,1.5360789452829668,5.596920973696416e-05,0.004363431054497918,9.641475901706233e-11,0.0,0.0,0.0,0.0,5.206379644332394,6.608449935913086,0.0386122465133667,0.1045164242386818,0.39930906891822815,1.5258818864822388,7.165636634454131e-05,0.0037593638990074396,9.295493541561228e-11,0.0,0.0,0.0,0.0
539,adam,0.006499685286994903,0.19526340836478817,0.39439663675523573,1.5361301360591766,5.582724430320424e-05,0.0043556694722464,1.002206906174041e-10,0.0,0.0,0.0,0.0,5.2036976045177825,6.633688449859619,0.03885282576084137,0.10303648561239243,0.40047407150268555,1.5353240966796875,7.182046101661399e-05,0.0037645960692316294,9.9979219347901e-11,0.0,0.0,0.0,0.0
540,adam,0.006481904641634995,0.19567582588041982,0.39600737152561066,1.5392950273329211,5.5891858562151153e-05,0.00430747588735915,1.0484018648746198e-10,0.0,0.0,0.0,0.0,5.1996376283707155,6.606761932373047,0.038922760635614395,0.10206879675388336,0.40098050236701965,1.5068867206573486,7.211464253487065e-05,0.0037608928978443146,1.1790650400467229e-10,0.0,0.0,0.0,0.0
541,adam,0.00648871980487339,0.19431015176157798,0.3914879858493805,1.527198310821287,5.562732398938087e-05,0.004273430038724215,1.028345130823254e-10,0.0,0.0,0.0,0.0,5.15717343361147,6.591999530792236,0.03884471207857132,0.10195292532444,0.3997037410736084,1.4977320432662964,7.234442455228418e-05,0.003775313263759017,1.2214088074280482e-10,0.0,0.0,0.0,0.0
542,adam,0.006482129571058096,0.19500536735980742,0.39300194959486684,1.5294579882775583,5.571408825832599e-05,0.004359076956226941,1.0895473210923864e-10,0.0,0.0,0.0,0.0,5.1907872230775896,6.589351654052734,0.03893183171749115,0.09982138872146606,0.4002278447151184,1.4792653322219849,7.230642950162292e-05,0.0038293306715786457,9.446789184242022e-11,0.0,0.0,0.0,0.0
543,adam,0.006451798888343957,0.19463892329123714,0.3927190553757452,1.530845038352474,5.5530948884552345e-05,0.004322822506148969,1.0002942918418967e-10,0.0,0.0,0.0,0.0,5.178210366156794,6.565896987915039,0.038317807018756866,0.10104937106370926,0.39966702461242676,1.4973945617675781,7.255290256580338e-05,0.0037970917765051126,9.057626176867117e-11,0.0,0.0,0.0,0.0
544,adam,0.006456336081628838,0.1942253194509014,0.3922750344199519,1.5275213910687355,5.587598723415736e-05,0.004325773762238603,1.0514670563444375e-10,0.0,0.0,0.0,0.0,5.17327517847861,6.573141098022461,0.037908729165792465,0.10327868908643723,0.3971616327762604,1.5352656841278076,7.28746090317145e-05,0.0037775454111397266,9.002210088482343e-11,0.0,0.0,0.0,0.0
545,adam,0.006435730659793462,0.19365500202102046,0.3893015615401729,1.527659769981138,5.648279130259799e-05,0.004327099755286209,9.997948817408095e-11,0.0,0.0,0.0,0.0,5.160206656302175,6.554501533508301,0.03791539743542671,0.10244496166706085,0.3951687514781952,1.5253868103027344,7.30836036382243e-05,0.00378036848269403,1.0722039922583804e-10,0.0,0.0,0.0,0.0
546,adam,0.00642559522642724,0.1935565024614334,0.38940067252805155,1.525001225932952,5.610874746531819e-05,0.004302025817695164,1.3143267075047073e-10,0.0,0.0,0.0,0.0,5.14978168856713,6.55703067779541,0.03806498646736145,0.10251685231924057,0.3967229723930359,1.5040326118469238,7.316298433579504e-05,0.0038162267301231623,1.6299832317212548e-10,0.0,0.0,0.0,0.0
547,adam,0.006430329409457983,0.19457115953968418,0.3876647622354569,1.5286231886955999,5.6127053070550545e-05,0.004290920231611498,1.1682687277258716e-10,0.0,0.0,0.0,0.0,5.146782890442879,6.545336723327637,0.038462430238723755,0.0999632179737091,0.3981033265590668,1.4751744270324707,7.360303425230086e-05,0.0038059670478105545,8.940560097814299e-11,0.0,0.0,0.0,0.0
548,adam,0.006370746215144473,0.1923765415145505,0.38778762759700897,1.5260799892487065,5.687606925118504e-05,0.004362605887675478,1.1737429039457201e-10,0.0,0.0,0.0,0.0,5.156026978646556,6.546843528747559,0.03790571913123131,0.10164415836334229,0.3953620195388794,1.5168178081512451,7.34584464225918e-05,0.0037907056976109743,2.4468982395831063e-10,0.0,0.0,0.0,0.0
549,adam,0.006428370282294289,0.19327497530368068,0.38698160744482474,1.526343253351027,5.628417291577094e-05,0.004303780669767049,1.3303456051825688e-10,0.0,0.0,0.0,0.0,5.142017579847766,6.529755592346191,0.03785604238510132,0.10092625021934509,0.39593806862831116,1.5064250230789185,7.37734735594131e-05,0.003776304656639695,1.3006765109402352e-10,0.0,0.0,0.0,0.0
550,adam,0.006394930078738158,0.1931323298523503,0.38609435000727255,1.5260203384583997,5.689795239783463e-05,0.00431622032286419,1.2194711705491454e-10,0.0,0.0,0.0,0.0,5.139893008816626,6.554381370544434,0.03783591091632843,0.10083083063364029,0.3956911861896515,1.5172311067581177,7.381412433460355e-05,0.0038324794732034206,9.97568902483259e-11,0.0,0.0,0.0,0.0
551,adam,0.006374269183124265,0.1922390220626708,0.385055233393946,1.520616554444836,5.699486322438104e-05,0.00431239522332626,1.7931420349455663e-10,0.0,0.0,0.0,0.0,5.125861798563311,6.512490272521973,0.0379912331700325,0.09909152239561081,0.3968813121318817,1.474924921989441,7.40687974030152e-05,0.003807506524026394,2.2574657421170485e-10,0.0,0.0,0.0,0.0
552,adam,0.006381860708877925,0.19289056476085417,0.38389960604329265,1.5176399292484406,5.717753106915963e-05,0.0043420630447085825,1.3781387433572127e-10,0.0,0.0,0.0,0.0,5.128993311235981,6.515191078186035,0.03806396573781967,0.09838634729385376,0.3962830603122711,1.4730764627456665,7.422867929562926e-05,0.0038238067645579576,2.174787155917457e-10,0.0,0.0,0.0,0.0
553,adam,0.006362998617752906,0.19240770897557657,0.38482187928691985,1.515145359500762,5.686828843599576e-05,0.0043513770515639935,1.2173261502766306e-10,0.0,0.0,0.0,0.0,5.130039030505765,6.496349334716797,0.03717518597841263,0.09968788921833038,0.3942512273788452,1.499660849571228,7.426427328027785e-05,0.003851140383630991,1.390382947663582e-10,0.0,0.0,0.0,0.0
554,adam,0.006326005283382631,0.19141982207375188,0.38311521564760515,1.514269390413838,5.695159005324146e-05,0.004335205265951734,2.871414833056067e-10,0.0,0.0,0.0,0.0,5.1135147463890815,6.5163702964782715,0.03745671734213829,0.10088392347097397,0.3937748074531555,1.5175012350082397,7.43888012948446e-05,0.0037958731409162283,7.115478761754446e-10,0.0,0.0,0.0,0.0
555,adam,0.006330929531325255,0.19250001301688532,0.3821278848955708,1.5130661033814954,5.62350972857882e-05,0.004313733954463274,6.085757708705574e-10,0.0,0.0,0.0,0.0,5.105269047521776,6.532549858093262,0.03702326864004135,0.10069125890731812,0.39280954003334045,1.552489995956421,7.433455903083086e-05,0.0038262580055743456,9.014739649204628e-11,0.0,0.0,0.0,0.0
556,adam,0.0063518200880817825,0.19144628557466692,0.38359659910202026,1.5140834239221388,5.756065072472988e-05,0.0043588871316563695,2.401997866065309e-09,0.0,0.0,0.0,0.0,5.123618387406872,6.490962505340576,0.037404488772153854,0.09810950607061386,0.39324918389320374,1.4943580627441406,7.468020339729264e-05,0.0038333155680447817,6.169140753797819e-10,0.0,0.0,0.0,0.0
557,adam,0.006329100218511397,0.19193718510289345,0.38114605026860393,1.510170421292705,5.726117242668425e-05,0.004351501007594408,8.645804688218166e-10,0.0,0.0,0.0,0.0,5.1081189340160735,6.486758232116699,0.03714015334844589,0.10043337941169739,0.3912627100944519,1.5119160413742065,7.490310235880315e-05,0.0038110497407615185,8.41839820076018e-10,0.0,0.0,0.0,0.0
558,adam,0.00632203298230325,0.19083662955991684,0.3819613466339727,1.5146538826727098,5.751689475859635e-05,0.004325503137924017,8.068275877153523e-10,0.0,0.0,0.0,0.0,5.10535470900997,6.4969258308410645,0.03756752237677574,0.09699270874261856,0.394611120223999,1.4878931045532227,7.502651715185493e-05,0.003837338648736477,3.978263052317743e-09,0.0,0.0,0.0,0.0
559,adam,0.006311254485720588,0.190853048716822,0.38026108953260607,1.510217051352224,5.724276366714959e-05,0.004351710194661733,1.967553110581202e-09,0.0,0.0,0.0,0.0,5.101017367455267,6.467976093292236,0.03758302703499794,0.0976238027215004,0.39307594299316406,1.476424217224121,7.546794950030744e-05,0.003787202760577202,4.303584988374354e-10,0.0,0.0,0.0,0.0
560,adam,0.006303342404745279,0.1899939751432788,0.37938281797593637,1.5096161365509033,5.7416005978255624e-05,0.004337967763985357,2.563355833599374e-10,0.0,0.0,0.0,0.0,5.090600167551348,6.479096412658691,0.03755560889840126,0.09601733088493347,0.39327389001846313,1.4713901281356812,7.524726970586926e-05,0.0038635400123894215,1.600603427576175e-09,0.0,0.0,0.0,0.0
561,adam,0.00629812527087427,0.19054612373152086,0.3780801930735188,1.5098952977888045,5.655284821254862e-05,0.004332916931279244,2.737858144498082e-09,0.0,0.0,0.0,0.0,5.085269989505891,6.462225914001465,0.03748612478375435,0.09661759436130524,0.3939492106437683,1.4607638120651245,7.55929941078648e-05,0.003840952180325985,1.1659067045144411e-09,0.0,0.0,0.0,0.0
562,adam,0.006255427991310435,0.1894277060224164,0.3787560962861584,1.5050505668886247,5.766170239263785e-05,0.004329749593330968,3.504870262743641e-10,0.0,0.0,0.0,0.0,5.077171910193659,6.4616522789001465,0.0370592437684536,0.09713447839021683,0.39218077063560486,1.4864023923873901,7.56708686822094e-05,0.003848601598292589,1.0309066100777642e-10,0.0,0.0,0.0,0.0
563,adam,0.006274479741771375,0.1897752933925198,0.37801376081282095,1.5034572424427155,5.7308417566556244e-05,0.004332277307947797,4.505240311638498e-10,0.0,0.0,0.0,0.0,5.075234828456756,6.4613847732543945,0.037066951394081116,0.09677646309137344,0.3925783634185791,1.483343243598938,7.584438571939245e-05,0.003855031216517091,2.4566564338357466e-09,0.0,0.0,0.0,0.0
564,adam,0.006247017427437728,0.1888976856585472,0.3786798119544983,1.5001000396666988,5.766630748703685e-05,0.0043076040493624825,4.147611988849426e-09,0.0,0.0,0.0,0.0,5.063698337924096,6.437178611755371,0.037279341369867325,0.09532097727060318,0.3911116421222687,1.4535870552062988,7.61346600484103e-05,0.0038686376065015793,1.5482815030054553e-09,0.0,0.0,0.0,0.0
565,adam,0.006284274446267274,0.1898204626575593,0.3768591957707559,1.5041515173450593,5.786023452416093e-05,0.004335120605725435,3.458823583729083e-10,0.0,0.0,0.0,0.0,5.073333509506718,6.458144187927246,0.036673445254564285,0.09686731547117233,0.3900504410266876,1.5063951015472412,7.597032526973635e-05,0.0038701696321368217,8.75744754491592e-11,0.0,0.0,0.0,0.0
566,adam,0.006222324746270333,0.18897604077093064,0.37569512859467535,1.5030188906577326,5.718500758502482e-05,0.0043341619142841905,1.8738520972349712e-10,0.0,0.0,0.0,0.0,5.061463802091537,6.4171271324157715,0.03709058091044426,0.096021868288517,0.39141225814819336,1.4509986639022827,7.63413991080597e-05,0.003833319526165724,1.0374918979483283e-10,0.0,0.0,0.0,0.0
