x,y,c_abs_error_t71
7.8051543,37.713802,0.22383472
8.019799,37.924713,0.22756252
6.9578114,38.47685,0.24307376
6.729429,38.544178,0.25336093
6.5010467,38.61151,0.26535696
6.7824893,38.189842,0.25717574
6.5541067,38.257175,0.27039695
6.6071672,37.90284,0.26354182
6.145013,38.532276,0.28976423
5.788979,38.45304,0.29626045
6.1980734,38.17794,0.295602
7.2398105,38.123962,0.24132302
6.9234886,38.0134,0.24974096
7.2512693,37.880085,0.23857301
6.934948,37.769524,0.2447221
7.2627287,37.636208,0.23329005
7.0988107,38.300407,0.24052167
8.735597,37.785393,0.2208406
8.526455,37.835636,0.21951643
8.317313,37.88588,0.22143319
8.6093235,37.585888,0.2230309
8.400182,37.63613,0.22139812
8.483051,37.386383,0.22096732
8.185537,37.42522,0.2139726
8.102668,37.674965,0.2188172
7.8880234,37.464054,0.21272856
9.016615,37.8087,0.21621346
9.171361,37.632504,0.22114652
9.213886,37.90933,0.2058776
8.890343,37.609196,0.22630548
8.76407,37.40969,0.23149157
9.045089,37.433,0.23120937
7.954517,36.817905,0.20216951
8.130695,37.007397,0.20364752
8.306873,37.19689,0.21403271
7.833181,37.046234,0.20028245
8.009359,37.235725,0.20381087
7.711845,37.274563,0.21024102
4.186655,38.584507,0.24114618
4.2119036,38.181717,0.27329728
4.237152,37.778927,0.24848434
4.5928144,38.498123,0.26234862
4.6180634,38.095333,0.26748735
4.9989743,38.41174,0.27660996
3.9214404,38.497574,0.23407477
3.6562257,38.410637,0.22624335
3.946689,38.09478,0.27103776
3.6854568,37.429924,0.19815171
3.9613044,37.604424,0.22934538
3.5861523,37.65413,0.2207697
3.862,37.82863,0.2526394
3.4868476,37.878334,0.23819005
3.5715368,38.144485,0.24025965
5.493349,37.52784,0.21351007
5.455528,37.92794,0.26900432
5.4177065,38.32804,0.2880379
5.074617,37.611534,0.2020055
5.0367956,38.011635,0.26094532
4.6558847,37.69523,0.2224155
5.864622,37.65284,0.25641313
6.2358947,37.77784,0.27338716
5.826801,38.05294,0.29718906
2.8643565,37.152718,0.18527585
2.639934,37.061558,0.19318187
2.4155116,36.970398,0.20304531
2.9187815,36.89671,0.17934966
2.694359,36.80555,0.19227779
2.9732065,36.6407,0.17439753
3.2641416,37.050514,0.17250878
3.064249,37.101616,0.17791086
3.118674,36.845608,0.17118508
3.5695508,37.070248,0.16734135
3.4240832,36.86534,0.16584694
3.2786157,36.660435,0.16672969
3.7294927,36.885075,0.15612721
3.5840251,36.680164,0.16070765
3.8894343,36.699898,0.15445662
3.8453984,37.244747,0.17723489
4.00534,37.059574,0.1526925
4.1212463,37.41925,0.1949482
2.1317706,36.72754,0.23281604
1.8107922,36.662827,0.27243632
2.126877,36.31983,0.26212776
2.6894655,36.397842,0.20123523
2.410618,36.56269,0.21958274
2.4057245,36.154984,0.23974913
7.4313593,37.235474,0.21841756
7.1035786,37.36879,0.23209843
6.775798,37.50211,0.23909798
7.272209,36.96806,0.2194717
6.9444284,37.101376,0.22684655
7.113059,36.700645,0.22251174
7.674031,36.77882,0.2069132
7.552695,37.007145,0.21008316
7.393545,36.73973,0.21635953
6.1432843,36.79898,0.1822573
6.4665422,36.7662,0.20197713
6.7898006,36.73342,0.21836537
6.2979116,37.16693,0.2080251
