x,y,c_abs_error_t71
20.949034,11.210986,0.38032976
21.430899,10.8319435,0.39265147
21.019997,11.855695,0.35571885
21.504112,11.477227,0.36488235
15.385134,5.0795894,0.3316223
15.098247,4.8898764,0.33794665
14.81136,4.700163,0.33095986
15.435968,4.7295804,0.33112472
15.147846,4.5371013,0.33235383
14.859723,4.3446226,0.32349604
15.486804,4.379571,0.33585244
15.197445,4.1843266,0.3270166
15.53764,4.029562,0.3414148
19.69707,9.42771,0.3393241
20.163641,9.036551,0.32893333
20.630213,8.645394,0.2882009
21.096785,8.254236,0.25553823
20.249107,9.680309,0.3555039
20.71776,9.290068,0.34578884
21.186413,8.899827,0.30979007
20.801146,9.932908,0.37152812
21.27188,9.543584,0.3627692
16.19895,4.498567,0.3207419
15.978513,4.342232,0.33909422
15.758077,4.185897,0.34385973
16.23409,4.23307,0.3444326
16.013304,4.075729,0.35022247
15.792516,3.9183877,0.34669256
16.269234,3.9675725,0.36067718
16.048096,3.8092253,0.357068
16.304377,3.7020752,0.3627478
19.575577,7.634186,0.22057593
19.996593,7.266259,0.22710639
20.41761,6.898333,0.24104261
20.838627,6.530407,0.22908187
20.082645,7.8408694,0.21343648
20.505426,7.473792,0.22859898
20.928207,7.1067147,0.24553356
20.589716,8.047553,0.22012228
21.01426,7.6813245,0.22506607
16.79997,4.0346837,0.36676264
16.634773,3.9238143,0.37674308
16.469574,3.8129447,0.36825085
16.818436,3.8296149,0.38027644
16.6556,3.723436,0.37458467
16.492764,3.617257,0.367108
16.836899,3.6245458,0.37478334
16.676426,3.5230577,0.3711599
16.855364,3.4194767,0.37392038
20.389711,6.4216404,0.22725624
19.940796,6.312874,0.23019123
19.49188,6.2041073,0.22651613
20.759354,6.0818777,0.20347631
20.298195,5.97862,0.21497834
19.837036,5.875362,0.2217153
20.655594,5.644366,0.18916753
20.182192,5.5466166,0.19480816
20.527346,5.2178707,0.17577037
17.209309,3.7255743,0.37276804
17.091326,3.6235418,0.37857682
16.973345,3.5215092,0.37613457
17.255184,3.5544796,0.3755527
17.133492,3.4441493,0.37711477
17.011799,3.3338192,0.37737316
17.30106,3.383385,0.37532562
17.175655,3.264757,0.3814816
17.346935,3.2122903,0.36969686
20.056915,4.3068156,0.19445929
20.243841,4.595356,0.184775
20.400652,4.899041,0.17541072
19.845276,4.564518,0.18323001
20.017143,4.8606305,0.1653772
20.158895,5.171888,0.17028749
19.633636,4.82222,0.17593518
19.790445,5.125905,0.16965976
19.421997,5.0799217,0.17492405
17.5509,3.1726913,0.37632328
17.75932,3.1534662,0.37083584
17.972195,3.154615,0.37057966
17.462072,3.3866837,0.36951232
17.668264,3.3572717,0.37117398
17.878912,3.3482335,0.36949265
17.57721,3.5610769,0.3604365
17.78563,3.5418518,0.35663426
17.692347,3.7354703,0.34465206
19.219221,4.3620634,0.22203955
19.296764,4.139089,0.23411891
19.37431,3.9161146,0.25681293
19.451853,3.69314,0.2806718
19.498453,4.3436475,0.2100026
19.586876,4.111452,0.22038656
19.675299,3.8792565,0.23912022
19.777683,4.3252316,0.19742903
19.876986,4.083815,0.2060625
18.234148,3.7173858,0.32972187
18.14683,3.5297954,0.34999943
18.059513,3.3422053,0.3723613
18.398155,3.5802855,0.34473377
18.312643,3.3804789,0.36776245
18.227133,3.1806722,0.38381302
18.56216,3.4431856,0.36317176
18.478456,3.2311623,0.3611971
18.726168,3.3060856,0.37951738
18.722815,4.023205,0.27645093
18.723932,3.7841651,0.30732852
18.72505,3.5451252,0.34466434
18.965826,3.9131832,0.2771382
18.975128,3.6627398,0.320702
18.98443,3.4122963,0.34346634
19.20884,3.8031616,0.28133717
19.226324,3.5413144,0.366562
2.469741,38.285583,0.27254033
2.2262757,38.362083,0.2723754
2.3779764,38.113075,0.2889828
6.904751,38.831184,0.27306932
6.916184,39.08385,0.24178424
6.6763687,38.898514,0.28293097
7.556132,38.234528,0.27887785
7.7329273,38.49615,0.273367
7.9097223,38.757774,0.26890028
7.4151325,38.41097,0.27750167
