step,phase,c_loss,e11_loss,e22_loss,e12_loss,allen_cahn_loss,force_balance_loss,k_reg_loss,interp_c_loss,interp_e11_loss,interp_e22_loss,interp_e12_loss,total_loss,test_total_loss,test_c_loss,test_e11_loss,test_e22_loss,test_e12_loss,test_allen_cahn_loss,test_force_balance_loss,test_k_reg_loss,test_interp_c_loss,test_interp_e11_loss,test_interp_e22_loss,test_interp_e12_loss
130,adam,0.010698320704602426,0.13011573543471674,0.7378381394570873,5.180929491596837,5.3792557727936056e-05,0.002793811659719194,0.014639740599499594,0.0,0.0,0.0,0.0,3.3581352156977498,3.39644193649292,0.030088629573583603,0.10568689554929733,0.6071653366088867,4.192412376403809,7.998482033144683e-05,0.002827615709975362,0.015330965630710125,0.0,0.0,0.0,0.0
131,adam,0.0108581816236819,0.1304499427637746,0.7406435551181916,5.168077284289945,5.3907404846188824e-05,0.0026957688312376697,0.01435409465263928,0.0,0.0,0.0,0.0,3.3655299602016324,3.3822405338287354,0.029403559863567352,0.10660037398338318,0.6079089045524597,4.196955680847168,7.973457832122222e-05,0.0028508822433650494,0.015027116052806377,0.0,0.0,0.0,0.0
132,adam,0.010594126708324879,0.12996775272392458,0.7364074914686142,5.139131130710725,5.433721068379049e-05,0.0027853514878980576,0.014080864497490467,0.0,0.0,0.0,0.0,3.341768264770508,3.3873987197875977,0.029911227524280548,0.1054387241601944,0.6071699261665344,4.182301998138428,8.051702752709389e-05,0.002849059645086527,0.014720583334565163,0.0,0.0,0.0,0.0
133,adam,0.010543238401653306,0.12844820897425374,0.737661023293772,5.099814768760435,5.4120766435517e-05,0.0028092274141888465,0.013670116723064453,0.0,0.0,0.0,0.0,3.324566118178829,3.3711063861846924,0.029509693384170532,0.10479611158370972,0.6071864366531372,4.17871618270874,8.055970101850107e-05,0.002861026907339692,0.014435150660574436,0.0,0.0,0.0,0.0
134,adam,0.010566729601592786,0.12769614905118942,0.7339438411497301,5.116940021514893,5.43398963336292e-05,0.002794875034822091,0.013477715964038526,0.0,0.0,0.0,0.0,3.3205241157162573,3.3698980808258057,0.029250750318169594,0.1055481880903244,0.6085594296455383,4.182385444641113,8.07448523119092e-05,0.0028762950096279383,0.014150019735097885,0.0,0.0,0.0,0.0
135,adam,0.01059293380427745,0.12849735588796676,0.7294204850350657,5.111075924288842,5.456965957437792e-05,0.0028202828815987995,0.013178817957880036,0.0,0.0,0.0,0.0,3.317307533756379,3.3702549934387207,0.029055848717689514,0.10635755956172943,0.6098160147666931,4.183905124664307,8.108591282507405e-05,0.0028931056149303913,0.013873094692826271,0.0,0.0,0.0,0.0
136,adam,0.010586273435863757,0.12746154685174266,0.7346164065022622,5.103269100189209,5.442653773277397e-05,0.0028124828597590806,0.01293175108730793,0.0,0.0,0.0,0.0,3.317516173085859,3.359553098678589,0.029098473489284515,0.10511937737464905,0.6083510518074036,4.168825149536133,8.129300113068894e-05,0.0028938420582562685,0.01359536126255989,0.0,0.0,0.0,0.0
137,adam,0.01041702349339762,0.1274970890052857,0.7313008789093264,5.0921387057150564,5.447635551043335e-05,0.0027750248555094004,0.012743376766241366,0.0,0.0,0.0,0.0,3.3049318482798915,3.35323166847229,0.028826182708144188,0.10516460239887238,0.6092090010643005,4.170719146728516,8.143339800881222e-05,0.0029064093250781298,0.01334826648235321,0.0,0.0,0.0,0.0
138,adam,0.010489233318836458,0.1282904732131189,0.7302362995762979,5.096620928856634,5.465316937789471e-05,0.002809236329349299,0.012505185820402638,0.0,0.0,0.0,0.0,3.3106889955459105,3.347797393798828,0.02887382172048092,0.10477601736783981,0.608476996421814,4.155096054077148,8.155704563250765e-05,0.0029101434629410505,0.013096580281853676,0.0,0.0,0.0,0.0
139,adam,0.01048186727829518,0.12818862617977203,0.7288007390114569,5.1133072299342,5.4619744215385925e-05,0.002848236355930567,0.012226668306656422,0.0,0.0,0.0,0.0,3.312065924367597,3.3435027599334717,0.02928038313984871,0.10289759188890457,0.606492817401886,4.13665246963501,8.209818042814732e-05,0.0029078901279717684,0.012866949662566185,0.0,0.0,0.0,0.0
140,adam,0.010420800577248297,0.1270903639735714,0.7302443750442997,5.100133465182397,5.475768862637661e-05,0.0028222726147261357,0.012001213587580188,0.0,0.0,0.0,0.0,3.3035795150264615,3.329535722732544,0.028907809406518936,0.10261242836713791,0.6060195565223694,4.134671211242676,8.205563790397719e-05,0.002921452047303319,0.012646914459764957,0.0,0.0,0.0,0.0
141,adam,0.010441698554542756,0.12732606188904855,0.7306201727159561,5.120814061933948,5.4514443036168814e-05,0.002851501640473162,0.011858865979217714,0.0,0.0,0.0,0.0,3.3110718804021038,3.3277626037597656,0.028793178498744965,0.10301946103572845,0.6063356995582581,4.131341457366943,8.239913586294279e-05,0.002929135924205184,0.012440106831490993,0.0,0.0,0.0,0.0
142,adam,0.010392593279961617,0.12621988596454745,0.727856787943071,5.082275252188405,5.478615475435471e-05,0.0028526036203989098,0.011601503998521836,0.0,0.0,0.0,0.0,3.2904573794334167,3.3274333477020264,0.028702914714813232,0.10350846499204636,0.6069824695587158,4.127618312835693,8.239364979090169e-05,0.002936732489615679,0.01224124152213335,0.0,0.0,0.0,0.0
143,adam,0.010301813573366212,0.1263891071561844,0.7271736552638393,5.096690562463576,5.451575024410211e-05,0.00291334003991177,0.011361936708131144,0.0,0.0,0.0,0.0,3.291096302770799,3.317169189453125,0.02859209105372429,0.10255356878042221,0.6063976287841797,4.1222147941589355,8.260470349341631e-05,0.002949128160253167,0.01202419213950634,0.0,0.0,0.0,0.0
144,adam,0.010321266138024868,0.1273941299126994,0.7260822634543141,5.080201548914755,5.5158806654001255e-05,0.0028726670575598555,0.011138884440785455,0.0,0.0,0.0,0.0,3.29109311872913,3.311802387237549,0.028507297858595848,0.1022208109498024,0.6064898371696472,4.116769313812256,8.301987691083923e-05,0.002949742367491126,0.011829419992864132,0.0,0.0,0.0,0.0
145,adam,0.010174643999386218,0.12470286411623802,0.7355470157438709,5.046233946277249,5.4702868393149164e-05,0.0028774886572312925,0.011076346911009281,0.0,0.0,0.0,0.0,3.278373287570092,3.3050246238708496,0.02815953828394413,0.10283472388982773,0.6072351336479187,4.11580228805542,8.28006595838815e-05,0.002958944533020258,0.011660897172987461,0.0,0.0,0.0,0.0
146,adam,0.010356547641417673,0.12487371097649297,0.7251690626144409,5.052126023077196,5.500740383379913e-05,0.002862657548018521,0.010898382162615176,0.0,0.0,0.0,0.0,3.2712598077712522,3.3165698051452637,0.028410879895091057,0.1029500663280487,0.6082108616828918,4.122913360595703,8.323138899868354e-05,0.002969505963847041,0.011487044394016266,0.0,0.0,0.0,0.0
147,adam,0.010153549272687204,0.12357880487557381,0.727013687933645,5.040770638373591,5.463569334918453e-05,0.0028464226878338285,0.010752097042577883,0.0,0.0,0.0,0.0,3.2583860966467086,3.313709020614624,0.028384950011968613,0.10316397249698639,0.6076871752738953,4.113284111022949,8.344558591488749e-05,0.00297154881991446,0.011328128166496754,0.0,0.0,0.0,0.0
148,adam,0.010151352462989668,0.12476986862959401,0.7290445777677721,5.058418073961811,5.5181006891577836e-05,0.002878804097793275,0.010527482676890588,0.0,0.0,0.0,0.0,3.271739959716797,3.3061130046844482,0.02829601801931858,0.10281349718570709,0.6066300868988037,4.106790542602539,8.352172881131992e-05,0.0029797458555549383,0.011174893006682396,0.0,0.0,0.0,0.0
149,adam,0.010324041884873182,0.1253456247429694,0.7268389040423978,5.066542810009372,5.483282650182504e-05,0.0029337499290704727,0.01037329738779414,0.0,0.0,0.0,0.0,3.2786134596793883,3.30277943611145,0.02820701338350773,0.10263203829526901,0.6067823171615601,4.106713771820068,8.383414387935773e-05,0.002986104693263769,0.011018372140824795,0.0,0.0,0.0,0.0
150,adam,0.010143922221276068,0.12496296917238543,0.7247950338548229,5.050323055636499,5.480606787680318e-05,0.002890629310821814,0.01027025387532288,0.0,0.0,0.0,0.0,3.264173061616959,3.291367530822754,0.028128385543823242,0.10183060169219971,0.6054452061653137,4.094256401062012,8.39525819174014e-05,0.002982567995786667,0.010862153954803944,0.0,0.0,0.0,0.0
151,adam,0.010178439018707122,0.1247695098000188,0.7250624606686253,5.040561291479295,5.467468133335182e-05,0.002902266126306307,0.010088802044910769,0.0,0.0,0.0,0.0,3.26216721534729,3.2931878566741943,0.028082948178052902,0.10244350880384445,0.6059097647666931,4.092001438140869,8.420843369094655e-05,0.0029851372819393873,0.010722070932388306,0.0,0.0,0.0,0.0
152,adam,0.010169804096221924,0.12472178979266074,0.7258859469044593,5.042492020514704,5.5179821379903344e-05,0.0029350262540843216,0.010001086539799166,0.0,0.0,0.0,0.0,3.2634734261420464,3.2940399646759033,0.028137801215052605,0.10174039006233215,0.6070110201835632,4.096017837524414,8.442415128229186e-05,0.0029963490087538958,0.010579278692603111,0.0,0.0,0.0,0.0
153,adam,0.01010353568821184,0.12444691095621355,0.7210446173144925,5.023472078384891,5.508260273340819e-05,0.0028803621704179432,0.009852003486406418,0.0,0.0,0.0,0.0,3.248255575856855,3.283041477203369,0.027714356780052185,0.1020953580737114,0.6070615649223328,4.096504211425781,8.425272244494408e-05,0.003003921126946807,0.010460532270371914,0.0,0.0,0.0,0.0
154,adam,0.010048783113879542,0.1233953679761579,0.7174810478764195,5.02660951306743,5.524547551401831e-05,0.0029276647650065923,0.009719385585236934,0.0,0.0,0.0,0.0,3.2370358282519924,3.288344383239746,0.027796434238553047,0.10245924443006516,0.6076704263687134,4.096499919891357,8.472154877381399e-05,0.003006476443260908,0.010341266170144081,0.0,0.0,0.0,0.0
155,adam,0.01014593405829322,0.12535815685987473,0.7195852918009604,5.02081952556487,5.531224862000184e-05,0.0029130281895519265,0.009606841741310011,0.0,0.0,0.0,0.0,3.251332821384553,3.283404588699341,0.027804827317595482,0.10173573344945908,0.6074503064155579,4.09126091003418,8.482427074341103e-05,0.003007820574566722,0.01021320465952158,0.0,0.0,0.0,0.0
156,adam,0.010060996718464358,0.12381210875126623,0.7223292589187622,5.022092280849334,5.501768218011655e-05,0.0029550857030816616,0.00947000747246127,0.0,0.0,0.0,0.0,3.2453163669955347,3.2886149883270264,0.02799147740006447,0.10176096856594086,0.6078483462333679,4.086354732513428,8.503299613948911e-05,0.0030102513264864683,0.01009489968419075,0.0,0.0,0.0,0.0
157,adam,0.010080730873009851,0.1236701893710321,0.7164974058828046,4.9975752522868495,5.5258389517304396e-05,0.0028623761383876683,0.009449005697763736,0.0,0.0,0.0,0.0,3.230641726524599,3.2884345054626465,0.027903784066438675,0.1022748351097107,0.6076222658157349,4.087258815765381,8.523062570020556e-05,0.003015356371179223,0.009985627606511116,0.0,0.0,0.0,0.0
158,adam,0.010094857924888212,0.12524803655762826,0.7182882332032726,5.0177337431138564,5.547755649932961e-05,0.00287277593968376,0.00930701878162161,0.0,0.0,0.0,0.0,3.2466115182445896,3.2781691551208496,0.027819670736789703,0.101282499730587,0.6073346734046936,4.077919006347656,8.515355875715613e-05,0.0030134066473692656,0.009885262697935104,0.0,0.0,0.0,0.0
159,adam,0.010076254095521665,0.12476028646192243,0.7208502177269228,5.017011242528116,5.474990452527099e-05,0.002981891863108162,0.009192013842684607,0.0,0.0,0.0,0.0,3.246986735251642,3.278094530105591,0.028006654232740402,0.10075394809246063,0.6063382029533386,4.070901393890381,8.537295798305422e-05,0.0030120755545794964,0.009783837012946606,0.0,0.0,0.0,0.0
160,adam,0.009975325346233384,0.12413476022981829,0.7121640770666061,5.000490142453101,5.522719701759577e-05,0.002910897451182527,0.009148791432380676,0.0,0.0,0.0,0.0,3.22416550882401,3.2766239643096924,0.027546292170882225,0.10228417813777924,0.607450544834137,4.084347724914551,8.532545325579122e-05,0.0030262430664151907,0.009688579477369785,0.0,0.0,0.0,0.0
161,adam,0.009962459785803672,0.12192302581764036,0.7149611903775123,4.995614128728067,5.511750256822955e-05,0.0029212325480916807,0.009018903417933372,0.0,0.0,0.0,0.0,3.2156249169380433,3.27164363861084,0.02784251980483532,0.10077404975891113,0.6061245799064636,4.065873146057129,8.548972255084664e-05,0.003018410876393318,0.009596300311386585,0.0,0.0,0.0,0.0
162,adam,0.009899005504144777,0.12096181199435264,0.7204485208757462,4.9672113541633856,5.5142458281367114e-05,0.0029585382811004118,0.00891475205219561,0.0,0.0,0.0,0.0,3.2097553591574393,3.270895004272461,0.02760237827897072,0.10146435350179672,0.6071105003356934,4.072679042816162,8.553270890843123e-05,0.0030281548388302326,0.009513569064438343,0.0,0.0,0.0,0.0
163,adam,0.00993863364020663,0.12302413582801819,0.7156452594264862,5.003166844767909,5.523829484797804e-05,0.0028598408304875895,0.00891355034564772,0.0,0.0,0.0,0.0,3.2232740540658273,3.273402214050293,0.027623411267995834,0.10179834067821503,0.607313334941864,4.07220458984375,8.568153134547174e-05,0.003031487111002207,0.009431460872292519,0.0,0.0,0.0,0.0
164,adam,0.00993145758947057,0.12236715853214264,0.7164190796113783,5.008114722467238,5.553631948010485e-05,0.002957653111567901,0.008775865478861717,0.0,0.0,0.0,0.0,3.222243578203263,3.264010429382324,0.027499552816152573,0.10113351792097092,0.606641411781311,4.066786766052246,8.574374805903062e-05,0.0030302798841148615,0.009356553666293621,0.0,0.0,0.0,0.0
165,adam,0.010021709176080843,0.12288967183520717,0.7132420799424571,4.983657475440733,5.527903798088852e-05,0.0028873133443055614,0.008787746511159404,0.0,0.0,0.0,0.0,3.21675524403972,3.268873929977417,0.027515394613146782,0.10163073241710663,0.6074434518814087,4.069700717926025,8.582811278756708e-05,0.0030353995971381664,0.009288501925766468,0.0,0.0,0.0,0.0
166,adam,0.009962656985848181,0.12333228222785457,0.7186378298267242,5.021363535235005,5.531554791471741e-05,0.0029730798316098027,0.008654812561167825,0.0,0.0,0.0,0.0,3.2344735822369977,3.264275074005127,0.027456531301140785,0.10135848820209503,0.6070149540901184,4.066295623779297,8.591925870859995e-05,0.0030361840035766363,0.00921041052788496,0.0,0.0,0.0,0.0
167,adam,0.009920118406655328,0.12179245271029011,0.7156971587288764,4.957248949235486,5.55572011263951e-05,0.002934541831153535,0.00858877563188153,0.0,0.0,0.0,0.0,3.2052126699878323,3.26078462600708,0.02738511562347412,0.10135070979595184,0.6067550182342529,4.062676429748535,8.597296982770786e-05,0.0030367609579116106,0.00914650596678257,0.0,0.0,0.0,0.0
168,adam,0.009943237107607627,0.12301402827424388,0.7173922619512004,4.994073683215726,5.5688225514923914e-05,0.002936832313876479,0.00853386590437543,0.0,0.0,0.0,0.0,3.2237239114699827,3.257692813873291,0.027370935305953026,0.10086575895547867,0.6068878769874573,4.060772895812988,8.608910138718784e-05,0.0030376589857041836,0.009087254293262959,0.0,0.0,0.0,0.0
169,adam,0.009903248970306689,0.12259281282463382,0.7120439487118875,4.9729783919549755,5.562123671200337e-05,0.0029766399323219255,0.008468472038305575,0.0,0.0,0.0,0.0,3.207333057157455,3.2585439682006836,0.027239304035902023,0.1014971062541008,0.6073811054229736,4.0647807121276855,8.614152466179803e-05,0.003043847158551216,0.00903335865586996,0.0,0.0,0.0,0.0
170,adam,0.009986576594171985,0.12229671305225741,0.7176813829329706,5.002656813590757,5.5969987795012255e-05,0.0028937375773825953,0.008437186494589813,0.0,0.0,0.0,0.0,3.2241403287456882,3.259014844894409,0.027115793898701668,0.10191117227077484,0.6078502535820007,4.07058572769165,8.63204913912341e-05,0.0030501277651637793,0.008982610888779163,0.0,0.0,0.0,0.0
171,adam,0.009927514970542924,0.12238166288983438,0.7203788930369962,4.977846484030446,5.5414750902620596e-05,0.002905410489127521,0.008406302320861047,0.0,0.0,0.0,0.0,3.2202973442692913,3.2601478099823,0.02723638154566288,0.10165433585643768,0.6078425049781799,4.065551280975342,8.634791447548196e-05,0.0030464318115264177,0.008931854739785194,0.0,0.0,0.0,0.0
172,adam,0.009889435593879992,0.12127612435048626,0.7130865070127672,4.946315796144547,5.5454254775653565e-05,0.002918340085494903,0.008316203260854367,0.0,0.0,0.0,0.0,3.1951546592097126,3.2560853958129883,0.027308108285069466,0.10099969059228897,0.6070864796638489,4.057898998260498,8.641008025733754e-05,0.0030445060692727566,0.008879131637513638,0.0,0.0,0.0,0.0
173,adam,0.009933805483723841,0.12241130466422727,0.716487871062371,4.958528257185413,5.52691443214914e-05,0.002953387579069503,0.00829238869670418,0.0,0.0,0.0,0.0,3.2100932444295576,3.2528882026672363,0.02734784409403801,0.10057800263166428,0.6064829230308533,4.052089691162109,8.648099901620299e-05,0.003040810115635395,0.008827422745525837,0.0,0.0,0.0,0.0
174,adam,0.00985734942819803,0.12285479518675035,0.7103392174167018,4.9771699751577065,5.566440438175754e-05,0.0029569407324156454,0.008281406075243027,0.0,0.0,0.0,0.0,3.2058217679300616,3.2522621154785156,0.027163155376911163,0.10113696753978729,0.6070730686187744,4.057616710662842,8.643628098070621e-05,0.003048764541745186,0.008782424032688141,0.0,0.0,0.0,0.0
175,adam,0.009790474999575846,0.1219926411586423,0.7168965897252483,4.990210871542653,5.5404631219120816e-05,0.0029518706799154322,0.008211281706368732,0.0,0.0,0.0,0.0,3.2122464949084866,3.2513890266418457,0.027209477499127388,0.10088182985782623,0.6068416237831116,4.054764270782471,8.65662150317803e-05,0.0030489000491797924,0.008734093979001045,0.0,0.0,0.0,0.0
176,adam,0.009967398979971486,0.1237473918064948,0.7118758309272027,4.984200154581377,5.5260754438237315e-05,0.002924307204422451,0.008183557660348954,0.0,0.0,0.0,0.0,3.2174964412566154,3.25474214553833,0.02718774601817131,0.10136611014604568,0.6074081659317017,4.057862758636475,8.662816981086507e-05,0.00305130984634161,0.008692454546689987,0.0,0.0,0.0,0.0
177,adam,0.009921865147208013,0.12174422269867312,0.7127431342678685,4.992512318395799,5.533496556792318e-05,0.002918991951211806,0.008092539279811805,0.0,0.0,0.0,0.0,3.209554926041634,3.2538840770721436,0.02719717100262642,0.10128095746040344,0.607311487197876,4.0555100440979,8.666456415085122e-05,0.0030508923809975386,0.008651995100080967,0.0,0.0,0.0,0.0
178,adam,0.009860627653618012,0.12074013655224154,0.7143223997085325,4.965247646454842,5.5520165445951505e-05,0.0030101795395415638,0.00805017335580722,0.0,0.0,0.0,0.0,3.198194819111978,3.251786947250366,0.027191907167434692,0.10110360383987427,0.6070885062217712,4.052561283111572,8.669194357935339e-05,0.00305169983766973,0.008614325895905495,0.0,0.0,0.0,0.0
179,adam,0.009828594032554858,0.12373619118044453,0.7143263278468963,4.987839852609942,5.5864703749501774e-05,0.002921545149518117,0.0080633127400952,0.0,0.0,0.0,0.0,3.217830373394874,3.250164747238159,0.027218179777264595,0.10078251361846924,0.6069510579109192,4.0499677658081055,8.676882134750485e-05,0.0030521806329488754,0.00858271960169077,0.0,0.0,0.0,0.0
180,adam,0.009823876192733165,0.12081595534278501,0.712966997777262,4.971418596083118,5.53262272601827e-05,0.002934562658230143,0.008016554653764732,0.0,0.0,0.0,0.0,3.1969864676075597,3.251028299331665,0.027231993153691292,0.10079001635313034,0.6071597933769226,4.050300598144531,8.68438437464647e-05,0.003054497530683875,0.008554048836231232,0.0,0.0,0.0,0.0
181,adam,0.009855992791633452,0.12103792544334166,0.7118715586200837,4.963264311513593,5.5520379030513725e-05,0.002988068071464377,0.007976705794252695,0.0,0.0,0.0,0.0,3.1954721866115445,3.2515299320220947,0.027088411152362823,0.10135912895202637,0.6076969504356384,4.055420398712158,8.681485633132979e-05,0.0030581678729504347,0.00852493941783905,0.0,0.0,0.0,0.0
182,adam,0.009824816918661517,0.12180615889449273,0.7135637440989094,4.988344623196509,5.5643630701289964e-05,0.0029457476696059587,0.007919893600046635,0.0,0.0,0.0,0.0,3.207121802914527,3.251706600189209,0.027129262685775757,0.10119099915027618,0.6076849102973938,4.054471969604492,8.689586684340611e-05,0.0030591958202421665,0.008498154580593109,0.0,0.0,0.0,0.0
183,adam,0.009820816737990226,0.12207183698492666,0.7108097653235158,4.974724846501505,5.553323212699334e-05,0.002931589335804024,0.007915044218421943,0.0,0.0,0.0,0.0,3.2008650149068525,3.2517457008361816,0.02718614973127842,0.10096880793571472,0.6075887680053711,4.052565097808838,8.699530008016154e-05,0.0030587641522288322,0.008473283611238003,0.0,0.0,0.0,0.0
184,adam,0.009664727194655326,0.12083491418630846,0.7141903850340074,4.9395271885779595,5.5421878993999396e-05,0.0029571159562516596,0.007938943097307798,0.0,0.0,0.0,0.0,3.1860050847453456,3.2517354488372803,0.027147801592946053,0.10114894062280655,0.6076560020446777,4.053211688995361,8.702259219717234e-05,0.0030600461177527905,0.008445493876934052,0.0,0.0,0.0,0.0
185,adam,0.009942246060217581,0.12362581948118825,0.7111745419040802,4.971841842897477,5.5750204116902166e-05,0.002912052508984362,0.00791166921056086,0.0,0.0,0.0,0.0,3.212121263627083,3.2517037391662598,0.02715872973203659,0.10108088701963425,0.6077247262001038,4.052682399749756,8.704479114385322e-05,0.003061487339437008,0.008421729318797588,0.0,0.0,0.0,0.0
186,adam,0.009820225738709974,0.12074508517980576,0.7110034400416959,4.972866135258829,5.562348709528094e-05,0.0029428277480145616,0.007895144724076795,0.0,0.0,0.0,0.0,3.194111716362738,3.25134015083313,0.027171900495886803,0.10104235261678696,0.6076062321662903,4.051063537597656,8.706539665581658e-05,0.0030608526431024075,0.00840062741190195,0.0,0.0,0.0,0.0
187,adam,0.009859472212772216,0.12165444079906709,0.7140200541865441,4.978202789060531,5.5640604020276615e-05,0.002969572057707175,0.007832689766561794,0.0,0.0,0.0,0.0,3.205537288419662,3.2493863105773926,0.027112601324915886,0.10100990533828735,0.6076891422271729,4.05066442489624,8.704508218215778e-05,0.00306197302415967,0.008380363695323467,0.0,0.0,0.0,0.0
188,adam,0.009938474954856981,0.12309055462960274,0.7084390771004462,4.9691025057146625,5.568959715028834e-05,0.0029234779818404105,0.00781651837150416,0.0,0.0,0.0,0.0,3.204680842737998,3.2489051818847656,0.027141274884343147,0.1008576899766922,0.6075417995452881,4.049069404602051,8.710093243280426e-05,0.003061736933887005,0.008363385684788227,0.0,0.0,0.0,0.0
189,adam,0.009948664434975194,0.1210838359209799,0.7124392409478465,4.96635563142838,5.5895324265058604e-05,0.002943159081041813,0.007814894520467328,0.0,0.0,0.0,0.0,3.2002183698838755,3.247500419616699,0.02713082544505596,0.10080456733703613,0.6073360443115234,4.0469970703125,8.708731911610812e-05,0.0030603499617427588,0.00834608357399702,0.0,0.0,0.0,0.0
190,adam,0.009827117075122172,0.12148469085654905,0.7129251899257782,4.967588870756088,5.5727792524492305e-05,0.0029497673404553244,0.007777307362806412,0.0,0.0,0.0,0.0,3.1994723812226327,3.246443033218384,0.027127426117658615,0.10066134482622147,0.6073148846626282,4.0461297035217285,8.710537804290652e-05,0.003061322495341301,0.0083308732137084,0.0,0.0,0.0,0.0
191,adam,0.009846594695362353,0.12191764721947332,0.7148109347589554,4.968024730682373,5.57588845690442e-05,0.002902482260739611,0.0078542944824984,0.0,0.0,0.0,0.0,3.2050644043953187,3.2460062503814697,0.027147872373461723,0.10052863508462906,0.607234537601471,4.044981002807617,8.711643022252247e-05,0.0030611318070441484,0.008316967636346817,0.0,0.0,0.0,0.0
192,adam,0.009838497957154628,0.12228627358713458,0.711994876784663,4.977803722504647,5.571891045791187e-05,0.0029614468991395926,0.007785361665751665,0.0,0.0,0.0,0.0,3.205006745553786,3.24626088142395,0.027101023122668266,0.10079742968082428,0.6073503494262695,4.045719146728516,8.710817928658798e-05,0.003062198404222727,0.008301548659801483,0.0,0.0,0.0,0.0
193,adam,0.009759920919614454,0.11973372534398109,0.7160535820068852,4.953288708963702,5.6023416912085525e-05,0.0029693361552011583,0.007795252326515413,0.0,0.0,0.0,0.0,3.189767829833492,3.246246099472046,0.027095194905996323,0.10083336383104324,0.6073707342147827,4.0455403327941895,8.710994006833062e-05,0.003062405390664935,0.008287460543215275,0.0,0.0,0.0,0.0
194,adam,0.009830597908266129,0.12250549322174441,0.7164369187047405,4.973659069307389,5.584042751692205e-05,0.002966979706299401,0.0077801484824909315,0.0,0.0,0.0,0.0,3.2112861602537093,3.2462496757507324,0.02711101807653904,0.10076924413442612,0.6073624491691589,4.04491662979126,8.713946590432897e-05,0.00306243565864861,0.008274438790977001,0.0,0.0,0.0,0.0
195,adam,0.009848803972765323,0.11975760757923126,0.7115428313132255,4.960713986427553,5.559931706821155e-05,0.0029055104335589757,0.007813709202192484,0.0,0.0,0.0,0.0,3.187811597701042,3.246765613555908,0.027082987129688263,0.1009349599480629,0.6075078845024109,4.046260833740234,8.714227442396805e-05,0.003063634503632784,0.008261512033641338,0.0,0.0,0.0,0.0
196,adam,0.009875045278139653,0.12134125396128624,0.710109826057188,4.977635983497866,5.5971165209250045e-05,0.002916974819175178,0.0077249760318908,0.0,0.0,0.0,0.0,3.198724062212052,3.2468860149383545,0.02707012929022312,0.10100734978914261,0.6075775027275085,4.046468734741211,8.714356954442337e-05,0.0030639730393886566,0.008249699138104916,0.0,0.0,0.0,0.0
197,adam,0.009917354812064478,0.1220495984438927,0.7163303763635697,4.960631139816776,5.5822556239417606e-05,0.002986949267646959,0.007665771465267866,0.0,0.0,0.0,0.0,3.2082369250635945,3.247061014175415,0.027038300409913063,0.10112550109624863,0.6077426075935364,4.047736644744873,8.714896102901548e-05,0.003065382828935981,0.008238290436565876,0.0,0.0,0.0,0.0
198,adam,0.009809701192763544,0.12124070236759801,0.7078824235546973,4.960540017774028,5.6027834122482264e-05,0.0029311409114950128,0.007703977366608958,0.0,0.0,0.0,0.0,3.188714458096412,3.24688982963562,0.027044283226132393,0.1010785773396492,0.607721209526062,4.047362804412842,8.716560842003673e-05,0.0030659011099487543,0.00822786521166563,0.0,0.0,0.0,0.0
199,adam,0.009735392496710824,0.12011057715262136,0.7093233312329938,4.9440801682010775,5.5787121034940825e-05,0.0029578266154614186,0.007670504491656057,0.0,0.0,0.0,0.0,3.178743193226476,3.2468719482421875,0.027049316093325615,0.10104641318321228,0.607752799987793,4.047119140625,8.718087337911129e-05,0.0030659958720207214,0.008217273280024529,0.0,0.0,0.0,0.0
200,bfgs,0.008701691080812554,0.09966676920988536,0.687269570572668,4.7712966627883935,5.673011664370612e-05,0.002290029042376902,0.008284953033932355,0.009511109834478323,0.09869925111845919,0.7604697539871179,5.027627067198427,4.944492895755747,5.051962535577731,0.02570218643318661,0.10455799708868173,0.612539691048531,4.09504144897888,8.629046483563061e-05,0.0031054908239236158,0.008317049359340143,0.0,0.0,0.0,0.0
201,bfgs,0.008677655186552216,0.09933075398703556,0.6866993056284363,4.775420068309671,5.709938728896071e-05,0.002314257475490027,0.008285031114845404,0.009541637480248668,0.09782186612401741,0.7596139940696356,5.024759403770725,4.940424367088489,5.023172374034429,0.02519351414125309,0.10407274880091416,0.613873128705592,4.1037805535622764,8.600729415041322e-05,0.003132061758169384,0.008317128144717306,0.0,0.0,0.0,0.0
202,bfgs,0.008462500947075707,0.10054975144891061,0.6834832978611158,4.706060701836341,5.861437763787958e-05,0.002474607136532422,0.00828682442937572,0.00960484684723997,0.10120825883861118,0.7553451557635353,4.949947162309517,4.898549370736906,4.87013353071137,0.022895810366566748,0.10387948724908042,0.6156170061200672,4.06049105759214,8.483377694784031e-05,0.0032629511260241885,0.008318937627973543,0.0,0.0,0.0,0.0
203,bfgs,0.008257279060193112,0.09845190504979315,0.6786828126557677,4.635140649562355,5.895619201011328e-05,0.002689100837183068,0.008288833334822648,0.009333621400506652,0.09797361398840858,0.752673298871107,4.875199473418268,4.829520146656226,4.9508621129949475,0.02359463479039741,0.1076557681352457,0.6214910615994871,4.05336952634108,8.754709128975398e-05,0.0034646771433009395,0.008320964644168977,0.0,0.0,0.0,0.0
