concentration,j_0(c)
0.054177898,4.8728412e-09
0.041882923,4.8560844e-09
0.041213895,4.8511843e-09
0.030666216,4.8305715e-09
0.036069428,4.8457554e-09
0.036313336,4.8407838e-09
0.030248084,4.8252016e-09
0.039613692,4.8459188e-09
0.019286682,4.7877893e-09
0.014346644,4.7657176e-09
0.020590925,4.7775743e-09
0.046547049,4.608382e-09
0.04736803,4.604219e-09
0.03651125,4.6374895e-09
0.0126,4.717534e-09
0.014266635,4.6919797e-09
0.013872484,4.6939115e-09
0.036749387,4.8930664e-09
0.039907843,4.8809796e-09
0.040937859,4.868647e-09
0.050847018,4.8969966e-09
0.05294198,4.8850315e-09
0.066118651,4.901068e-09
0.02825183,4.883238e-09
0.026590255,4.8733115e-09
0.026492239,4.863304e-09
0.032755992,4.8708975e-09
0.02943772,4.8607265e-09
0.03438144,4.858327e-09
0.073112578,4.9170232e-09
0.089509971,4.932372e-09
0.062658042,4.9286752e-09
0.042622586,4.909137e-09
0.057136167,4.9130064e-09
0.047563359,4.9248388e-09
0.02128149,4.563531e-09
0.023568959,4.577453e-09
0.02549737,4.59141e-09
0.018361162,4.5525734e-09
0.021589909,4.5669153e-09
0.01529985,4.5418207e-09
0.041147263,4.5723785e-09
0.041928114,4.5833604e-09
0.041906792,4.5947774e-09
0.032250896,4.59936e-09
0.031143683,4.610257e-09
0.024764318,4.6259934e-09
0.035596893,4.622924e-09
0.026935186,4.6514006e-09
0.023283643,4.6377213e-09
0.028927627,4.5749773e-09
0.029816371,4.600384e-09
0.026546777,4.5883644e-09
0.026941138,4.613294e-09
0.02556576,4.6017754e-09
0.036187391,4.573475e-09
0.021684617,4.5105764e-09
0.018554773,4.519061e-09
0.019549006,4.5275526e-09
0.028844165,4.5315134e-09
0.025620093,4.5395234e-09
0.035060363,4.551758e-09
0.030572919,4.5647153e-09
0.022106116,4.553129e-09
0.026407459,4.577849e-09
0.023334453,4.492378e-09
0.026287421,4.496224e-09
0.018010116,4.4727164e-09
0.030049539,4.5142445e-09
0.037912394,4.5353064e-09
0.036088306,4.51824e-09
0.035513169,4.6144684e-09
0.040089591,4.5940918e-09
0.038565445,4.5732373e-09
0.03402,4.6063797e-09
0.033477283,4.585772e-09
0.02957907,4.598683e-09
0.012743038,4.75851e-09
0.0126,4.773981e-09
0.02035949,4.789561e-09
0.0126,4.7336313e-09
0.014736863,4.749882e-09
0.012988502,4.708844e-09
0.015597636,4.7806004e-09
0.021203309,4.802201e-09
0.015677533,4.7955817e-09
0.027505712,4.8395887e-09
0.022134932,4.814992e-09
0.027320528,4.8368887e-09
0.021049375,4.812166e-09
0.029394158,4.834377e-09
0.025829498,4.8184194e-09
0.033909649,4.7173225e-09
0.020034993,4.7002326e-09
0.017741166,4.6833817e-09
0.038265765,4.741122e-09
0.017602757,4.724874e-09
0.029139656,4.765317e-09
0.021329997,4.68666e-09
0.019381026,4.656153e-09
0.017872,4.6689164e-09
0.026683055,4.8990434e-09
0.032114329,4.914912e-09
0.036046626,4.930454e-09
0.018275002,4.9051274e-09
0.024134904,4.9208073e-09
0.017089244,4.9113207e-09
0.021673696,4.8797246e-09
0.020647459,4.889419e-09
0.017552658,4.8957114e-09
0.02655565,4.8609192e-09
0.023047639,4.8774655e-09
0.019833641,4.8935727e-09
0.027729221,4.8587445e-09
0.023254304,4.8754076e-09
0.027561559,4.8567768e-09
0.028973623,4.837139e-09
0.035306793,4.8349107e-09
0.030541731,4.812488e-09
0.04010399,4.9539235e-09
0.059126124,4.973195e-09
0.027487015,4.967791e-09
0.019716643,4.9353406e-09
0.026835466,4.944532e-09
0.020324452,4.958771e-09
0.026351255,4.615808e-09
0.023921085,4.6261115e-09
0.024055539,4.6376196e-09
0.025602702,4.639892e-09
0.021796705,4.6501847e-09
0.026515249,4.6637303e-09
0.03151954,4.6304973e-09
0.029502313,4.62295e-09
0.028786095,4.646874e-09
0.026365118,4.7134048e-09
0.02466494,4.6960325e-09
0.02419392,4.6794324e-09
0.024324809,4.684536e-09
0.023156835,4.666957e-09
0.022527631,4.655406e-09
0.035363478,4.7153184e-09
0.031458805,4.7139967e-09
0.024016376,4.6852184e-09
0.019074489,4.4833652e-09
0.029170757,4.505639e-09
0.023156961,4.5112643e-09
0.0126,4.5149418e-09
0.0126,4.4891157e-09
0.0126,4.5161213e-09
0.014606603,4.5087996e-09
0.0126,4.4858295e-09
0.013150134,4.511347e-09
