x,y,grf_interpolated,pred_k
16.262438,31.56799,0.7549245,0.89767414
8.86044,27.979841,1.4827055,0.95384705
16.707361,9.095819,0.91525716,0.9786659
16.616236,8.913555,0.9231208,0.9800008
13.274482,26.43138,1.2871059,0.9327636
6.914897,11.379769,1.6009738,1.0374992
13.337981,26.21185,1.3239989,0.93321466
14.821777,33.24303,0.67855215,0.8996132
1.2146324,30.468073,1.0964348,0.994208
12.807501,35.042393,0.68435836,0.9044104
1.3355209,25.836695,1.1619325,1.0126199
8.781544,20.581532,0.8652445,0.984549
12.946279,24.090675,1.6775188,0.94368064
17.332857,19.600506,1.0344721,0.9344188
13.336734,34.693108,0.6858572,0.90269804
2.357457,37.107765,0.9622305,0.9606905
20.908102,22.757067,0.94529927,0.90336174
13.401518,34.46236,0.6749972,0.90313226
13.930752,34.113075,0.6808554,0.9014446
15.899072,4.2441826,1.4006056,1.0035775
18.131992,3.4981818,1.0930982,0.99055636
18.122782,16.99518,1.0346389,0.93938464
15.106294,18.069698,1.3104348,0.9538048
1.9395468,22.572088,1.2532476,1.0224949
1.9787298,22.202005,1.252818,1.0238352
20.72412,22.900923,0.9340935,0.903837
17.484613,29.5343,0.7646416,0.89818895
16.584322,4.0855794,1.293699,0.99929
20.665071,7.287353,0.94260097,0.95919555
20.833395,10.418976,0.95159394,0.94684786
20.9653,10.609488,0.9525796,0.94534874
17.773058,3.5043814,1.1483334,0.99307925
20.160675,4.7171392,0.9402302,0.97191375
17.284786,29.645231,0.7492542,0.8988539
18.966904,26.763588,0.8406548,0.8998964
4.163701,15.476438,1.5104619,1.0384837
21.27986,15.075285,0.9409375,0.92770183
9.744501,7.9650803,1.4392334,1.0323825
10.4962,7.543473,1.4586074,1.0287982
4.439271,14.904885,1.5387869,1.0391222
5.4307237,13.571552,1.5974399,1.038159
4.6871343,14.571552,1.5525583,1.038885
21.635336,17.816118,0.9695793,0.9162368
3.719011,39.706963,0.9664982,0.9423953
1.3386325,34.216957,0.99950105,0.9784731
21.63001,18.393375,0.96907353,0.9142977
21.853722,19.475925,0.98721874,0.9094252
20.998167,11.009488,0.94971365,0.9437199
20.89913,11.218976,0.9455387,0.9435816
1.8731133,23.322088,1.2537359,1.0197016
17.052876,28.639791,0.7639786,0.9035225
7.119587,39.394154,0.96359605,0.9223115
6.278036,39.60397,0.9856909,0.92670983
21.491894,17.632269,0.9636323,0.9176574
21.379782,16.8323,0.9524173,0.921035
21.031033,11.409488,0.9468649,0.942095
6.3106356,12.189908,1.6410686,1.0381525
15.667134,32.39249,0.7469828,0.8980115
15.180736,32.727467,0.7090336,0.89945227
2.7621813,18.064613,1.3950738,1.0366569
3.03542,17.21203,1.4332827,1.038564
20.602612,10.437939,0.947197,0.948218
20.569744,10.037939,0.9484407,0.9498655
14.589553,33.3023,0.65751195,0.9006557
1.257756,31.634739,1.0656722,0.98921007
1.7502472,24.855864,1.2078307,1.0139533
1.2433814,31.24585,1.073111,0.99086916
12.300856,6.7211456,1.5862266,1.019303
12.162084,6.8963704,1.5568906,1.0195601
20.752798,6.7517247,0.94931275,0.9605599
15.651869,4.5015826,1.4420346,1.004323
1.2378477,34.00848,1.004806,0.97996277
1.368003,33.816956,1.0132154,0.9798332
2.0344748,21.81789,1.2495189,1.0251262
1.7899371,25.100119,1.1850241,1.0126388
1.2290069,30.856962,1.0834991,0.9925352
1.1571343,28.912518,1.1406405,1.0009661
1.7082803,38.033337,0.92684,0.9615524
4.049259,39.780144,0.9652887,0.9400281
8.22869,38.700634,0.93909645,0.9180578
1.2837892,35.004658,0.97191304,0.9757962
14.22776,33.82306,0.67026275,0.9008278
13.995535,33.882328,0.66599536,0.90188104
11.581041,7.00646,1.4785771,1.023282
11.100418,7.346598,1.4675591,1.0252901
20.753841,23.131735,0.93623734,0.90290356
5.4030175,13.809771,1.5978576,1.0372866
3.2123532,17.094213,1.439404,1.037863
19.263382,25.105726,0.85088885,0.90399724
6.0858364,13.256429,1.6104567,1.034969
10.369088,7.7582746,1.4711566,1.0287831
1.3053331,29.88059,1.1090101,0.995983
14.886561,33.012283,0.6828829,0.90005225
21.044416,16.06099,0.92226535,0.92561376
7.1300683,10.814936,1.5419242,1.0384918
3.9037275,39.638878,0.9665849,0.94145584
4.397785,39.824116,0.9654466,0.9376605
4.5816784,39.729908,0.9675351,0.9368295
1.4532553,37.60016,0.91456926,0.96484804
4.7456646,39.855286,0.9694578,0.93535537
8.116759,38.886097,0.9428021,0.9180844
1.1427598,28.523628,1.1397232,1.0026717
1.2622097,28.713923,1.1347327,1.0010693
1.1715089,29.301407,1.1354196,0.9992668
1.2909586,29.491701,1.1220523,0.99767196
2.5031385,19.356611,1.27304,1.0327146
2.5437815,18.524103,1.3360313,1.0361248
19.821997,4.153348,0.9472167,0.9763012
20.53735,5.711399,0.94939727,0.96575195
21.323458,21.559761,0.96821713,0.9052187
21.864105,18.896824,0.97822744,0.911322
1.2478352,28.325035,1.133361,1.0027776
1.3484567,31.047256,1.0710919,0.9909563
1.0590109,26.161774,1.1334662,1.0131375
1.083397,26.56173,1.1232923,1.0112801
