x,y,gt_c0,mu_h_at_gt_c0,j0_at_gt_c0,gt_c16,mu_h_at_gt_c16,j0_at_gt_c16,gt_c30,mu_h_at_gt_c30,j0_at_gt_c30,gt_c43,mu_h_at_gt_c43,j0_at_gt_c43,gt_c63,mu_h_at_gt_c63,j0_at_gt_c63,gt_c71,mu_h_at_gt_c71,j0_at_gt_c71
1.1737292,36.94111,0.13691126,0.56318915,0.000116420735,0.23449291,0.57507503,0.00017662182,0.26127374,0.5414866,0.00018985395,0.25099468,0.555599,0.00018494224,0.6191056,-0.30296355,0.00023158791,0.94913024,-0.047863245,4.7475656e-05
1.4947075,37.00582,0.10444752,0.47059274,9.220602e-05,0.20164733,0.59966123,0.0001584615,0.22113615,0.5875788,0.0001694938,0.21162602,0.5944607,0.00016420393,0.5751572,-0.19476685,0.00023997406,0.88153297,-0.5194838,0.000102645005
1.8156857,37.070534,0.072432585,0.28144217,6.626818e-05,0.16710247,0.59814405,0.00013706074,0.18066801,0.60278845,0.00014574637,0.17365205,0.6011137,0.00014129972,0.53217137,-0.0841753,0.00024451784,0.8081065,-0.6025281,0.0001523603
2.1366642,37.135246,0.053831216,0.08796239,5.02561e-05,0.13719885,0.5637163,0.00011662586,0.15597303,0.5896454,0.00012966263,0.15296502,0.5865332,0.00012762094,0.5066932,-0.017547952,0.00024550324,0.7649969,-0.5745363,0.00017660511
1.2398866,37.29027,0.1406382,0.56969476,0.00011906656,0.24340925,0.56506574,0.00018118405,0.25995374,0.5433773,0.00018923474,0.24278256,0.5658097,0.00018086866,0.60447544,-0.26768818,0.00023479977,0.9374607,-0.18948483,5.7644385e-05
1.5746516,37.351593,0.11048547,0.49357343,9.686856e-05,0.193751,0.602162,0.00015377776,0.20750494,0.59687126,0.00016185621,0.19890097,0.6007004,0.00015684646,0.5583725,-0.15198316,0.00024217888,0.84663063,-0.58697283,0.00012760084
1.9094166,37.412914,0.08038171,0.34154058,7.289952e-05,0.15394634,0.58758855,0.00012828897,0.16844547,0.59886944,0.00013793692,0.16328089,0.59573746,0.00013454811,0.51824665,-0.047810234,0.00024521392,0.7744959,-0.58383787,0.00017157668
1.3336174,37.632652,0.14255078,0.57276535,0.000120413504,0.2239968,0.58516824,0.00017105004,0.23581907,0.5736666,0.00017731027,0.2269886,0.58248746,0.00017266025,0.5908153,-0.23404217,0.0002374202,0.89864457,-0.4575703,8.95323e-05
1.6821691,37.690586,0.11537636,0.510015,0.00010059202,0.17705113,0.6021118,0.00014346624,0.18983486,0.60282993,0.00015140929,0.18522115,0.6030996,0.00014857994,0.54280764,-0.11182141,0.00024373039,0.80810744,-0.6025281,0.00015235973
9.326107,37.456306,0.029355867,-0.38186193,2.8129758e-05,0.019806227,-0.7219107,1.9169807e-05,0.038086724,-0.17026854,3.616083e-05,0.039835528,-0.13513613,3.775106e-05,0.38797423,0.28599924,0.00023333309,0.6140357,-0.29083627,0.00023274863
9.599195,37.529343,0.021698106,-0.641278,2.0959444e-05,0.01651284,-0.88531446,1.6037136e-05,0.026438791,-0.47020602,2.5412319e-05,0.02935969,-0.38175297,2.8133312e-05,0.37091914,0.32649767,0.00022931618,0.5910164,-0.23454198,0.00023738421
9.872282,37.60238,0.014900884,-0.97899556,1.4495862e-05,0.013589546,-1.063762,1.323817e-05,0.016099788,-0.90833116,1.5642685e-05,0.019968849,-0.71464443,1.9323903e-05,0.35249203,0.36869472,0.00022433465,0.56787425,-0.17627996,0.00024099858
10.14537,37.67542,0.012778473,-1.1207516,1.2458542e-05,0.012676756,-1.1281729,1.2360668e-05,0.012871468,-1.1140218,1.254799e-05,0.01577508,-0.92688537,1.5332378e-05,0.30303228,0.4714206,0.00020766839,0.5268931,-0.07040971,0.00024482637
9.368632,37.73313,0.020453386,-0.69338346,1.9782789e-05,0.01597752,-0.9152694,1.5525862e-05,0.024545494,-0.5339153,2.36394e-05,0.025500465,-0.5010915,2.4534538e-05,0.3691898,0.33053106,0.00022887686,0.5869736,-0.22447085,0.00023809123
9.642258,37.805965,0.017272176,-0.84461164,1.6761342e-05,0.014253373,-1.0197916,1.3875277e-05,0.01844759,-0.7853615,1.7880104e-05,0.02013177,-0.7074313,1.9478262e-05,0.34357867,0.38843542,0.00022168594,0.56057584,-0.15763383,0.00024192104
9.915883,37.8788,0.013432775,-1.0744858,1.3087575e-05,0.012739062,-1.1236191,1.24206135e-05,0.01309183,-1.0982828,1.2759916e-05,0.014679946,-0.99269485,1.4284215e-05,0.32095313,0.43625343,0.00021426223,0.5380433,-0.09945491,0.00024411059
9.411158,38.009956,0.017855339,-0.8146744,1.7316743e-05,0.013355744,-1.0798044,1.3013565e-05,0.015272888,-0.95642257,1.4852025e-05,0.016393714,-0.89188695,1.59234e-05,0.3416675,0.3926059,0.0002210976,0.5537986,-0.14022376,0.00024268388
9.685321,38.082584,0.015313452,-0.9539974,1.4890849e-05,0.0126,-1.1338153,1.2286805e-05,0.0126,-1.1338153,1.2286805e-05,0.013362739,-1.0793202,1.3020283e-05,0.31233892,0.4534846,0.00021117156,0.5277956,-0.07276536,0.00024477745
