epoch,data_loss,physics_loss,total_loss
1197,0.005158430926742092,1.5828728728886364e-06,0.005316718226118434
1198,0.005061279772029769,1.4481199154796477e-06,0.005206091795116663
1199,0.005166919421284429,1.5630932958013165e-06,0.0053232287867896015
1200,0.005056862734378346,1.5640014189264019e-06,0.005213262888813211
1201,0.0051309715415681564,1.5213291927437006e-06,0.005283104451072793
1202,0.005134860489277109,1.5068697525895268e-06,0.005285547460399328
1203,0.005443775275301549,1.6256531015671732e-06,0.0056063405748817225
1204,0.005368496111083415,1.5616189975551077e-06,0.005524657952088502
1205,0.005190115527159745,1.5790090790159734e-06,0.005348016417795612
1206,0.005045663174842635,1.4884088254656226e-06,0.005194504024280656
1207,0.005069252764505725,1.4864630752380172e-06,0.005217899072674974
1208,0.005075270445236276,1.5198779289177412e-06,0.005227258263696586
1209,0.005433131054404282,1.5944575689871038e-06,0.005592576798892791
1210,0.005259423231285426,1.6027434544558937e-06,0.005419697582481369
1211,0.005151951790697152,1.453881817460276e-06,0.0052973399719884314
1212,0.005323199825661797,1.519160957374674e-06,0.005475115917262531
1213,0.0051772448895198685,1.5191177857148785e-06,0.005329156685019693
1214,0.005034107519614119,1.4985481071092974e-06,0.005183962354015919
1215,0.0051619674439632125,1.5244046234065243e-06,0.005314407900216118
1216,0.00503076528829913,1.439868770508075e-06,0.0051747521746062465
1217,0.0051015254500652515,1.4440743876959106e-06,0.0052459328886001345
1218,0.0050433368662432315,1.4397152969444682e-06,0.005187308400749198
1219,0.005078532627873843,1.5168973314141642e-06,0.005230222378046282
1220,0.0052664027128729125,1.5395073220251136e-06,0.005420353473915208
1221,0.0051347739964483245,1.456024110226398e-06,0.005280376442017094
1222,0.005087027701759531,1.525849106362711e-06,0.0052396126482034885
1223,0.005042221307033493,1.4237300180661072e-06,0.00518459428642546
1224,0.005037784801735994,1.4179200888975174e-06,0.005179576816097382
1225,0.005103571986358973,1.5083960497283823e-06,0.005254411559191442
1226,0.005142956942079529,1.4132274849720078e-06,0.005284279705055298
1227,0.005320742876539307,1.702803248712547e-06,0.005491023177220937
1228,0.0052609972415431855,1.5199139529760296e-06,0.005412988590016481
1229,0.005036906549526799,1.4518187680873633e-06,0.005182088412825138
1230,0.005117886654672122,1.450406630870167e-06,0.0052629273324724165
1231,0.005059178122469495,1.458418373365402e-06,0.0052050199780252675
1232,0.0050930316529927714,1.4707116428502149e-06,0.005240102824304373
1233,0.005100055417466548,1.5728771593844173e-06,0.005257343107293691
1234,0.005124191513224956,1.5399936156398092e-06,0.005278190853254449
1235,0.004980152938514948,1.397967744490034e-06,0.0051199497144308785
1236,0.004975668620318174,1.4010418769225174e-06,0.005115772777747723
1237,0.005037564168413801,1.3825282321117664e-06,0.005175817006778332
1238,0.005112125838716184,1.4950591314059678e-06,0.005261631742600472
1239,0.005004142140669208,1.4060091079074716e-06,0.005144743023500327
1240,0.005064972150590151,1.4549246338168404e-06,0.005210464609967124
1241,0.005049679398296341,1.4703034814315728e-06,0.005196709741627978
1242,0.005156045013497914,1.5147617645080543e-06,0.0053075212654807875
1243,0.005019268907246089,1.526348151239818e-06,0.005171903679447789
1244,0.005505889699223542,1.6387208057905457e-06,0.005669761764546556
1245,0.005514500347236472,1.645123963880319e-06,0.00567901274189353
1246,0.004985832917173544,1.4822363159656825e-06,0.0051340565175539065
1247,0.005303460759140791,1.5608666327323356e-06,0.005459547418379976
1248,0.005085168376324638,1.4092358410820335e-06,0.005226091969938528
1249,0.005186302271941977,1.5385535077932158e-06,0.00534015761748437
1250,0.004952911783250109,1.4296391665054892e-06,0.005095875686815669
1251,0.004968977187790217,1.5025216527881699e-06,0.005119229351440745
1252,0.005136920379534844,1.4212981245838173e-06,0.00527905014854285
1253,0.005325998465019849,1.3991764042716128e-06,0.005465916102571833
1254,0.0050367740764012256,1.3726729401887203e-06,0.0051740413351405055
1255,0.004911998827611247,1.3807787053660685e-06,0.00505007665243841
1256,0.004970425950183022,1.4746746119858618e-06,0.005117893429292786
1257,0.0051849532962566424,1.5781457301683633e-06,0.005342767829255712
1258,0.00496249133720994,1.3968859262134967e-06,0.005102179974557892
1259,0.005013629403566161,1.4015216647162414e-06,0.00515378158419363
1260,0.005063309814901122,1.5798810827325195e-06,0.0052212979344110335
1261,0.00494801004477326,1.3578780945247292e-06,0.005083797845028101
1262,0.004956531879161635,1.4233086066298944e-06,0.005098862768781762
1263,0.0049805916214902555,1.4038259685607515e-06,0.005120974184284287
1264,0.004927455282379542,1.3399625121594233e-06,0.0050614515409594584
1265,0.004963581420240864,1.3277488197936984e-06,0.005096356309349498
1266,0.005205396728049363,1.4738353830844355e-06,0.005352780297999421
1267,0.005185767121973538,1.4050572740269409e-06,0.005326272859688728
1268,0.005039064709337488,1.500882024541375e-06,0.005189152945193553
1269,0.005113387765783456,1.3682710371745821e-06,0.00525021489949957
1270,0.005004026566541964,1.3862786105281914e-06,0.005142654442498761
1271,0.004970852631114183,1.342085056421638e-06,0.005105061081027792
1272,0.004958440699884968,1.4173168885404706e-06,0.005100172418620317
1273,0.004964804427037316,1.3218827549984957e-06,0.005096992673051934
1274,0.005033054554294194,1.4259238659794772e-06,0.005175646935259143
1275,0.005008476560995463,1.3742702255894396e-06,0.005145903556577621
1276,0.004962025751029292,1.424967796347412e-06,0.005104522536238355
1277,0.005018048333905397,1.3564666394285591e-06,0.005153695016258186
1278,0.005015236656031301,1.3693395027486633e-06,0.005152170636480854
1279,0.005014147023640333,1.4996460249089831e-06,0.005164111648956614
1280,0.004978489926865985,1.3255766677297464e-06,0.0051110475774734255
1281,0.004937843479696781,1.2937473456986481e-06,0.005067218125106827
1282,0.004942349158227444,1.302495276479843e-06,0.005072598706089681
1283,0.00506930700653503,1.4184253572121604e-06,0.005211149537635427
1284,0.004938614224233935,1.3599997843020021e-06,0.005074614193290472
1285,0.004914202952697393,1.362387493944909e-06,0.005050441670802331
1286,0.005080378268875422,1.4298826066982246e-06,0.005223366552062573
1287,0.004954641189185842,1.3443553422304478e-06,0.005089076761637003
1288,0.004932086779585769,1.293144035322081e-06,0.005061401204476433
1289,0.0050899077867788654,1.5432204148260831e-06,0.0052442298451017945
1290,0.004956406420998035,1.3561842743295148e-06,0.005092024833204285
1291,0.004910527052538049,1.2814825015905832e-06,0.005038675311351976
1292,0.005092347611583049,1.350673363548037e-06,0.005227414951209099
1293,0.004965801866004063,1.417182334667051e-06,0.005107520095583412
1294,0.0048790255170916355,1.2966109007691323e-06,0.005008686619300035
1295,0.004930914935445593,1.3443618187128807e-06,0.005065351138792692
1296,0.004953117214984471,1.3634337025700182e-06,0.005089460586708399
1297,0.004958553149575187,1.4472030934778178e-06,0.0051032734824524775
1298,0.00505927006804174,1.4014094631420448e-06,0.0051994110277343185
1299,0.0051444809162809,1.4201727569137978e-06,0.005286498235598687
1300,0.0052840805822803125,1.4308417458749084e-06,0.005427164701564658
1301,0.0049273855383357695,1.3024786231917753e-06,0.005057633418830172
1302,0.005018423146177684,1.398179568739931e-06,0.005158241132214185
1303,0.004925777106696079,1.3761396662777124e-06,0.00506339106528509
1304,0.004900731506847566,1.3452818752886096e-06,0.00503525965576691
1305,0.004858264744642281,1.26519249797932e-06,0.004984784000102551
1306,0.005059357447129103,1.3932836854139402e-06,0.005198685812853997
1307,0.004958820649452748,1.3533207009224438e-06,0.0050941527400526305
1308,0.0048678309296167665,1.2681787174803884e-06,0.0049946488241755195
1309,0.0048870313386883465,1.28070333234533e-06,0.005015101644300645
1310,0.0048481736392263445,1.3125343706809462e-06,0.004979427047674695
1311,0.004875492004136886,1.2553922524896354e-06,0.005001031252886018
1312,0.0050877551097543005,1.4158798465711785e-06,0.005229343074343858
1313,0.004863472985884835,1.2906185372318553e-06,0.004992534812059133
1314,0.004876883625383338,1.2833790217501378e-06,0.005005221498469191
1315,0.004973691061980302,1.3950353282017468e-06,0.0051131946064772145
1316,0.005002082761136755,1.5354859178548775e-06,0.005155631341040134
1317,0.005042446191392599,1.461462675838594e-06,0.00518859249930228
1318,0.004947986048195631,1.3367058463406846e-06,0.005081656614258405
1319,0.004899911702640595,1.2792912171320378e-06,0.005027840830265514
1320,0.004907697093703093,1.2868287058154237e-06,0.005036379946696181
1321,0.00494140720054988,1.322585093945353e-06,0.0050736656562695584
1322,0.004805132115800534,1.241103470948151e-06,0.004929242505421562
1323,0.005036489947909309,1.3897537677797617e-06,0.00517546531233576
1324,0.004873633940493868,1.3194374794752108e-06,0.005005577699311318
1325,0.004910454574611879,1.2847422039480842e-06,0.005038928796326922
1326,0.005090964552495749,1.4023112051349486e-06,0.0052311956552007505
1327,0.004902769390854144,1.3530664971532983e-06,0.005038076020296543
1328,0.004918892702628528,1.3028088064416923e-06,0.00504917356996767
1329,0.004818166861490857,1.324857565475301e-06,0.004950652574940074
1330,0.004857460232151132,1.2469349969485907e-06,0.004982153734853191
1331,0.0048885585800293955,1.3073232887637137e-06,0.005019290898475916
1332,0.0048298654747345755,1.238357878807414e-06,0.004953701289430741
1333,0.0048419523293212535,1.2705279863028761e-06,0.0049690051424887876
1334,0.0051244018419135005,1.4358794590319327e-06,0.005267989761646717
1335,0.00480862008407712,1.2590600319174795e-06,0.004934526108686001
1336,0.004808266316690753,1.2261449089032061e-06,0.004930880837022296
1337,0.004962443689545316,1.3398234621549378e-06,0.005096426053393272
1338,0.004836352061360113,1.3548937196842856e-06,0.004971841425304452
1339,0.004858054986764346,1.3596839329282728e-06,0.004994023396002669
1340,0.004869996645157376,1.2429410866564967e-06,0.004994290745666911
1341,0.004880546517069301,1.2779082937648186e-06,0.005008337373334554
1342,0.005278341111636931,1.4701197598344974e-06,0.005425353068858385
1343,0.004824470247953168,1.2771696813820932e-06,0.00495218719175506
1344,0.0048266440750129765,1.25535323956771e-06,0.004952179373151833
1345,0.004859519746875571,1.27494325668874e-06,0.004987014082050131
1346,0.00485537705882903,1.2161392753055664e-06,0.004976990978203474
1347,0.0047930396282144135,1.2186493083185445e-06,0.0049149045690653785
1348,0.004964211655239905,1.3250304464823022e-06,0.005096714718327407
1349,0.004762191791087389,1.378023897256841e-06,0.004899994199795108
1350,0.004798756551838691,1.2923554997483264e-06,0.004927992099715817
1351,0.004765486464865746,1.1987655170742073e-06,0.004885363047041239
1352,0.004796252841310155,1.2066909932635158e-06,0.0049169219489539825
1353,0.0048703262732634625,1.2760066466956145e-06,0.004997926929424848
1354,0.004863260193697868,1.2404233009346494e-06,0.004987302551706953
1355,0.004910048938566639,1.3894120728206959e-06,0.0050489901745271295
1356,0.005190439957885012,1.4113158371284014e-06,0.005331571529349012
1357,0.0049111744644300594,1.1949732212205193e-06,0.005030671750465708
1358,0.004855335945443761,1.2271176391579736e-06,0.004978047713877693
1359,0.004807481557250985,1.2097316834291222e-06,0.004928454711672759
1360,0.004808009219085497,1.2470663675905539e-06,0.004932715857942258
1361,0.004804833536787379,1.2679824316540861e-06,0.00493163175340141
1362,0.004886535927653313,1.4318395679149564e-06,0.005029719893730456
1363,0.004799149855370483,1.3769232803115888e-06,0.004936842202779746
1364,0.004763292148709297,1.1967692495501626e-06,0.004882969097384522
1365,0.004766474943608046,1.201211236342891e-06,0.004886596103108699
1366,0.00486655953911043,1.2858297028991905e-06,0.004995142515268057
1367,0.004991738110660545,1.3871233734114926e-06,0.005130450376459668
1368,0.004896684174215601,1.193269543276279e-06,0.005016011155901417
1369,0.004840981170174575,1.2621515914419903e-06,0.004967196333792901
1370,0.004822837339053231,1.2287029727714628e-06,0.004945707687687489
1371,0.004834901721727463,1.2051432936606297e-06,0.0049554160495679225
1372,0.004977079686678706,1.3729562111151492e-06,0.005114375298181849
1373,0.004818180711158822,1.147634550086936e-06,0.004932944167165026
1374,0.00478424921992325,1.1560728969397455e-06,0.004899856544310047
1375,0.00475883818862419,1.1868945465164048e-06,0.004877527634943685
1376,0.004994249196663018,1.2513654867014398e-06,0.005119385723505289
1377,0.00480471701631623,1.1977064508344836e-06,0.004924487668059526
1378,0.004776911299315191,1.3630360296789853e-06,0.004913214864509721
1379,0.004712565396461756,1.1466599641695915e-06,0.00482723134900293
1380,0.004806185171248451,1.204272212274396e-06,0.004926612420428184
1381,0.004723761501091142,1.194642506209587e-06,0.004843225777750054
1382,0.00479891694962017,1.1831890670662454e-06,0.004917235864746955
1383,0.004880387320994369,1.2257025644195832e-06,0.005002957588482288
1384,0.004825409967452288,1.1956440964182078e-06,0.004944974376309303
1385,0.004933813451639106,1.290818281338415e-06,0.0050628952712060945
1386,0.004705847939476371,1.1649439358969235e-06,0.004822342326083491
1387,0.004788700130677993,1.1595340046985637e-06,0.004904653546550582
1388,0.004772842809137317,1.1720593566942919e-06,0.004890048711170112
1389,0.0050236388680434995,1.341420905250303e-06,0.0051577809086490066
1390,0.004814349745790805,1.1676277997520952e-06,0.004931112556087394
1391,0.0047594178317775645,1.1979383316429448e-06,0.0048792116464145725
1392,0.004760447243649152,1.1331527539662222e-06,0.0048737625230944924
1393,0.004748974130639146,1.1404101861268328e-06,0.004863015120668757
1394,0.004762124450456711,1.2437817971541306e-06,0.004886502640381936
1395,0.004708209495630956,1.2432362763642994e-06,0.004832533098036243
1396,0.004699176290042458,1.1587967052154484e-06,0.004815055928643673
1397,0.0047088424795337265,1.2199122847373327e-06,0.004830833704721543
1398,0.0047662771577315945,1.1712629620594651e-06,0.004883403454216257
1399,0.0047047918497194205,1.2693503960338516e-06,0.0048317269031559265
1400,0.004758222697062358,1.2056101724972964e-06,0.004878783711202202
1401,0.004808589275325498,1.2438782109271532e-06,0.004932977063881774
1402,0.004783646609153478,1.2237916243682246e-06,0.004906025760236287
1403,0.004671650848561718,1.137887616389508e-06,0.004785439645450923
1404,0.004674637134397222,1.1562841362525256e-06,0.004790265563755266
1405,0.004830331526576511,1.12364983989767e-06,0.004942696526526443
1406,0.004847875766215786,1.3105884480894253e-06,0.004978934633395364
1407,0.004835125404380022,1.2447671503152025e-06,0.0049596020891781775
1408,0.004882155932606228,1.233901655488749e-06,0.005005546094429108
1409,0.004701332579697332,1.1199944358322096e-06,0.0048133320054940636
1410,0.0049848437549606444,1.1868202026591695e-06,0.005103525765720875
1411,0.004917834870397083,1.2973559822996555e-06,0.005047570448368788
1412,0.004763932523107336,1.1743990611531415e-06,0.0048813724049156714
1413,0.004732076048610672,1.136070691685628e-06,0.004845683117427172
1414,0.004842984955757856,1.1373288492494237e-06,0.004956717843249921
1415,0.004976051904621625,1.2033913868259743e-06,0.0050963910236474005
1416,0.004779250571323979,1.1956695861074201e-06,0.004898817518786076
1417,0.004802606646872817,1.1735070540541322e-06,0.004919957316991302
1418,0.004943647542067112,1.215408529318548e-06,0.00506518836764078
1419,0.004734198412587566,1.1285875086374993e-06,0.00484705714869403
1420,0.004746178780952769,1.1357584599541188e-06,0.004859754635441688
1421,0.004701825730021923,1.1864190348147061e-06,0.004820467603783454
1422,0.004735936913939733,1.121040671962199e-06,0.00484804094829146
1423,0.004647877668180774,1.1345979153761178e-06,0.004761337437817166
1424,0.004657946662196229,1.2203974158124296e-06,0.004779986391264585
1425,0.004727616906166077,1.1700647357957355e-06,0.004844623392507914
1426,0.004793413479121462,1.2455856845448463e-06,0.004917972052710191
1427,0.004771447597792552,1.1251821257657513e-06,0.004883965792795343
1428,0.00477182749478567,1.1990361339221342e-06,0.0048917311003371594
1429,0.004664669759691723,1.187130688747622e-06,0.00478338286460888
1430,0.004768415414277584,1.2860126103518152e-06,0.004897016656374739
1431,0.004656419863984469,1.293522814194148e-06,0.004785772172674056
1432,0.004627041638858857,1.1231738807832552e-06,0.004739359043718827
1433,0.004692233693335325,1.1694663139531904e-06,0.004809180364733742
1434,0.004699120538369302,1.1651587233392356e-06,0.0048156364280129635
1435,0.005082380792666827,1.2072886486367356e-06,0.005203109640147417
1436,0.004806289914995432,1.3150301635006701e-06,0.0049377929329151105
1437,0.004771076503299897,1.1158051583768082e-06,0.004882657044236699
1438,0.004735666462370465,1.2113255728939793e-06,0.004856799008144486
1439,0.004843906304168124,1.2506033741491622e-06,0.004968966672857923
1440,0.00471469808009363,1.1152235530179526e-06,0.004826220443412181
1441,0.0046801879296019195,1.1302065082242235e-06,0.004793208535580385
1442,0.004685564146887871,1.1636555926440538e-06,0.00480192968802106
1443,0.004736109982214628,1.5381874911855125e-06,0.004889928720771305
1444,0.004729195993634001,1.1689707438592684e-06,0.004846093094637317
1445,0.004670417206662316,1.092242413388674e-06,0.004779641441400012
1446,0.00471065956498346,1.098576105153282e-06,0.004820517114093227
1447,0.0046812775995462175,1.0870402338842987e-06,0.0047899816305406635
1448,0.004630562714150836,1.2310415110233964e-06,0.00475366688483665
1449,0.0047137567082480075,1.1206372377156156e-06,0.004825820455387715
1450,0.004646452173831001,1.1134644472393473e-06,0.004757798622332273
1451,0.004729366876305111,1.1449307726985763e-06,0.004843859933316708
1452,0.004684679165122009,1.1636536214609805e-06,0.0048010445259992155
1453,0.004683394826227619,1.264396811136741e-06,0.004809834543735751
1454,0.004668937365133916,1.0762018808735218e-06,0.00477655757699282
1455,0.0046664150431752205,1.058244206873379e-06,0.004772239484854283
1456,0.004661312161554252,1.1240841676255747e-06,0.004773720558131894
1457,0.004611584943749251,1.0802555409334732e-06,0.004719610506248089
1458,0.004622605764457295,1.1706972820261839e-06,0.004739675505627547
1459,0.004596128781896925,1.1321664583045922e-06,0.004709345431277348
1460,0.0045811523262771865,1.0686391482111856e-06,0.004688016229098843
1461,0.004661579991901113,1.1152453387166456e-06,0.0047731045032701185
1462,0.004650201032599134,1.1002765778621617e-06,0.00476022869078142
1463,0.004641484934836626,1.081980428807583e-06,0.004749682957246419
1464,0.0049566049429197465,1.176677365551328e-06,0.005074272668289561
1465,0.004830279492682988,1.1981918862969202e-06,0.004950098685860153
1466,0.00466451819445337,1.057327856121828e-06,0.004770251006008156
1467,0.004632566319478135,1.0631790774500733e-06,0.004738884241951089
1468,0.005074679551105346,1.140550954269495e-06,0.005188734676208227
1469,0.004941291956891937,1.2350022687666838e-06,0.005064792180013272
1470,0.004937351921633366,1.2175496302065327e-06,0.005059106861271204
1471,0.004822681447671306,1.2992249058961827e-06,0.0049526039360752025
1472,0.004960889342210947,1.1615204346438283e-06,0.005077041385154571
1473,0.004800397046511212,1.1586726270340272e-06,0.004916264330066981
1474,0.004663587848265325,1.0966094787216853e-06,0.004773248768141193
1475,0.005002581589524785,1.2167410747473872e-06,0.005124255669333281
1476,0.004649299617496229,1.1351938012687183e-06,0.004762819066884056
1477,0.004545221345559243,1.0176911033458084e-06,0.0046469904482364655
1478,0.004783988013983735,1.1866177777436303e-06,0.004902649806031297
1479,0.004778328456825787,1.2397616985488699e-06,0.004902304600804082
1480,0.004646184801634761,1.0682647719535922e-06,0.004753011263786785
1481,0.00466607904602443,1.0963847803542458e-06,0.0047757175240305165
1482,0.004590950545764739,1.0071699677844722e-06,0.0046916675543592825
1483,0.0047069383604872615,1.043951409619401e-06,0.004811333507419594
1484,0.004826290465350594,1.152106359504321e-06,0.004941501098895265
1485,0.004717726440679642,1.0515930207768708e-06,0.004822885752805779
1486,0.004535427136767295,9.983588876322403e-07,0.004635263024078262
1487,0.0048032384516010366,1.0735850720823604e-06,0.004910596976837804
1488,0.004818128722329293,1.1787273391042441e-06,0.004936001428793515
1489,0.004609988221237736,1.1674614850768017e-06,0.004726734372877305
1490,0.00453343233394046,1.0769607240123854e-06,0.004641128433567863
1491,0.004620584028382455,1.0578705530773029e-06,0.004726371066945214
1492,0.004648908672313537,1.045576986539785e-06,0.004753466387609801
1493,0.004621549178996394,1.0143875912152937e-06,0.004722987917522269
1494,0.004880089012365188,1.2072669087795095e-06,0.005000815651709995
1495,0.0047274454977483515,1.1791624773092822e-06,0.004845361721010939
1496,0.0047545584910098585,1.0844569168687985e-06,0.00486300417011784
1497,0.004638804806276194,1.1321367988755576e-06,0.0047520184513902474
1498,0.004599685810746685,1.0577167952966016e-06,0.0047054574975082955
1499,0.004688725040684785,1.013401075514623e-06,0.004790065149145741
1500,0.0045707190499430705,1.0835390166756688e-06,0.004679072911160127
1501,0.0046769120925737005,1.1661726320668211e-06,0.00479352937620734
1502,0.004624203643611362,1.1680005312178588e-06,0.0047410037368535995
1503,0.00457580101435944,1.0354344483183072e-06,0.004679344444265289
1504,0.004568047536116454,1.0823012493963159e-06,0.004676277674133739
1505,0.00461687674866088,1.040275758294874e-06,0.00472090431609221
1506,0.004544213496809525,1.010889164835164e-06,0.004645302426069975
1507,0.004589408621071807,1.0712241925331557e-06,0.004696531041014579
1508,0.004626611165041404,1.0249940047405319e-06,0.004729110582341109
1509,0.004584199824039975,1.0321492929447671e-06,0.004687414774971623
1510,0.004613472344053369,1.0054093400691682e-06,0.004714013287617314
1511,0.004489713363469609,9.980295827048277e-07,0.004589516286467833
1512,0.004694814207933603,1.1009863302910338e-06,0.004804912879462203
1513,0.00464035818473466,1.0699634641799006e-06,0.0047473545156178935
1514,0.004662203069235529,1.0337188717629386e-06,0.004765574917978336
1515,0.0045600509150855,1.0125677289902195e-06,0.004661307715240025
1516,0.004612398791998144,1.0005874357023371e-06,0.004712457550809749
1517,0.004755418244448881,1.1035952231777042e-06,0.004865777738873036
1518,0.004661251820864216,1.160538508590816e-06,0.004777305699404209
1519,0.004680790232434388,1.1331494148737788e-06,0.004794105166389096
1520,0.004528335791321531,1.0434493703776812e-06,0.004632680736962826
1521,0.004651316156190249,1.1076117241446486e-06,0.004762077313517371
1522,0.004527141490290242,1.0275904727560344e-06,0.004629900558821617
1523,0.004563681315630674,1.0115042876409021e-06,0.004664831757245045
1524,0.004845524867696147,1.0843683658241652e-06,0.004953961684218337
1525,0.004632369472434924,1.14189676988615e-06,0.0047465591511178405
1526,0.004556969048515443,1.0093976485340165e-06,0.00465790880843997
1527,0.004661986709482247,1.1469247463156212e-06,0.004776679174674134
1528,0.004794084444461811,1.0828345525184094e-06,0.004902367900696493
1529,0.0046923091454852016,1.1251769548482938e-06,0.004804826882337371
1530,0.004722533417084525,1.2097290172894116e-06,0.00484350633116499
1531,0.004500166392855106,1.0761050490263217e-06,0.004607776893422969
1532,0.004892199029845576,1.1962697352564353e-06,0.005011825987528409
1533,0.0047212589772478225,1.0504956640767387e-06,0.004826308498459477
1534,0.004586062874765166,9.847086447177476e-07,0.004684533668501723
1535,0.00448735065067247,9.67635168264326e-07,0.004584114187427105
1536,0.004638832122568161,1.0387552646857183e-06,0.004742707651589186
1537,0.004520891707450632,1.0728454273498022e-06,0.00462817624511738
1538,0.004638302500449842,1.0536227947458458e-06,0.004743664780811918
1539,0.004502094591096524,1.0204374619558708e-06,0.004604138373847931
1540,0.004531507395328053,1.0138846589817999e-06,0.004632895849945564
1541,0.0047253710217773914,1.0985890141103395e-06,0.00483522993031769
1542,0.004527163271221423,1.0355399240324914e-06,0.004630717223570231
1543,0.004573011342736502,1.014629854199161e-06,0.0046744743332026465
1544,0.0048210458123996375,1.1470672105925557e-06,0.004935752540346115
1545,0.004641879425053635,1.0361293206070484e-06,0.004745492381193946
1546,0.004527363670809615,9.911570373333234e-07,0.004626479382897096
1547,0.004552510101348162,1.0483364264708203e-06,0.004657343781042484
1548,0.004795551232452835,1.4470627764151892e-06,0.00494025747532085
1549,0.004493954396175761,1.0556176778575924e-06,0.004599516129782123
1550,0.004477020691058809,9.776524712657602e-07,0.004574785910306438
1551,0.004483653825797861,1.0498068300260076e-06,0.0045886344967349885
1552,0.00456559372645232,9.7831258105338e-07,0.004663425002006754
1553,0.004648957724472688,1.1284538257519495e-06,0.004761803076572476
1554,0.004525431244063282,9.954923326961675e-07,0.004624980486809246
1555,0.004517350841553942,9.7382168324921e-07,0.004614732994307433
1556,0.004472643422383455,9.801809820571855e-07,0.004570661503220758
1557,0.004529246399479527,1.0205646866955748e-06,0.004631302845213682
1558,0.004517431070487346,1.0060514855027694e-06,0.004618036215223612
1559,0.00461235853482879,1.0684110795791053e-06,0.004719199650290031
1560,0.0044819701072429455,1.0123264781859396e-06,0.004583202768117189
1561,0.004481282505777574,9.877409293919975e-07,0.004580056550161493
1562,0.004474396464384852,9.719463326790344e-07,0.004571591128384875
1563,0.004499876653895744,9.54564178124612e-07,0.00459533303435291
1564,0.004531544317761736,1.0446991187828028e-06,0.004636014255905344
1565,0.00453569199289045,9.701153181419114e-07,0.004632703569387236
1566,0.004595316180418576,9.93657205262641e-07,0.004694681922574678
1567,0.004452278537134971,9.633932556367184e-07,0.004548617863967534
1568,0.004531537625758398,1.1058245193805393e-06,0.0046421200818111815
1569,0.004473862230717655,1.039080528229416e-06,0.004577770325986128
1570,0.00449775238972037,9.819281635534406e-07,0.004595945206200404
1571,0.004530627558368349,1.0156033234183739e-06,0.004632187857022209
1572,0.004522059045191254,9.956777027523898e-07,0.004621626816750053
1573,0.004523906736604629,1.1022353635692731e-06,0.004634130265443555
1574,0.004541722614498389,1.0362606234036408e-06,0.004645348669240071
1575,0.0044279013715323905,1.0209394003463639e-06,0.004529995295489507
1576,0.004627949242750483,1.0743901674275901e-06,0.0047353882597939625
1577,0.004545880977304712,9.755368527323532e-07,0.004643434606071922
1578,0.004655006296572185,1.0414200859955716e-06,0.0047591483490842
1579,0.0047233063547361285,1.0577469589817713e-06,0.004829081083317438
1580,0.004647338590134055,9.959555662193922e-07,0.004746934143646109
1581,0.0044261182418033,9.360866728926456e-07,0.0045197269008044275
1582,0.004545226715685379,9.829410454321694e-07,0.004643520813495401
1583,0.0046188669699815015,1.0369386535374713e-06,0.004722560831015149
1584,0.004558887467869828,1.0089135479750938e-06,0.004659778829063138
1585,0.0044571532071718285,9.71975526358766e-07,0.0045543507627782325
1586,0.004674186269121785,1.0282429856957723e-06,0.0047770105452547154
1587,0.004561879807302068,9.493732517835123e-07,0.004656817118126539
1588,0.004493383157457556,9.949137968819301e-07,0.004592874492969244
1589,0.004453850714790244,9.960826387654262e-07,0.0045534589688383765
1590,0.004423333039026587,9.658175962789345e-07,0.0045199147425591946
1591,0.0044785672573432805,1.0682712777745639e-06,0.00458539433536991
1592,0.004524719676062945,1.013232886840166e-06,0.0046260429456109
1593,0.004487408249969444,9.55032780600431e-07,0.004582911527024642
1594,0.00447924378808708,9.503434809278499e-07,0.004574278136715293
1595,0.004453298245226184,1.022659997459179e-06,0.004555564283603622
1596,0.004435704600426459,9.510165271774073e-07,0.004530806259642686
1597,0.004402018332433316,9.318702334513223e-07,0.004495205380202782
1598,0.004541313260673515,1.1138181985041874e-06,0.004652695069389958
1599,0.0047276136690690635,1.0688493441721807e-06,0.0048344985792233095
1600,0.004570011687915652,1.0016219749236517e-06,0.0046701739061503645
1601,0.004540181899022671,1.0044882273060436e-06,0.004640630694226392
1602,0.004542327095423976,9.62056725667583e-07,0.004638532815020411
1603,0.004432751939842297,9.884308342993937e-07,0.0045315949696927305
1604,0.004486938014686588,9.751069477891678e-07,0.004584448704976709
1605,0.004406530049539382,1.028093808394436e-06,0.0045093394245111175
1606,0.004411292788121969,9.693905443811906e-07,0.004508231834117924
1607,0.004622431854987817,1.0196673986595876e-06,0.00472439861586017
1608,0.004804005095314595,1.0466664053315218e-06,0.004908671722777428
1609,0.004442069056113401,1.066363299081962e-06,0.00454870538575755
1610,0.0045841412108031014,1.016191581290895e-06,0.00468576037054581
1611,0.004476921452629951,9.900169252139147e-07,0.004575923182851364
1612,0.004563680744820064,1.1237548718664554e-06,0.004676056214638295
1613,0.004463885129699784,1.0292938646495214e-06,0.0045668144725383285
1614,0.0044836909960835215,9.846765960314623e-07,0.0045821586203190585
1615,0.004744301880559613,1.1983379775507097e-06,0.004864135681982002
1616,0.004486209172154626,1.0767908758768293e-06,0.00459388829767704
1617,0.004549140951806499,9.95667476437971e-07,0.004648707716936065
1618,0.004382401021317609,9.248470035110527e-07,0.004474885686631164
1619,0.004468697814210769,9.406928711541696e-07,0.004562767102353035
