concentration,k(c)
0.335518038,-0.013734162
0.305071342,-0.013633415
0.333456737,-0.013818964
0.458114927,-0.014955156
0.456833047,-0.015089832
0.451474356,-0.01527109
0.468087168,-0.0150314495
0.466842896,-0.015174791
0.490962777,-0.015095405
0.46296244,-0.014938943
0.455105549,-0.014936455
0.476612324,-0.015000224
0.47104811,-0.015411012
0.482446767,-0.015236959
0.457428072,-0.015346669
0.498391331,-0.015811376
0.516697693,-0.01586657
0.540208592,-0.015900739
0.503525601,-0.015747815
0.507361265,-0.01581768
0.504080053,-0.015655681
0.483221933,-0.015618406
0.490336414,-0.015727483
0.498351571,-0.0156428
0.488256705,-0.015449233
0.501886903,-0.015474036
0.501521588,-0.015274234
0.592393695,-0.015920423
0.655658104,-0.015909426
0.594780305,-0.015919156
0.541793065,-0.015896045
0.530941473,-0.015883267
0.502263838,-0.01580213
0.476390909,-0.014967792
0.501692109,-0.015030138
0.553409254,-0.015085392
0.483399434,-0.014978804
0.508536885,-0.015051119
0.489730008,-0.014985837
0.497934484,-0.015031941
0.529563579,-0.015098624
0.505089388,-0.015073217
0.480979728,-0.014984757
0.499959848,-0.015017919
0.519143197,-0.015026577
0.371447894,-0.013864271
0.414611088,-0.013938464
0.429699075,-0.014009275
0.43370422,-0.014120586
0.453809043,-0.014186777
0.462124592,-0.014352985
0.392920587,-0.01406236
0.376678264,-0.013964742
0.434195097,-0.014212839
0.438700456,-0.014260255
0.435593357,-0.01448036
0.45067683,-0.014421001
0.437419073,-0.014341235
0.417273342,-0.01420325
0.386578919,-0.014057085
0.444237227,-0.014345229
0.421684175,-0.0142079
0.45337781,-0.014349371
0.460931452,-0.014594957
0.448055376,-0.014648184
0.443084808,-0.014691271
0.46449236,-0.01479955
0.458637235,-0.014836781
0.473896559,-0.014965631
0.47832114,-0.014999062
0.472917109,-0.0149880275
0.462760095,-0.014864914
0.53942832,-0.015216358
0.496487857,-0.015167341
0.481914884,-0.015083827
0.506200401,-0.015156783
0.482630838,-0.015089907
0.494578775,-0.0150839165
0.553397956,-0.015189521
0.5267489,-0.015137903
0.56297967,-0.015143067
0.362704154,-0.013802603
0.364703661,-0.013884157
0.370100778,-0.013965227
0.386859664,-0.013949491
0.389991812,-0.014027439
0.402467432,-0.014089696
0.425966322,-0.014259532
0.416933144,-0.014175504
0.401256913,-0.014116429
0.301958645,-0.013185762
0.308933461,-0.013193466
0.276382002,-0.01297228
0.320249574,-0.013373047
0.342713725,-0.01355575
0.362358168,-0.013730802
0.326105884,-0.013376996
0.346027687,-0.013560697
0.329448336,-0.01338575
0.351728886,-0.013674289
0.357046458,-0.013701454
0.335152199,-0.013525888
0.371828213,-0.013826616
0.387386233,-0.013972364
0.375368555,-0.0138524845
0.519225839,-0.015427284
0.553380192,-0.015197568
0.596791645,-0.015051551
0.525937519,-0.015247539
0.559220194,-0.015088387
0.52322133,-0.015103348
0.601932678,-0.015065543
0.552627797,-0.01504197
0.605932343,-0.015043147
0.525929184,-0.015462577
0.528020159,-0.0155460015
0.513911045,-0.015610859
0.487139185,-0.015706278
0.492517204,-0.015762128
0.502537365,-0.015854351
0.590564541,-0.015132599
0.548649002,-0.0153656155
0.572030191,-0.015283175
0.530678367,-0.015899368
0.589119035,-0.015923701
0.532417725,-0.015878715
0.510612886,-0.015757017
0.498005813,-0.015628926
0.498524148,-0.015811123
0.610281451,-0.01514589
0.639975538,-0.015094414
0.63956106,-0.015031293
0.654603737,-0.015189461
0.667642462,-0.0151100755
0.68767097,-0.015215337
0.607390664,-0.015257679
0.615940735,-0.015209019
0.665619928,-0.015256174
0.486132318,-0.014819369
0.47441508,-0.014678426
0.466669654,-0.014522888
0.484187436,-0.0148764625
0.470784286,-0.014743023
0.479443463,-0.014925726
0.462515643,-0.014516987
0.465178967,-0.014520131
0.476996203,-0.014676489
0.442924601,-0.014399886
0.446209005,-0.014457352
0.448116371,-0.014513686
0.431548376,-0.0143209025
0.433377627,-0.014381237
0.418782688,-0.014239855
0.466544157,-0.014622875
0.46460298,-0.0145705715
0.481706429,-0.014725134
0.503786951,-0.015020281
0.503131416,-0.0150609985
0.500514438,-0.01509276
0.532101969,-0.015173823
0.537124289,-0.015197508
0.579342256,-0.015279777
0.552187501,-0.015246935
0.57076852,-0.01526773
0.521474517,-0.015186928
0.618521956,-0.015296362
0.669782982,-0.015301786
0.628817097,-0.015325218
0.323780688,-0.013225138
0.33460947,-0.013252117
0.306059157,-0.0130076185
0.406493014,-0.01418186
0.410831887,-0.014272995
0.415337304,-0.0143632665
0.394268501,-0.014070593
0.399361794,-0.014168166
0.382370146,-0.013957232
0.435545033,-0.014462084
0.423810631,-0.014411554
0.420870906,-0.014326327
0.339260551,-0.013456732
0.360868386,-0.013694152
0.37890247,-0.013918258
0.348183923,-0.013477273
0.368124312,-0.013716444
0.361145283,-0.013505913
0.366345382,-0.013788797
0.372820376,-0.0138512105
0.35184708,-0.013625085
0.390855921,-0.014070436
0.385851085,-0.014011733
0.402265584,-0.014219068
0.331719388,-0.013093889
0.34922254,-0.013329394
0.339211183,-0.013374917
0.28804762,-0.0131081715
0.31293832,-0.013394453
0.305050575,-0.01335375
0.54978542,-0.015174478
0.5839487,-0.014935575
0.630529941,-0.014829613
0.595829929,-0.0150427595
0.623141472,-0.014921047
0.627536806,-0.014995486
0.657803954,-0.014939971
0.678986892,-0.0150882155
0.652578039,-0.01499559
0.511260165,-0.015694767
0.508845681,-0.015435182
0.519080458,-0.0150919035
0.50585932,-0.015538298
0.518084883,-0.015229844
0.516466991,-0.015354224
0.599196749,-0.014812909
0.541587456,-0.01504828
0.550880958,-0.0149073675
0.572603896,-0.01596383
0.545216764,-0.015803702
0.523829967,-0.01582732
0.510583714,-0.015322618
0.515577961,-0.015626855
0.528040252,-0.015555851
0.700655347,-0.015359037
0.685484791,-0.0153726265
0.637181746,-0.015346691
0.706040764,-0.015323631
0.678919392,-0.0153438
0.698493529,-0.015275396
0.725469235,-0.015033148
0.715211454,-0.015122414
0.699784104,-0.015183754
0.696996603,-0.014929667
0.68771975,-0.015022121
0.667223955,-0.014846377
0.718605774,-0.015289396
0.718687573,-0.01524213
0.736366134,-0.015178435
0.463258221,-0.014677599
0.482063039,-0.014825515
0.503446507,-0.014957294
0.452030794,-0.014631912
0.471627555,-0.014785796
0.44034666,-0.014587447
0.493149476,-0.014865965
0.516578676,-0.015059732
0.549209356,-0.015206844
0.497443022,-0.01491154
0.529787214,-0.015097044
0.480368553,-0.014775209
0.611572168,-0.015380494
0.581171225,-0.01529865
0.545687999,-0.015157752
0.621991369,-0.015354253
0.576290727,-0.015255548
0.609069067,-0.015321113
0.674030577,-0.01538787
0.642851846,-0.015394412
0.652832472,-0.015374884
0.364707903,-0.01358293
0.368198872,-0.013862081
0.376320681,-0.014122941
0.355073958,-0.01362817
0.357515746,-0.013909221
0.340396633,-0.013675243
0.384524379,-0.013978675
0.382318671,-0.014047377
0.373514569,-0.013785742
0.398571449,-0.014181666
0.416920122,-0.0144212395
0.436103368,-0.014636405
0.399913366,-0.014239162
0.418139167,-0.014475636
0.398697924,-0.01430501
0.421452499,-0.014452539
0.429021087,-0.014543444
0.409920741,-0.014319047
0.44722277,-0.014664531
0.477616071,-0.014851265
0.451530868,-0.014742658
0.322667766,-0.013064913
0.303109211,-0.012876287
0.31845573,-0.013187796
0.338522431,-0.012687691
0.321567784,-0.012523718
0.33234701,-0.012808852
0.331499432,-0.01372499
0.355672384,-0.01401481
0.386160585,-0.014286324
0.330537016,-0.013704278
0.364910241,-0.013996266
0.340284791,-0.013664626
0.345873301,-0.013964921
0.367735926,-0.014179416
0.373429011,-0.01423651
0.340378902,-0.013496093
0.366394534,-0.013692275
0.389446427,-0.013878576
0.344315731,-0.013390079
0.369338662,-0.013582729
0.347931392,-0.013263695
0.390436706,-0.014050849
0.3682346,-0.013862632
0.39051908,-0.014185138
0.546245152,-0.014754534
0.59309865,-0.014532708
0.629502209,-0.014474146
0.609330109,-0.014677897
0.645495609,-0.01460468
0.653266414,-0.014723748
0.700669837,-0.014841698
0.676490346,-0.014752619
0.670701888,-0.014643453
0.51200908,-0.015476815
0.493583806,-0.015063681
0.507878182,-0.014607348
0.509303848,-0.015196122
0.511693828,-0.0147747025
0.515902166,-0.014937438
0.581584669,-0.0143773705
0.539458995,-0.014588706
0.537194287,-0.014417432
0.523580876,-0.015766397
0.580563148,-0.016102858
0.514780187,-0.015755467
0.488909422,-0.01492586
0.488987493,-0.015395872
0.493123358,-0.01531782
0.69652873,-0.015351258
0.720764027,-0.015266918
0.743764945,-0.01514291
0.698008166,-0.015332513
0.720176492,-0.015233524
0.701135953,-0.015303098
0.669684549,-0.015388273
0.679734808,-0.015378058
0.644932755,-0.015404865
0.729752873,-0.01496809
0.702062047,-0.014758781
0.659219038,-0.014541395
0.724632929,-0.014886692
0.683188966,-0.0146622285
0.712144215,-0.014789648
0.719210894,-0.015173204
0.738367557,-0.015079655
0.728724999,-0.014999226
0.673864752,-0.015423767
0.646093704,-0.015415549
0.619508942,-0.015401341
0.690444529,-0.015400775
0.665471281,-0.015406407
0.694251802,-0.015361488
0.462617411,-0.014895454
0.485491569,-0.014978752
0.514865836,-0.015063368
0.48677313,-0.015105031
0.511785597,-0.015165187
0.518973169,-0.015264697
0.575352251,-0.015349984
0.544175358,-0.0153084695
0.54506982,-0.015236072
0.630762293,-0.015415363
0.573122661,-0.015362419
0.594480018,-0.015385188
0.398625133,-0.014401406
0.426756591,-0.014652297
0.449778868,-0.014874972
0.400250269,-0.014459878
0.429728461,-0.014712766
0.405581344,-0.014519267
0.438896892,-0.014705844
0.444229395,-0.014785901
0.422213277,-0.014559455
0.465500003,-0.015030421
0.462817902,-0.0149576515
0.483170702,-0.015159704
0.359923641,-0.012818389
0.353144031,-0.0129408315
0.347084993,-0.013056174
0.376067577,-0.01306802
0.368593527,-0.013184831
0.392174878,-0.013308562
0.387773179,-0.013518281
0.368185683,-0.013393618
0.387374237,-0.013708949
0.36029845,-0.012590371
0.377344256,-0.012618616
0.352013852,-0.012367085
0.377179386,-0.012848347
0.392932907,-0.013097681
0.394401716,-0.012875937
0.434357149,-0.014038235
0.422600483,-0.013807185
0.408713002,-0.013563797
0.416682605,-0.013992593
0.404932126,-0.013761662
0.401773187,-0.013939433
0.416908243,-0.015062287
0.411890635,-0.014835417
0.408499686,-0.014576457
0.433302491,-0.0150009915
0.424234965,-0.014775991
0.446060618,-0.014936991
0.409313767,-0.014190875
0.404589463,-0.014342509
0.405603807,-0.014456667
0.418456982,-0.014478095
0.406336222,-0.014608741
0.416541019,-0.014739521
0.431516147,-0.014301769
0.420257077,-0.0142502785
0.427167624,-0.014535941
0.396379686,-0.014986485
0.398458148,-0.014880806
0.401517746,-0.014737509
0.61465616,-0.014342077
0.573213884,-0.01422032
0.5339037,-0.014239185
0.596642589,-0.014204182
0.556911252,-0.014062956
0.574521887,-0.014061637
0.614455373,-0.014287777
0.665594457,-0.014541365
0.637091526,-0.014419593
0.505846619,-0.014425404
0.489823397,-0.014774039
0.485875289,-0.015227497
0.494692171,-0.014246263
0.47201616,-0.014624216
0.468658264,-0.014074571
0.533444405,-0.01390212
0.523311151,-0.014060952
0.496565453,-0.0138887465
0.502530467,-0.015746377
0.53996648,-0.01636494
0.503064249,-0.015747063
0.463577914,-0.014473587
0.466144998,-0.015135467
0.484158744,-0.015051149
0.709152957,-0.014687762
0.655641368,-0.014429726
0.594992903,-0.014168702
0.706390387,-0.014573909
0.636403807,-0.014308065
0.677427355,-0.014449045
0.723891345,-0.014953606
0.734477705,-0.014855057
0.735112654,-0.014744364
0.733168642,-0.015093908
0.760340334,-0.015004732
0.751695173,-0.015215851
0.709142506,-0.01527971
0.71934301,-0.015137643
0.722072999,-0.0152497515
0.704111596,-0.015396215
0.709800828,-0.015345447
0.722146444,-0.0153259635
0.672084164,-0.015440971
0.660722329,-0.0154682025
0.640626877,-0.015509404
0.634476347,-0.015431702
0.610177544,-0.015460871
0.564837948,-0.015379339
0.695687748,-0.015420146
0.732768452,-0.015355714
0.689356024,-0.015453957
0.438414189,-0.015205704
0.451301868,-0.015141256
0.459976149,-0.015078388
0.464319682,-0.015316315
0.468178035,-0.0152526945
0.49091449,-0.015397586
0.494051435,-0.01533626
0.478309104,-0.01519797
0.507792927,-0.015291154
0.531632658,-0.015475519
0.544126468,-0.015418254
0.589781651,-0.015511863
0.417136742,-0.013402164
0.441862491,-0.013490073
0.440133986,-0.013572596
0.41956924,-0.01319021
0.436377197,-0.013277665
0.421546875,-0.012968235
0.443522392,-0.0138948485
0.44239473,-0.01373902
0.433847646,-0.0136543885
0.420248265,-0.012670271
0.42752625,-0.012693159
0.399215407,-0.012383908
0.433466332,-0.012991108
0.43804039,-0.013298117
0.434504864,-0.013011105
0.441689915,-0.014182843
0.438488535,-0.014319859
0.436502534,-0.014449224
0.440508345,-0.0140398145
0.435369314,-0.014177464
0.437399145,-0.01388488
0.438719473,-0.0144412
0.433159807,-0.014670253
0.439713049,-0.01457274
0.41618529,-0.015205547
0.432225194,-0.015337057
0.451873661,-0.01545582
0.398598649,-0.015131906
0.413665148,-0.015263982
0.407235545,-0.01502502
0.447139185,-0.015336312
0.482146348,-0.015431799
0.470765352,-0.015456386
0.442118274,-0.015102036
0.433363643,-0.014995024
0.424111806,-0.0148741305
0.433662573,-0.015259661
0.419441656,-0.015149228
0.425743088,-0.0153769925
0.442358015,-0.014906697
0.439907263,-0.014688827
0.438432842,-0.014795281
0.541546997,-0.013916425
0.497465414,-0.0137496665
0.4720074,-0.013727687
0.505796798,-0.013769247
0.480982978,-0.013602294
0.503978774,-0.013621546
0.557920444,-0.014021896
0.53654517,-0.013868831
0.601544398,-0.014155023
0.52069453,-0.016702242
0.511631319,-0.015749037
0.519773154,-0.01575008
0.480860237,-0.013629787
0.490817167,-0.014208056
0.503756381,-0.01497329
0.490879293,-0.014079191
0.506119434,-0.014878169
0.491628516,-0.014799677
0.481536035,-0.014332436
0.477426903,-0.013758071
0.469364771,-0.013907768
0.478180145,-0.013455652
0.473451714,-0.013573244
0.474370128,-0.013434432
0.610129326,-0.01395832
0.633192529,-0.014129527
0.646199922,-0.014293797
0.579162176,-0.013830215
0.587748186,-0.01399561
0.537362128,-0.013713829
0.703801489,-0.014581285
0.684525149,-0.01442752
0.671310527,-0.014264621
0.734208591,-0.014714345
0.718480201,-0.014569625
0.76407455,-0.014859848
0.781775815,-0.014995553
0.785853911,-0.015114926
0.756134646,-0.014867939
0.821583504,-0.015518136
0.792011915,-0.015388332
0.775279916,-0.015290596
0.838881504,-0.015332513
0.805959944,-0.015209191
0.812790311,-0.015110284
0.6866166,-0.015535392
0.737946468,-0.015432067
0.750678424,-0.015538275
0.510199324,-0.015610069
0.52246764,-0.015581243
0.52876476,-0.015535362
0.575242176,-0.015707664
0.575548914,-0.015653707
0.637103353,-0.01575084
0.575137353,-0.015578218
0.628345173,-0.015578084
0.630936775,-0.015663184
0.701117006,-0.015728079
0.692552893,-0.01562538
0.766534086,-0.015647806
0.432567482,-0.013643749
0.424630122,-0.013709508
0.418379859,-0.013770565
0.431442933,-0.013370536
0.42585538,-0.0134387985
0.431159098,-0.013086498
0.428841596,-0.013952047
0.427337798,-0.014241077
0.420531302,-0.014013045
0.412046526,-0.012742907
0.402081032,-0.0127727315
0.388678268,-0.012410931
0.422157554,-0.013108723
0.420875593,-0.013455041
0.413751419,-0.013131611
0.433303585,-0.014597826
0.428532999,-0.014730923
0.424283479,-0.014848821
0.420357624,-0.014390342
0.413325073,-0.014525346
0.410139759,-0.014165275
0.446612762,-0.015037917
0.437937744,-0.0149521455
0.440754192,-0.01482857
0.453596502,-0.015337922
0.481653789,-0.015535869
0.526872055,-0.015695192
0.456048731,-0.015278555
0.481476246,-0.015481345
0.447386628,-0.015197113
0.456852916,-0.015471913
0.472967099,-0.015565179
0.504669692,-0.01564572
0.544959479,-0.01571361
0.622751037,-0.01580277
0.577101613,-0.015790775
0.514254831,-0.017049074
0.499872614,-0.015829764
0.49729002,-0.015784927
0.543348238,-0.016266711
0.537743607,-0.016066052
0.575979907,-0.017505042
0.601494461,-0.017106473
0.599629756,-0.016789712
0.653789585,-0.018190749
0.67371766,-0.014467157
0.708804728,-0.014605336
0.739334949,-0.014736615
0.663741213,-0.014268205
0.697994792,-0.014422096
0.641690349,-0.014101721
0.473905962,-0.013314627
0.464337748,-0.013193585
0.454996347,-0.013176434
0.474276953,-0.013319142
0.482282926,-0.013319939
0.499085943,-0.013469063
0.519687455,-0.013547324
0.491456765,-0.013380535
0.545432506,-0.013650715
0.459300562,-0.013344057
0.465428639,-0.013890542
0.473187168,-0.014730491
0.47401671,-0.013855167
0.480007433,-0.014698885
0.49588819,-0.014701389
0.472034927,-0.013968803
0.454769826,-0.013409443
0.472964242,-0.013505183
0.440617894,-0.013077199
0.45543894,-0.013204068
0.444028499,-0.013114333
0.516893159,-0.013470285
0.546713075,-0.013633773
0.577654534,-0.013797164
0.484586977,-0.013335042
0.515314466,-0.013492897
0.463118518,-0.013236605
0.609741855,-0.013943151
0.580864336,-0.013782948
0.631281965,-0.014120616
0.602343215,-0.01813037
0.588797953,-0.01778341
0.632958249,-0.019008636
0.675313909,-0.018935807
0.645022175,-0.018711947
0.692085718,-0.019701622
0.718063361,-0.014810234
0.765164318,-0.015138574
0.814245117,-0.015434034
0.752960555,-0.014921673
0.804413677,-0.015219562
0.787952747,-0.015023731
0.893319562,-0.01550442
0.847840971,-0.015281238
0.856339567,-0.015477024
0.705592694,-0.01583267
0.787201188,-0.015889987
0.837363435,-0.015919462
0.682934579,-0.015884228
0.749500493,-0.01593458
0.626329285,-0.015860416
0.790250497,-0.015781634
0.854615493,-0.015669703
0.886176156,-0.015814923
0.855287757,-0.015658222
0.871169373,-0.01582361
0.888902254,-0.015674062
0.41124796,-0.013856091
0.405498191,-0.01393567
0.397513131,-0.014011957
0.414975412,-0.013550252
0.411968032,-0.01364325
0.408558733,-0.013240971
0.402974373,-0.014237098
0.40373027,-0.014584102
0.394406607,-0.014301069
0.379459578,-0.0128530115
0.371411125,-0.012918688
0.354493822,-0.012511618
0.39496544,-0.01327429
0.396489444,-0.0136634335
0.382687559,-0.013325386
0.429041861,-0.014971279
0.448203735,-0.015073605
0.470013681,-0.015156679
0.407018798,-0.014715046
0.414639403,-0.01482854
0.391285407,-0.01444573
0.468477006,-0.015299447
0.513963802,-0.015565954
0.497447017,-0.0153796
0.526161492,-0.01542259
0.551166179,-0.0156155825
0.569088191,-0.015761152
0.578186654,-0.01563137
0.602597184,-0.015788741
0.630715079,-0.015779965
0.702289249,-0.015904076
0.678079861,-0.01590193
0.78312215,-0.015952282
0.726719703,-0.015094794
0.74848887,-0.015228987
0.779581052,-0.015342154
0.700115744,-0.01488208
0.728618497,-0.015018515
0.683825405,-0.014663987
0.56562338,-0.01661887
0.572851929,-0.016928472
0.584397763,-0.017255478
0.549569074,-0.01591552
0.556811781,-0.016204543
0.53604999,-0.015320696
0.519999324,-0.014159866
0.542524035,-0.014756456
0.558864846,-0.0155268535
0.54385555,-0.014994524
0.573182979,-0.015787654
0.565083736,-0.0160807
0.528579339,-0.014884062
0.524925005,-0.014497042
0.544756332,-0.0154296085
0.537911259,-0.015098572
0.528528466,-0.014087945
0.499777308,-0.013418093
0.530662478,-0.014926851
0.525595278,-0.0139727
0.521341744,-0.014795072
0.500723392,-0.013893373
0.493942739,-0.013359062
0.472678304,-0.013334766
0.511806551,-0.013855755
0.503600514,-0.013609268
0.532423088,-0.014392018
0.599333085,-0.0141180605
0.624874459,-0.014236882
0.647621984,-0.014353111
0.573763513,-0.013857894
0.604943373,-0.013989113
0.552117368,-0.013640724
0.643203665,-0.014457129
0.683586756,-0.0147875175
0.663078487,-0.014563836
0.667235571,-0.014697604
0.688326768,-0.014841206
0.709034469,-0.014973812
0.639968448,-0.014517203
0.662650522,-0.0146568045
0.619147933,-0.014318459
0.466037865,-0.012959331
0.431397616,-0.012768939
0.41239357,-0.012777053
0.459674514,-0.0129718855
0.4278498,-0.012848303
0.451229081,-0.013010003
0.422796348,-0.013042584
0.431927444,-0.012959927
0.415222348,-0.012908839
0.453672903,-0.013178967
0.438712734,-0.013088338
0.417643215,-0.012940474
0.450109131,-0.013263829
0.471721092,-0.013324924
0.499229969,-0.013394333
0.426672737,-0.0130202025
0.437938992,-0.013096884
0.413964235,-0.012855716
0.497611024,-0.01353088
0.552475802,-0.013818756
0.523298886,-0.013581462
0.672267227,-0.018248528
0.638162684,-0.017425276
0.605048026,-0.016686507
0.641315761,-0.018030949
0.608940831,-0.017219909
0.610946337,-0.01781851
0.56465143,-0.01619669
0.54380943,-0.015741102
0.572305218,-0.016694821
0.717820533,-0.01888983
0.756066377,-0.019627832
0.728953731,-0.018634789
0.682873447,-0.018012822
0.694371991,-0.01779329
0.648589691,-0.01722271
0.527566718,-0.014955893
0.540415536,-0.015347056
0.571003375,-0.015772544
0.521648208,-0.014624506
0.547475073,-0.01498875
0.527372947,-0.01431898
0.726981168,-0.015860133
0.803381286,-0.015927993
0.841686903,-0.015915908
0.805996247,-0.015860386
0.839516732,-0.015870318
0.829523204,-0.01578208
0.782366055,-0.015404426
0.815983269,-0.015638374
0.801286115,-0.015522867
0.829789889,-0.01574149
0.825214019,-0.015615322
0.848695993,-0.015801556
0.383775952,-0.0141013935
0.377820695,-0.01419498
0.387639475,-0.014297418
0.375333921,-0.013785802
0.375353144,-0.013919152
0.380668153,-0.013489239
0.387001248,-0.014505677
0.42689374,-0.014860772
0.407157158,-0.014565915
0.384141682,-0.01318524
0.386801584,-0.013410211
0.366746835,-0.012919337
0.389103168,-0.013633333
0.386917646,-0.0140324235
0.394857467,-0.013825104
0.492095806,-0.015180662
0.521537298,-0.015193611
0.563856243,-0.015199833
0.456400516,-0.014908515
0.491216594,-0.014953189
0.431295212,-0.014651306
0.546945019,-0.015420772
0.604795326,-0.015606463
0.584684738,-0.015404426
0.729720697,-0.015587106
0.680114946,-0.015496828
0.624625945,-0.015367068
0.700279284,-0.01566454
0.64327886,-0.015555836
0.661369568,-0.015730202
0.767311914,-0.015710838
0.744928564,-0.015794642
0.804596692,-0.015782237
0.786246374,-0.015260987
0.809728753,-0.0154699385
0.822472751,-0.015644744
0.774926995,-0.0152551755
0.79999941,-0.015463531
0.751921635,-0.015197352
0.71243657,-0.014924131
0.757986013,-0.015113421
0.73315725,-0.015067235
0.516207717,-0.014454104
0.494724302,-0.013762049
0.466459407,-0.013219677
0.508850586,-0.01410576
0.487019626,-0.01349663
0.502566764,-0.0138057545
0.502928968,-0.013889261
0.48616261,-0.01352334
0.509585595,-0.01416032
0.484312546,-0.013353549
0.464395407,-0.0128319785
0.445165906,-0.01253932
0.474634831,-0.013170853
0.452844875,-0.012756132
0.467061959,-0.013039827
0.441561597,-0.012734979
0.431665435,-0.012570128
0.417950011,-0.012651786
0.458813279,-0.012879044
0.461296197,-0.012655787
0.476709752,-0.013102904
0.669599576,-0.014660232
0.721434782,-0.014876865
0.760846203,-0.015078038
0.671764234,-0.014691345
0.718898516,-0.014910094
0.672960092,-0.014703549
0.578791616,-0.014037162
0.526674228,-0.013730593
0.474640224,-0.01343628
0.550083055,-0.013950951
0.498885663,-0.013641581
0.516339654,-0.013854288
0.617469075,-0.014425106
0.598521465,-0.014237039
0.567829101,-0.014141932
0.614675759,-0.014434285
0.558368176,-0.014153548
0.61077596,-0.014426395
0.435050994,-0.012752287
0.417366238,-0.012713686
0.414672834,-0.012725741
0.428390915,-0.012542263
0.420999028,-0.01257395
0.428924946,-0.01246316
0.426978425,-0.013082586
0.416927875,-0.012859464
0.415606213,-0.012911029
0.44023346,-0.013245776
0.438071774,-0.013061635
0.462659099,-0.0134413615
0.615069101,-0.016326174
0.655304911,-0.0168342
0.707268007,-0.017375253
0.627502579,-0.015993558
0.673570721,-0.01647631
0.648670391,-0.015682869
0.598905039,-0.015183084
0.559965553,-0.014728263
0.585813626,-0.0154680535
0.769032994,-0.018053144
0.815046819,-0.018838748
0.806804013,-0.017736763
0.741122519,-0.01708541
0.778929492,-0.016814351
0.711090386,-0.016227342
0.509532121,-0.013740309
0.490408395,-0.013261661
0.478690355,-0.01287929
0.485175424,-0.013388224
0.465748191,-0.012982838
0.461502223,-0.0130971
0.564064758,-0.013910681
0.552411242,-0.014039986
0.538104067,-0.014176376
0.588659337,-0.014424354
0.575480212,-0.014572911
0.61567692,-0.015014
0.531529432,-0.013504662
0.502342492,-0.0131614655
0.519546732,-0.013618991
0.762769515,-0.015566088
0.793542363,-0.015657254
0.8213297,-0.015697382
0.789884553,-0.015510879
0.812375607,-0.015570566
0.803739061,-0.0154228285
0.814278126,-0.015365846
0.816827179,-0.015416376
0.827319075,-0.0155499205
0.410275384,-0.014516182
0.39718887,-0.014286704
0.414873941,-0.014675707
0.41745654,-0.014811046
0.413936348,-0.014519639
0.409397208,-0.014740609
0.390156204,-0.013890341
0.401070629,-0.013980694
0.412815959,-0.014297031
0.410621781,-0.014152788
0.446668192,-0.014544852
0.486934428,-0.014855333
0.421024978,-0.014414586
0.438047368,-0.014770657
0.417064631,-0.014697053
0.419777145,-0.0144531205
0.468674531,-0.014639311
0.416320177,-0.014272697
0.478790979,-0.014749266
0.542763213,-0.014996141
0.519561803,-0.014873378
0.699215416,-0.015274979
0.61341816,-0.015165791
0.545117409,-0.015024133
0.657654992,-0.015269339
0.580120607,-0.01508943
0.621105084,-0.015244894
0.720168719,-0.015462264
0.7114235,-0.015353195
0.674455111,-0.0153711215
0.754843758,-0.015449062
0.781660884,-0.015401617
0.752071824,-0.015348621
0.786371068,-0.015144609
0.782127875,-0.015002839
0.789507936,-0.014850952
0.811971337,-0.015228614
0.808725514,-0.015080035
0.809619592,-0.015272133
0.707671918,-0.014759846
0.747279743,-0.014818154
0.751498638,-0.014961079
0.418449826,-0.012335643
0.429943723,-0.012391828
0.443676994,-0.012460649
0.427981772,-0.012510434
0.442729269,-0.012578458
0.436081922,-0.012803294
0.455732447,-0.012617029
0.432555059,-0.012437709
0.437087082,-0.012704603
0.434170518,-0.012409769
0.442267458,-0.012508117
0.448974655,-0.01262299
0.424178376,-0.012375273
0.427208351,-0.012448959
0.432093792,-0.012417421
0.425400995,-0.012325697
0.423395598,-0.012351558
0.419090872,-0.012298554
0.634130625,-0.014478736
0.579787107,-0.0142515525
0.530401591,-0.013988443
0.614842482,-0.014287464
0.563000993,-0.014067568
0.599497437,-0.014088422
0.679485859,-0.014571942
0.656483078,-0.014375612
0.721807211,-0.014631756
0.443539989,-0.012590051
0.437957714,-0.012842901
0.450325358,-0.013127916
0.453751506,-0.012723081
0.45020783,-0.01300744
0.458361623,-0.012867391
0.489048881,-0.013616107
0.459213596,-0.013222285
0.472570183,-0.0133726075
0.538629322,-0.013780132
0.512651488,-0.013725862
0.487560616,-0.013455056
0.477738407,-0.012268893
0.454498488,-0.012285866
0.431632983,-0.012307629
0.476088314,-0.012396172
0.454625582,-0.01241342
0.47674145,-0.012596674
0.676256004,-0.015286617
0.74255043,-0.015797056
0.809750905,-0.0163486
0.706912114,-0.014922008
0.77245746,-0.015400775
0.737952942,-0.014590122
0.608793609,-0.014119975
0.642835361,-0.014665
0.672799902,-0.0143466
0.858132022,-0.017117389
0.893868661,-0.018001407
0.875815849,-0.016815923
0.829650739,-0.01607702
0.849388092,-0.015827335
0.799968428,-0.015176296
0.554688179,-0.013428226
0.604483543,-0.013607748
0.670396509,-0.013805352
0.545281012,-0.013037048
0.600114719,-0.013188846
0.536123894,-0.01273068
0.522248334,-0.013092928
0.513563291,-0.012768649
0.500120463,-0.01281786
0.487253355,-0.012362197
0.493346909,-0.012550816
0.500090185,-0.012515061
0.378490753,-0.0140563175
0.360607003,-0.013820186
0.393188934,-0.01419165
