x,y,abs_error_t71
12.687632,26.782942,0.06148666
12.20132,27.009298,0.06781012
11.715008,27.235655,0.09894067
12.257679,26.415436,0.0865466
11.771366,26.641792,0.089947045
11.827725,26.047932,0.10703778
10.75848,25.640173,0.10529482
11.293103,25.844053,0.11605233
10.783011,26.152285,0.07113212
11.317635,26.356165,0.100538075
10.807543,26.664396,0.06582743
11.261275,26.950026,0.08906472
15.677936,28.307734,0.058149934
15.760952,27.838936,0.060946584
15.843968,27.370138,0.070964694
16.111237,28.229914,0.029979467
16.194254,27.761116,0.033766985
16.544538,28.152094,0.0051463842
15.262976,28.023584,0.07995981
14.848016,27.739435,0.08547914
15.345992,27.554787,0.0807057
17.073652,28.031767,0.040766895
17.25248,27.520464,0.07050276
17.536839,28.00167,0.08873391
16.723368,27.64079,0.0066281557
16.373081,27.249813,0.03791821
16.902195,27.129486,0.023391902
14.40709,27.435051,0.07375258
14.464141,26.946018,0.05647838
14.521192,26.456985,0.063982904
14.9050665,27.250402,0.06822324
14.962117,26.76137,0.075333714
15.403043,27.065754,0.07698065
13.996272,27.177172,0.047740936
13.585454,26.919292,0.005384326
14.053323,26.688139,0.029912412
13.376843,25.831913,0.059779823
13.758293,26.04027,0.023404717
14.139743,26.248629,0.024574578
13.290423,26.271423,0.04574746
13.671873,26.479782,0.0064429045
13.204004,26.710936,0.03626591
12.860471,25.90392,0.08392346
12.774052,26.34343,0.07673603
12.344098,25.975925,0.09879756
11.338763,24.493736,0.15951079
11.501751,25.0118,0.15999705
11.664739,25.529867,0.1359638
10.967128,24.807922,0.15885854
11.1301155,25.325987,0.14115942
10.595492,25.122108,0.14483178
10.539817,24.34197,0.14417356
10.93929,24.417852,0.15806603
10.567655,24.732038,0.15388054
4.523804,19.769747,0.17153227
4.9562273,19.911947,0.19530225
5.388651,20.054146,0.22121948
4.593895,20.23026,0.15626544
5.0263186,20.372461,0.17167217
4.663986,20.690775,0.11963487
5.0682774,19.309385,0.17470229
5.228464,19.681767,0.19954836
4.7960405,19.539566,0.17677563
4.9137177,21.194708,0.12963194
5.5257816,21.380323,0.19261527
6.1378455,21.56594,0.21387166
4.973582,21.734064,0.20453501
5.5856457,21.919682,0.22828454
5.033446,22.273422,0.21429396
5.6280694,22.60535,0.19584316
6.1802692,22.251612,0.20927155
6.2226934,22.93728,0.17912608
5.6383824,20.558077,0.2038675
5.888114,21.06201,0.18986255
5.27605,20.876392,0.1507116
10.728138,23.461637,0.13462335
10.93168,23.80567,0.1524266
11.1352215,24.149702,0.15599328
10.532207,23.729788,0.12464261
10.735748,24.07382,0.14560235
10.336275,23.997938,0.116098404
9.098796,24.172312,0.035212576
8.755855,23.88655,0.007519722
8.412914,23.60079,0.052384198
9.22846,23.677567,0.00721997
8.88552,23.391804,0.048321128
9.358126,23.18282,0.01644057
9.879604,23.904999,0.08326858
9.489201,24.038656,0.056484878
9.618865,23.54391,0.038942814
10.075536,23.636848,0.08775586
9.814796,23.275759,0.047454894
10.271467,23.368698,0.09547597
7.7341204,22.413404,0.17843276
7.2444525,22.816587,0.19397593
6.754785,23.219769,0.18446916
7.2020288,22.130917,0.19265276
6.712361,22.5341,0.2027393
6.669937,21.848429,0.21044004
7.8715787,23.344318,0.117267966
7.313182,23.282043,0.16594875
7.8028493,22.878862,0.16064072
8.344185,23.135332,0.106262326
8.275455,22.669876,0.14339739
8.816791,22.926348,0.09723461
4.0729766,18.38164,0.14139587
3.9630585,18.105255,0.12830228
3.8531404,17.82887,0.10982984
4.299894,18.163656,0.14850867
4.1899757,17.887272,0.1277684
4.5268106,17.945673,0.14581215
4.653904,18.276117,0.16443634
4.7809973,18.606562,0.16701657
4.426987,18.4941,0.15960407
3.7231328,17.505121,0.07741845
3.546462,17.256754,0.052702367
3.9299605,17.239775,0.060698092
4.059968,17.563522,0.09568244
4.2667956,17.298176,0.07942158
4.3968034,17.621925,0.11496943
5.299037,18.97269,0.16270703
5.689984,19.008373,0.14996964
6.08093,19.044058,0.15284145
5.4592237,19.34507,0.1837933
5.85017,19.380754,0.18924344
5.6194105,19.71745,0.21984506
5.4494166,18.21977,0.15428805
5.268975,18.458849,0.16453147
5.0885324,18.697927,0.16457635
5.1418815,18.128405,0.1580174
4.961439,18.367483,0.16827536
4.8343463,18.037039,0.15641868
5.659921,18.494534,0.1539225
5.8704257,18.769295,0.14709067
5.4794793,18.733612,0.15760702
13.178123,25.428709,0.08888811
12.661751,25.500715,0.10743439
12.145378,25.572721,0.120809436
12.979403,25.025507,0.10563105
12.46303,25.097513,0.12843806
12.780683,24.622303,0.111145794
11.819403,24.536592,0.14233983
12.300042,24.579447,0.12686354
11.98239,25.054657,0.14579093
19.53841,23.35085,0.12683505
19.774576,23.65708,0.12365931
19.287184,23.719868,0.113125384
18.764236,24.532717,0.05448544
19.052338,24.902922,0.031906903
18.492517,24.976547,0.016319275
18.249075,26.410751,0.09486139
17.694471,26.479567,0.087952375
17.957636,25.949972,0.06690282
17.016195,26.505112,0.020521939
16.601082,26.00106,0.04296577
16.185966,25.497011,0.08320415
17.279358,25.975515,0.01864332
16.864244,25.471466,0.065989494
17.54252,25.44592,0.015037537
15.957969,26.745764,0.07942015
16.071968,26.121387,0.073583186
16.487082,26.625437,0.038365543
15.517043,26.441378,0.10120207
15.0761175,26.136993,0.11683828
15.6310425,25.817003,0.105280936
14.363972,24.887735,0.03824705
14.971304,25.090826,0.041992188
15.578635,25.293919,0.089556575
14.416379,25.410818,0.0069814324
15.02371,25.61391,0.09665561
14.468785,25.9339,0.055451393
13.705886,25.517187,0.0574978
14.034929,25.202461,0.047675192
14.087336,25.725544,0.011035979
13.507166,25.113983,0.08600849
13.308445,24.710781,0.101442695
13.836208,24.799257,0.08443862
11.587818,24.040237,0.13768405
11.836873,23.586737,0.13267946
12.085927,23.133238,0.13611555
12.068458,24.083092,0.11942339
12.3175125,23.629593,0.13037574
12.549097,24.125948,0.11180633
11.180735,23.35217,0.15181077
11.63333,23.242704,0.13846493
11.384276,23.696203,0.14862245
6.812003,20.141235,0.2276128
6.5872836,20.616137,0.23714489
6.3625646,21.09104,0.22049683
6.337552,20.112206,0.2389949
6.112833,20.587107,0.22513992
5.8631015,20.083176,0.24625486
6.324621,19.409782,0.19046253
6.568312,19.775509,0.21780407
6.093861,19.746479,0.2312237
7.6241145,21.06219,0.22582555
7.660783,21.512594,0.20674121
7.6974516,21.963,0.18807012
7.128691,21.230106,0.23854697
7.16536,21.680511,0.2115143
6.6332684,21.398024,0.22568399
7.3534107,20.755203,0.23672831
6.8579874,20.92312,0.24728566
7.082707,20.44822,0.23439044
10.724601,23.051859,0.12178409
10.26793,22.95892,0.07062781
9.811259,22.86598,0.017350912
10.721065,22.642082,0.06497955
10.264394,22.549143,0.025527656
10.717527,22.232304,0.003421843
11.177197,22.942392,0.12782866
11.17366,22.532616,0.075745285
11.629794,22.832926,0.11728048
8.1709,21.17944,0.2058391
8.717687,21.29669,0.20366907
9.264472,21.41394,0.17585057
8.207569,21.629845,0.188927
8.754355,21.747095,0.17061192
8.244238,22.08025,0.1680044
9.326908,22.593193,0.06831813
8.785573,22.336721,0.13357449
9.295691,22.003567,0.11638069
10.233175,21.959517,0.043583214
9.780042,22.276354,0.042574346
9.748824,21.68673,0.10693854
7.249479,19.06142,0.1500048
7.103654,19.421358,0.17234904
6.9578285,19.781296,0.19988918
6.859963,19.055634,0.15544397
6.7141376,19.415571,0.1832934
6.4704466,19.049845,0.1572054
4.8249273,17.681028,0.13172275
4.6949196,17.357279,0.099984646
4.5649123,17.033531,0.06780088
5.1230435,17.416382,0.11451173
4.9930363,17.092634,0.08597237
5.42116,17.151737,0.106350064
5.4399977,17.863758,0.13989705
5.1324625,17.772392,0.13979954
5.430579,17.507748,0.12463081
4.396357,16.618671,0.0024323463
4.168983,16.309252,0.034737825
4.6559258,16.262915,0.030583262
4.824481,16.677774,0.023929238
5.0840497,16.322018,0.011434138
5.252605,16.736877,0.049523354
5.8742375,18.099983,0.13699383
5.8648186,17.743973,0.13063186
5.8553996,17.38796,0.1254127
6.299058,17.980196,0.12525386
6.289639,17.624186,0.119924724
6.723879,17.860409,0.11026353
6.084742,18.374746,0.13998973
6.5095625,18.25496,0.1301558
6.2952466,18.649508,0.1428889
7.074279,18.661083,0.13673043
6.6847625,18.655296,0.14164436
6.899079,18.260746,0.12273091
20.123108,22.391678,0.18551677
20.364737,22.68292,0.17994934
19.956373,22.686754,0.16741627
19.414394,22.229128,0.16922879
19.706211,22.184952,0.17989385
19.998026,22.140778,0.18863833
19.539474,22.480028,0.16483825
19.831291,22.435854,0.17611617
19.664557,22.73093,0.15465897
19.187973,22.459057,0.15662819
19.313055,22.709957,0.14530933
19.438135,22.96086,0.13566929
18.961552,22.688986,0.14253587
19.086634,22.939886,0.1273846
18.735132,22.918915,0.13161206
18.835407,23.308905,0.11430049
19.186909,23.329878,0.11928499
18.935682,23.698896,0.111117005
13.789762,23.393055,0.17791712
13.981165,23.891281,0.14938623
14.172568,24.389507,0.09449679
13.453402,23.802805,0.14337462
13.644805,24.301031,0.11810517
13.117042,24.212553,0.11120534
12.885457,23.716198,0.13205504
12.653872,23.219843,0.1582334
13.221817,23.306448,0.17314279
18.507769,23.97502,0.09015089
18.23605,24.418848,0.057055473
17.96433,24.862679,0.029344201
17.979582,23.86115,0.10032976
17.707863,24.304981,0.08842361
17.451395,23.747282,0.124444425
18.30722,23.195038,0.12173897
18.407495,23.585028,0.10770011
17.879309,23.47116,0.11620772
17.286055,24.888224,0.088101685
16.607777,24.913769,0.1100806
17.029587,24.330526,0.12955552
15.5589695,23.66821,0.0040216446
16.189777,23.694567,0.10544586
16.820587,23.720924,0.1353386
15.767969,24.27781,0.10156351
16.398777,24.304167,0.14214528
15.976968,24.887411,0.09132141
14.762304,24.481226,0.023691118
15.160637,24.074717,0.004038036
15.369637,24.684319,0.059192598
14.570901,23.983,0.09375441
14.379498,23.484772,0.16288573
14.9692335,23.57649,0.100628495
13.304937,21.960676,0.1125887
13.466545,22.438135,0.15663159
13.628153,22.915594,0.18287909
12.898601,22.35153,0.14737827
13.060208,22.828989,0.17604482
12.492264,22.742384,0.15045404
11.941668,21.768936,0.06641054
12.3960905,21.83285,0.09573352
12.850514,21.896763,0.11387032
11.989755,22.223703,0.09251648
12.444178,22.287617,0.124765694
12.037841,22.67847,0.116520524
11.533621,21.923393,0.035512984
11.581707,22.378159,0.077582955
11.125574,22.077848,0.01229769
7.8821936,20.664333,0.2087729
8.140273,20.266478,0.18476856
8.398352,19.868624,0.14975494
8.42898,20.781584,0.20853376
8.687058,20.38373,0.18290228
8.975765,20.898836,0.21185344
7.6324368,19.330488,0.15414745
8.015394,19.599556,0.15255767
7.4866114,19.690426,0.17482018
7.869569,19.959494,0.17449212
7.340786,20.050364,0.20091558
7.61149,20.35735,0.2086767
10.766769,21.79121,0.037672818
10.282417,21.518423,0.08672935
9.798065,21.245636,0.1495198
10.81601,21.350117,0.053811967
10.331659,21.07733,0.1176312
10.8652525,20.909023,0.06282127
11.174816,21.636755,0.011263967
11.224057,21.195662,0.015617073
11.582863,21.4823,0.02602911
9.907462,20.105938,0.123690605
9.693132,20.541939,0.16285181
9.478802,20.97794,0.18852031
9.404426,20.026833,0.12813479
9.190095,20.462833,0.17944759
8.901388,19.947727,0.13895702
10.226726,20.373632,0.12245256
10.545989,20.641329,0.10192007
10.012396,20.809633,0.14765525
7.577063,18.83854,0.13482237
7.401863,18.438202,0.11774963
7.2266626,18.037865,0.09866291
7.904647,18.61566,0.11673254
7.729447,18.215322,0.093088925
8.232231,18.392778,0.10009313
7.9600205,19.107607,0.14120734
8.287604,18.884727,0.12875587
8.3429785,19.376675,0.13804615
5.192575,15.510095,0.048030734
4.949054,15.135093,0.061249018
5.4696555,15.11303,0.03778255
6.033894,15.208308,0.016943216
6.3210526,15.70065,0.025702298
6.6082106,16.192993,0.020281792
5.7568135,15.605372,0.026225805
6.043972,16.097715,0.008250892
5.479733,16.002438,0.02463144
5.8168435,16.832155,0.09040213
5.6482882,16.417295,0.021814108
6.2125273,16.512573,0.03609389
6.2510834,17.068378,0.10427469
6.6467667,16.748798,0.040777266
6.6853228,17.304604,0.09033203
7.194246,17.628197,0.08109945
7.1556897,17.072392,0.043090463
7.1171336,16.516586,0.004731655
7.6646123,17.395987,0.043439865
7.626056,16.84018,0.004869759
8.134979,17.163774,0.014057219
8.167397,17.573442,0.04351598
8.199814,17.98311,0.070013046
7.6970296,17.805655,0.06885582
6.183626,13.830945,0.07677305
5.9651814,14.273456,0.06406379
5.7468405,13.8249235,0.094759405
6.7942686,12.703251,0.07791489
6.59817,13.045843,0.07972032
6.4454947,12.638225,0.078118145
20.39464,21.758308,0.1708234
20.499435,21.420015,0.13498199
20.749632,21.718403,0.16359109
20.047138,21.844479,0.1775893
19.804434,21.592354,0.15363228
19.56173,21.340229,0.12816119
20.151936,21.506184,0.14932656
19.909231,21.254059,0.1273008
20.256731,21.16789,0.11614442
19.463505,21.932827,0.1653431
19.512617,21.636528,0.14874852
19.755322,21.888653,0.17281443
19.143816,22.080881,0.1630829
18.873238,21.932636,0.16226035
18.602661,21.78439,0.16467363
19.192928,21.784582,0.15231735
18.92235,21.636335,0.1444946
19.24204,21.488283,0.133659
18.917395,22.31081,0.16081727
18.690975,22.54074,0.15888524
18.646818,22.162565,0.17429638
17.78059,22.363798,0.1719771
18.098772,22.548838,0.1695736
18.416952,22.733875,0.1520772
17.670858,22.82496,0.14713174
17.98904,23.009998,0.13687354
17.561127,23.286121,0.13076138
18.054615,22.170662,0.1850912
18.328638,21.977526,0.18446147
18.372795,22.355701,0.17781758
14.910574,22.155785,0.08021116
15.126705,22.659925,0.12448925
15.342837,23.164066,0.10638827
14.536969,22.568209,0.1497519
14.753101,23.07235,0.16978282
14.163365,22.98063,0.18131125
13.84015,22.025711,0.1022706
14.375361,22.090748,0.092885196
14.001758,22.503172,0.15257186
16.527563,22.32239,0.046768367
16.835506,22.797354,0.09989756
17.143452,23.272318,0.13105977
16.204699,22.770996,0.008969247
16.512642,23.24596,0.08572084
15.881834,23.219603,0.013564229
17.362915,22.349995,0.14393586
17.253183,22.811157,0.13503826
16.945238,22.336193,0.09804767
15.44957,22.211319,0.0550223
15.988566,22.266855,0.011791348
15.665702,22.71546,0.07026088
14.277548,20.851582,0.05508876
14.488557,21.286316,0.072179615
14.699565,21.72105,0.07037163
13.953344,21.221281,0.06277871
14.164353,21.656013,0.073729336
13.629141,21.590979,0.083473444
13.714233,20.677702,0.041611314
13.39003,21.0474,0.064879656
13.065826,21.417097,0.084496796
13.150919,20.50382,0.058147788
12.826715,20.873518,0.063732624
12.5876045,20.329939,0.06333631
12.1569805,21.28927,0.060349107
12.3722925,20.809605,0.056643605
12.611403,21.353184,0.0780558
11.798175,21.002632,0.030338526
11.43937,20.715996,0.00584054
12.013487,20.522966,0.038863063
8.744879,18.562078,0.11325902
9.257526,18.73138,0.12313151
9.770174,18.90068,0.12572366
8.800252,19.054028,0.13070333
9.312901,19.22333,0.12695545
8.855626,19.545977,0.12843978
9.861699,19.704185,0.11282915
9.358663,19.62508,0.12092924
9.815937,19.302433,0.11894852
10.334655,19.867094,0.10257727
10.288893,19.465342,0.10772699
10.24313,19.063591,0.11632532
10.761848,19.628252,0.0920828
10.716086,19.2265,0.10159278
11.189042,19.389408,0.07039863
11.65523,19.702919,0.0143844485
12.121417,20.016428,0.039651573
11.081112,19.895947,0.06359488
11.547299,20.209457,0.0070165396
10.973183,20.402485,0.06344634
10.653919,20.13479,0.09308356
8.586211,17.325638,0.03893572
9.037444,17.487503,0.05866146
9.488676,17.649366,0.06552255
8.6186285,17.735306,0.06309205
9.069861,17.897171,0.07686418
8.651046,18.144974,0.084257424
9.582509,18.066471,0.085929036
9.676341,18.483576,0.10976684
9.163693,18.314276,0.10020405
9.186021,16.580498,0.01891303
9.286906,16.936789,0.028448343
9.387791,17.293077,0.04723078
8.835673,16.774923,0.019171536
8.936559,17.131212,0.037264347
8.485327,16.969349,0.01164937
7.342586,11.754269,0.099411786
7.1664767,12.057464,0.08758682
7.0391493,11.701379,0.07548237
6.2571564,14.695539,0.028655708
6.475601,14.253029,0.045936346
6.6940465,13.810518,0.05454302
6.767576,14.675113,0.023236573
6.9860215,14.232602,0.030350626
7.2779965,14.654686,0.028019011
7.0547347,15.167455,0.020050943
6.8314724,15.680223,0.03624022
6.5443144,15.187881,0.018223941
7.624157,15.018318,0.02765435
7.9703174,15.38195,0.027952671
8.316478,15.745583,0.017214
7.400895,15.531087,0.03045398
7.7470555,15.894719,0.024576306
7.177633,16.043856,0.04036677
8.255979,16.218313,0.0104314685
8.195478,16.691044,0.008171558
7.686556,16.367449,0.015809119
8.8961735,16.302193,0.009198129
8.545826,16.496618,0.002066791
8.606325,16.023888,0.005907476
8.024884,12.34181,0.10695475
7.680045,12.348094,0.10303807
7.335206,12.354377,0.09365189
7.8561544,12.044898,0.11306894
7.511316,12.051181,0.105136156
7.687425,11.747986,0.12297398
7.232502,12.706394,0.084364474
7.4746366,13.052129,0.08263427
7.716771,13.397863,0.07230866
7.036403,13.0489855,0.0740757
7.2785378,13.39472,0.065852165
6.8403044,13.391578,0.06775993
7.570513,13.816804,0.05377984
7.424255,14.235745,0.03965211
7.13228,13.813662,0.046173096
7.9221797,12.693828,0.095452726
7.8194757,13.045845,0.08735365
7.5773406,12.700111,0.09333646
7.78782,10.959562,0.12232989
7.653258,11.2053175,0.12167817
7.518134,10.938936,0.0928905
20.699463,20.730204,0.08167952
20.794693,20.378687,0.0811106
21.051132,20.63763,0.074722886
20.531395,20.098097,0.087427974
20.436165,20.449614,0.086429894
20.340933,20.801132,0.09204817
20.172867,20.169024,0.08942938
20.077637,20.520542,0.091126025
19.814339,20.239952,0.08613056
19.645933,20.973469,0.103729844
19.730135,20.60671,0.091386974
19.993433,20.8873,0.09989685
19.256113,21.096777,0.11045718
18.950495,20.853327,0.09997636
18.644876,20.609875,0.095807195
19.340315,20.730019,0.091938555
19.034697,20.486567,0.08191794
19.424519,20.363258,0.07952309
18.936422,21.244831,0.12138569
18.616734,21.392885,0.13780326
18.630804,21.001379,0.115866184
18.228188,21.604391,0.16028506
17.853716,21.424393,0.1366207
17.479242,21.244394,0.0892638
18.24226,21.212887,0.13362175
17.867786,21.032888,0.11381644
18.256332,20.82138,0.1126166
17.680141,21.990664,0.16793007
17.57969,21.617529,0.128726
17.954165,21.797527,0.1715321
17.262465,21.97686,0.12339455
16.84479,21.963058,0.0682497
17.162016,21.603725,0.07271409
16.346575,21.799881,0.0070296526
15.807579,21.744347,0.019736826
15.268583,21.688812,0.047828257
16.165588,21.277374,0.026768029
15.626593,21.22184,0.04781109
15.984601,20.754868,0.06031388
16.98103,21.081219,0.003376007
16.663801,21.44055,0.0010165572
16.482815,20.918043,0.0439533
14.846566,20.819344,0.07667357
15.415584,20.787106,0.07097626
15.057574,21.254078,0.07290381
15.024469,19.746323,0.06073332
15.344513,20.082504,0.07820451
15.664557,20.418686,0.07788938
14.775496,20.114742,0.05217445
15.095539,20.450924,0.07585108
14.526522,20.483162,0.04707539
13.908527,19.58279,0.0055240393
14.031534,20.00572,0.005867958
14.154541,20.428652,0.021987975
13.46822,19.83184,0.031839788
13.591227,20.25477,0.03182912
13.027912,20.080889,0.061799884
14.280508,19.6373,0.013454735
14.652489,19.69181,0.03755361
14.403515,20.060232,0.023208082
12.7070875,19.711752,0.049570143
12.2409,19.398241,0.01903528
11.774713,19.08473,0.022357404
12.82657,19.093563,0.012645721
12.360382,18.780054,0.0022717714
12.946053,18.475376,0.010332227
13.587702,19.213652,0.012054086
13.147395,19.462702,0.031032503
13.266877,18.844515,0.008590937
10.029782,17.663786,0.061561584
10.570888,17.678204,0.059529185
11.111994,17.692623,0.04959166
10.123614,18.08089,0.08537799
10.664721,18.095308,0.08528429
10.217447,18.497995,0.10644233
11.16336,18.823812,0.08293837
10.690403,18.660904,0.103778005
11.137676,18.258217,0.07865673
11.749029,18.519135,0.031309724
11.723347,17.95354,0.023486316
12.3347,18.214458,0.0050153136
9.522037,16.620987,0.018679023
9.858051,16.661474,0.015791178
10.194067,16.701963,0.0088941455
9.622921,16.977276,0.025856316
9.958937,17.017763,0.020765245
9.723806,17.333565,0.04464811
10.500043,17.032183,0.010793209
10.806018,17.362402,0.03051275
10.264913,17.347984,0.037380815
9.383645,16.26239,0.014462769
9.093798,15.984085,0.003184259
8.803949,15.70578,0.018191218
9.581269,15.9442835,0.015811682
9.291422,15.6659775,0.012014508
9.778893,15.626176,0.0062307715
9.719661,16.30288,0.01697272
9.917285,15.984771,0.019778728
10.0556755,16.343367,0.013051569
7.807275,11.452921,0.13672763
7.941837,11.207166,0.14360589
8.076399,10.9614105,0.1452716
8.095854,11.454769,0.14803618
8.230415,11.209014,0.15405148
8.384433,11.456618,0.14757061
8.264584,11.751682,0.13539201
8.144733,12.046746,0.11703491
7.976004,11.749834,0.13303167
8.864427,12.107416,0.08940917
8.584579,12.185548,0.101390064
8.304731,12.2636795,0.10839665
8.704429,11.890484,0.109354675
8.424582,11.968615,0.11778498
8.544431,11.673551,0.13081205
8.129668,13.716016,0.06415832
8.542565,14.034167,0.07601589
8.955462,14.35232,0.081769645
7.9834104,14.134956,0.048712075
8.396307,14.453109,0.06048596
7.837152,14.553898,0.040463626
8.529472,15.281162,0.040722728
8.183312,14.91753,0.041712165
8.742468,14.816741,0.066975474
9.504416,15.201557,0.02433163
9.016945,15.24136,0.051041663
9.229939,14.776938,0.05784577
8.315416,12.562812,0.09764302
8.605949,12.7838125,0.08085954
8.896482,13.004813,0.060955703
8.212712,12.914829,0.08919793
8.503245,13.13583,0.07829267
8.110008,13.266847,0.078939974
8.916142,13.453982,0.06840408
8.935802,13.9031515,0.079734266
8.522905,13.584999,0.07576889
8.875112,12.4065485,0.07430124
8.8857975,12.705681,0.06797081
8.595264,12.48468,0.091273725
8.206643,10.699685,0.14586103
8.490905,10.685564,0.16490453
8.7751665,10.671443,0.17511874
8.360661,10.947289,0.15617794
8.644922,10.933168,0.15700614
8.514677,11.194893,0.15026015
8.444987,10.266732,0.15776712
8.610077,10.469088,0.178689
8.160726,10.280853,0.11346781
8.325815,10.483209,0.15024358
8.0415535,10.49733,0.11564988
7.90903,10.248586,0.07171762
21.109064,19.472397,0.07250643
21.352743,19.661722,0.08047962
20.999495,19.749783,0.07972133
20.89696,19.167805,0.069607854
20.78739,19.44519,0.07757771
20.677818,19.722576,0.08263892
20.575285,19.140598,0.083804905
20.465714,19.417984,0.087058485
20.253609,19.113392,0.09851748
20.31929,19.793505,0.08922696
19.960762,19.864431,0.08977234
20.107185,19.488913,0.096877694
19.520432,19.916183,0.07741475
19.226524,19.592415,0.083648324
18.932617,19.268648,0.09513068
19.666855,19.540665,0.09257853
19.372948,19.216896,0.10077214
19.813278,19.165144,0.10516232
19.130611,20.039492,0.068269014
18.740791,20.162798,0.0740692
18.836704,19.715723,0.07650411
18.262981,20.343184,0.09057498
17.881084,20.076492,0.077085555
17.49919,19.8098,0.050770402
18.358894,19.896107,0.08006382
17.977,19.629416,0.075258255
18.45481,19.449032,0.08609921
17.874435,20.55469,0.09287727
17.485891,20.766197,0.06878066
17.49254,20.287998,0.057422757
16.987679,20.60302,0.008390069
16.489464,20.439844,0.06873071
16.994328,20.124823,0.011212885
15.416302,19.513018,0.06711441
15.808134,19.279715,0.063298166
16.199966,19.046412,0.043994367
15.736346,19.8492,0.08297855
16.128178,19.615896,0.077893496
16.05639,20.185383,0.08289814
16.633041,19.300875,0.034697652
17.066114,19.555338,0.0065642595
16.561253,19.87036,0.06466597
14.918924,19.335028,0.047874868
14.813379,18.923733,0.03430468
14.707835,18.512438,0.00529176
15.310757,19.101725,0.05215615
15.205213,18.69043,0.02253896
15.70259,18.86842,0.03887397
14.546944,19.280518,0.03066194
14.174963,19.226006,0.0129698515
14.441399,18.869223,0.018842101
13.854138,18.856869,0.008205771
13.533313,18.48773,0.0010686517
14.120574,18.500084,0.0060304403
12.909356,17.87444,0.024962187
12.298003,17.613522,0.026604235
11.68665,17.352604,0.008197427
12.87266,17.273502,0.038895488
12.261307,17.012585,0.047472477
12.835963,16.672567,0.015150905
13.317776,16.831,0.0030453205
13.799588,16.989433,0.0077073574
14.281402,17.147867,0.0077772737
13.354472,17.431936,0.014353514
13.836285,17.59037,0.012902081
13.391169,18.032873,0.0036777258
14.56569,18.05758,0.023341358
13.97843,18.045227,0.026246607
14.423546,17.602724,0.016540527
10.584086,16.443895,0.0011678338
10.445695,16.0853,0.008128166
10.307303,15.726705,0.009628236
10.974106,16.18583,0.007937133
10.835714,15.827233,0.0026272535
11.364124,15.927762,0.005643666
10.890061,16.774117,0.007158339
11.280081,16.516048,0.008703828
11.196037,17.104336,0.0006548166
11.854737,16.176031,0.001956582
12.34535,16.4243,0.011770487
11.770694,16.764317,0.024848342
10.431584,14.627108,0.007190168
10.214021,14.96013,0.008188069
9.996457,15.293153,0.0056540966
9.939544,14.535512,0.00249964
9.72198,14.868534,0.011917472
9.447503,14.443916,0.040177405
10.742431,15.060659,0.00377661
11.053278,15.49421,0.002467811
10.524867,15.393682,0.0046709776
12.779094,15.344404,0.03930652
12.79805,15.787126,0.042200387
12.817006,16.229847,0.024226665
12.307437,15.538857,0.029404998
12.326394,15.981578,0.015067577
11.835781,15.73331,0.020688236
8.683771,11.446131,0.1334458
8.814016,11.184406,0.13577062
8.944261,10.922681,0.15081489
8.98311,11.435644,0.1185506
9.113355,11.173919,0.12522101
9.282449,11.425157,0.10556257
9.003767,11.879996,0.09107208
8.843769,11.663064,0.11063683
9.143108,11.652576,0.09946543
9.171736,12.170293,0.071641505
9.479045,12.23317,0.07058406
9.786354,12.296046,0.067640126
9.182421,12.469425,0.0630883
9.48973,12.532302,0.052750766
9.193106,12.768558,0.049522996
9.311076,11.942873,0.08326268
9.450417,11.715453,0.08952415
9.618385,12.00575,0.080078065
9.354761,13.139658,0.037026882
9.813039,13.274503,0.018844724
10.2713175,13.409348,0.005349934
9.374421,13.588827,0.043938696
9.8327,13.723672,0.019919336
9.394081,14.037996,0.051822126
10.378162,14.221188,0.0011562109
9.886122,14.129592,0.013359487
10.324739,13.815268,0.0051658154
9.948009,12.667147,0.040395916
10.109663,13.038247,0.016367972
9.651384,12.903402,0.03215885
9.5763645,10.673987,0.16964829
9.478393,10.924377,0.13880289
9.380421,11.1747675,0.11816597
9.3092985,10.67314,0.17857766
9.211327,10.923529,0.14880371
9.0422325,10.672291,0.18058336
8.588423,9.941155,0.16027051
8.896948,9.817935,0.20289189
8.753512,10.143511,0.19700193
9.062037,10.02029,0.22728992
8.918602,10.345867,0.20618165
9.452734,10.347563,0.21531081
9.185668,10.346715,0.21782428
9.329103,10.021138,0.23592544
8.5303545,9.630516,0.11118722
21.155928,18.874897,0.06985307
20.834253,18.847692,0.07717425
20.512577,18.820486,0.09027326
21.093222,18.554785,0.085403204
20.771547,18.527578,0.09044528
21.415045,18.74207,0.07442802
20.045763,18.710455,0.106871665
19.837915,18.307516,0.10339022
19.63007,17.90458,0.08932251
20.304731,18.417547,0.102758706
20.096886,18.01461,0.10341245
20.5637,18.124641,0.10850048
19.605433,18.762205,0.10907984
19.165102,18.813957,0.10707158
19.397585,18.359268,0.099806905
18.53969,18.823967,0.09972191
18.14676,18.379286,0.098733425
17.753832,17.934607,0.07238352
18.772173,18.369278,0.09929913
18.379244,17.924597,0.0986073
19.004656,17.914587,0.08349079
18.06188,19.00435,0.077493966
17.58407,19.184736,0.053911865
17.668951,18.559671,0.064873874
17.150995,18.930273,0.021268368
16.717922,18.67581,0.0057982206
17.235876,18.305208,0.020970702
15.987827,17.462172,0.0018982887
16.576496,17.61965,0.0014371872
