step,phase,c_lambda,e11_lambda,e22_lambda,e12_lambda,allen_cahn_lambda,force_balance_lambda,k_reg_lambda
2099,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2100,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2101,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2102,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2103,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2104,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2105,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2106,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2107,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2108,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2109,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2110,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2111,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2112,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2113,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2114,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2115,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2116,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2117,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2118,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2119,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2120,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2121,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2122,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2123,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2124,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2125,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2126,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2127,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2128,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2129,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2130,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2131,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2132,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2133,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2134,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2135,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2136,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2137,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2138,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2139,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2140,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2141,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2142,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2143,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2144,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2145,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2146,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2147,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2148,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2149,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2150,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2151,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2152,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2153,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2154,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2155,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2156,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2157,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2158,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2159,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2160,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2161,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2162,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2163,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2164,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2165,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2166,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2167,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2168,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2169,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2170,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2171,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2172,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2173,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2174,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2175,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2176,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2177,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2178,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2179,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2180,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2181,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2182,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2183,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2184,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2185,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2186,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2187,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2188,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2189,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2190,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2191,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2192,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2193,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2194,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2195,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2196,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2197,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2198,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2199,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2200,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2201,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2202,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2203,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2204,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2205,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2206,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2207,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2208,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2209,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2210,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2211,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2212,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2213,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2214,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2215,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2216,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2217,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2218,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2219,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2220,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2221,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2222,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2223,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2224,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2225,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2226,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2227,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2228,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2229,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2230,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2231,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2232,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2233,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2234,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2235,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2236,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2237,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2238,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2239,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2240,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2241,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2242,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2243,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2244,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2245,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2246,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2247,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2248,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2249,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2250,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2251,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2252,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2253,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2254,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2255,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2256,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2257,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2258,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2259,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2260,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2261,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2262,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2263,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2264,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2265,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2266,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2267,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2268,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2269,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2270,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2271,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2272,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2273,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2274,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2275,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2276,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2277,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2278,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2279,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2280,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2281,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2282,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2283,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2284,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2285,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2286,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2287,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2288,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2289,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2290,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2291,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2292,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2293,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2294,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2295,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2296,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2297,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2298,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2299,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2300,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2301,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2302,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2303,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2304,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2305,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2306,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2307,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2308,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2309,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2310,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2311,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2312,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2313,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2314,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2315,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2316,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2317,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2318,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2319,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2320,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2321,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2322,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2323,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2324,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2325,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2326,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2327,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2328,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2329,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
2330,bfgs,511.13500607317974,1.4219843330829538,9.815831466337205,0.9999999986182951,1000.0,50.21804033473628,1000.0
