step,phase,c_loss,e11_loss,e22_loss,e12_loss,allen_cahn_loss,force_balance_loss,k_reg_loss,total_loss
2559,bfgs,0.00029811299403039533,0.0450322420849631,0.0015695261247773429,0.03463561706417275,1.5116947890433048e-05,0.00037351460108541785,2.9865707467900663e-09,0.30033005644588084
2560,bfgs,0.00029732388848192936,0.045027093487873884,0.0015729800794670671,0.03464848310275257,1.5124071146606411e-05,0.000376690918622401,1.4986214669988167e-08,0.3001447965701486
2561,bfgs,0.00029716245254587595,0.04502066479211175,0.0015702500894152292,0.03447046656465853,1.5087274659507826e-05,0.00037892232244561374,1.9246077031525346e-08,0.299927845949696
2562,bfgs,0.0002967680780974718,0.045045442581847873,0.0015674768703051517,0.034606977237866446,1.5094970445598285e-05,0.00037624172284954496,2.1957443720584132e-09,0.29972682120883887
2563,bfgs,0.00029646030973787306,0.04485875582569409,0.0015654720040383138,0.03474054594182181,1.5062015262724447e-05,0.00037894428491483113,1.9178173310005926e-08,0.29953767827529026
2564,bfgs,0.0002963170285549067,0.04484437916281012,0.0015658432807623647,0.03464736550060074,1.5034113550878116e-05,0.0003799084062328635,2.521855126031493e-09,0.29935832105944615
2565,bfgs,0.00029598056736589634,0.04487334911836369,0.001563675957246835,0.03465289560278089,1.5012099515061212e-05,0.0003791296883807743,2.321443769176375e-09,0.2991504746786169
2566,bfgs,0.0002957856738429039,0.044910697287845205,0.0015600237896140413,0.03461677571388617,1.4979532808206706e-05,0.00037810888639456,4.503207014507242e-09,0.2989503497186888
2567,bfgs,0.0002950010309888388,0.045094578232090544,0.0015564267915266809,0.03459360965268897,1.5006932005310406e-05,0.0003773495679826334,2.053360475980945e-09,0.29873911139033305
2568,bfgs,0.000294600119411627,0.045220422802122656,0.0015556490864192948,0.03455702091774579,1.4974332299390184e-05,0.00037487917850561204,7.552833221418076e-09,0.2985177595471376
2569,bfgs,0.00029443462674721434,0.04516659252978848,0.001551014751030659,0.03455102895368803,1.4947562473020566e-05,0.000375239459980844,2.739611051884216e-09,0.29829165241113637
2570,bfgs,0.00029421795976582974,0.044831025663734037,0.00154757103044823,0.03465093374429405,1.4930239046650897e-05,0.0003817426811294595,3.118657991160489e-09,0.29807947195818957
2571,bfgs,0.00029370815593010856,0.044922958714800225,0.0015466833858024725,0.034778036531646704,1.495963079616081e-05,0.00037781578006371283,4.340374627097327e-09,0.2979014227367986
2572,bfgs,0.000293100110178515,0.045038587638260304,0.0015447793655524284,0.03479210687994487,1.4944832187711871e-05,0.0003768610182078299,6.287611784482068e-09,0.297689634951192
2573,bfgs,0.00029274786557632903,0.04507341734070544,0.0015434957508544988,0.03475872232393106,1.494028371781613e-05,0.00037599838296260005,5.214623793878668e-09,0.29746419208458164
2574,bfgs,0.0002924745907633051,0.04504857104295293,0.0015428570586041134,0.034997640895766825,1.4865727443213823e-05,0.000373957806349505,6.67649482672427e-09,0.29734626182901275
2575,bfgs,0.00029214359027640336,0.04499203747589379,0.001540620657913456,0.03505874056087521,1.4887375766560476e-05,0.0003743895485674801,4.151633838356446e-09,0.2971766382897067
2576,bfgs,0.00029191770564352987,0.044980167437111196,0.0015380619246369972,0.035040043109402,1.4873926020215837e-05,0.00037405999590418593,4.752100910371935e-09,0.2969710894230624
2577,bfgs,0.0002916597805662809,0.04500698457600906,0.0015356255774319964,0.034992216572986096,1.4873094679927335e-05,0.0003736500281028004,2.1471031140475934e-09,0.29678162301092875
2578,bfgs,0.0002912820795448087,0.04502073381769859,0.0015378827159973783,0.034859450078844736,1.4909773500183433e-05,0.00037590594150345533,2.0077296891703686e-09,0.2966473341980721
2579,bfgs,0.0002911237194588904,0.045028113789185066,0.0015378467121134596,0.03474058072222077,1.4862635991097417e-05,0.00037753110454160407,2.08974396649485e-09,0.29649221926210206
2580,bfgs,0.0002910779669307846,0.044985332184766205,0.0015386104565002633,0.034780211883417615,1.484596950611647e-05,0.0003752766776983104,5.3048131237984405e-09,0.2963284624054975
2581,bfgs,0.0002903250742809541,0.04499625972163241,0.0015370469319743066,0.03473355031011955,1.4819477454986688e-05,0.0003808153394169284,7.27846336262629e-09,0.29615078487279806
2582,bfgs,0.0002908327043443621,0.04494789319605605,0.0015350943521646534,0.03475244774654391,1.4782763762213144e-05,0.00037436204177059956,2.199930878470766e-08,0.2959951423599411
2583,bfgs,0.0002902176516694287,0.04496936458358816,0.0015346004710118611,0.03476316052212589,1.4783511365514607e-05,0.0003762858935712694,9.228083342663222e-09,0.2958017527504743
2584,bfgs,0.0002899217665823452,0.04503083638814759,0.0015346090034836415,0.03465715031429596,1.4756460204842181e-05,0.0003759111518983526,5.5822407931348945e-09,0.29558248521765473
2585,bfgs,0.00028944704113743257,0.04511480247589603,0.0015340433742125428,0.03452301303597236,1.4727883776346315e-05,0.0003771966058631788,4.760885406912615e-09,0.295354700681211
2586,bfgs,0.00028883318807704217,0.045095208920213,0.0015363486102249672,0.03463678171143843,1.4713913856927556e-05,0.0003781739855084883,1.2424701518766053e-08,0.2951922496348902
2587,bfgs,0.0002883725157025823,0.04510444884147386,0.001536805053715828,0.034614729522228126,1.470293099729276e-05,0.000379484671841426,7.425564082637112e-09,0.29500218916650783
2588,bfgs,0.0002881621217386654,0.04513163254572045,0.0015366644334260176,0.03460847827478558,1.4697469332087601e-05,0.0003775847617033093,4.65457048595276e-09,0.29482203027278764
2589,bfgs,0.00028805055414697075,0.04520887762735093,0.001535826549161486,0.0344373040915862,1.4689386771165474e-05,0.00037655843552897284,4.206009191739048e-09,0.294635375541888
2590,bfgs,0.00028745799538050455,0.04538760429296817,0.0015340453066475437,0.034458815729880285,1.4671588047902069e-05,0.0003741681188424796,1.5275153056186082e-09,0.2944501575566256
2591,bfgs,0.0002876531335644162,0.04516602101706207,0.0015339894443019647,0.03448509443466314,1.4694396448827177e-05,0.0003753278482730077,2.5406027590468137e-09,0.2943426027637079
2592,bfgs,0.0002873996688603695,0.04513394123897381,0.001533860011779946,0.034441846609982035,1.4675135149981963e-05,0.0003770996706762916,3.4646609007797176e-09,0.2941935530345823
2593,bfgs,0.0002871202259974661,0.045228030844898216,0.0015332034664771383,0.034425649100516605,1.4678119401888324e-05,0.0003739293757893872,5.013655267227828e-09,0.2940071991529693
2594,bfgs,0.0002867625603027501,0.04525346386697108,0.0015327944475472565,0.034433273696866946,1.4650310419452418e-05,0.0003733361397930622,1.0610839954415357e-09,0.2938026060874174
2595,bfgs,0.0002863613950226121,0.04535191630368876,0.0015300228808270665,0.03437284535494771,1.4631976867135422e-05,0.0003733254595474864,4.390829955773921e-09,0.2936343805710655
2596,bfgs,0.0002860475967836517,0.04528916084267094,0.0015287579190170824,0.034463247130894395,1.4582951510514484e-05,0.00037444395748552085,5.756196164275798e-09,0.2934712439319437
2597,bfgs,0.0002855305476335429,0.04540584541929758,0.0015306374195769139,0.03449147009861338,1.4561093086591515e-05,0.0003731313263557874,5.6160766070076575e-09,0.2933316411732565
2598,bfgs,0.0002852945768894914,0.045438016004128175,0.0015317349461671133,0.03450012366703081,1.4562167322701308e-05,0.0003711652311684038,3.6575800856823102e-09,0.29317658332978913
2599,bfgs,0.0002850519524505538,0.04531948266654992,0.001530455327509903,0.034574412340810386,1.456249684120962e-05,0.00037178126016229997,1.0323060175087235e-09,0.29297438510263446
2600,bfgs,0.0002845655668442178,0.045492712006248416,0.001531032372118281,0.03451122773965049,1.4567824481467946e-05,0.0003687461138698204,3.557693266730463e-09,0.29277001929998936
2601,bfgs,0.00028403043091319483,0.04542559429692027,0.0015307442807484777,0.03470566667173282,1.4533801246831028e-05,0.000369253226694423,4.487960004063575e-09,0.29258503658136026
2602,bfgs,0.0002840326025081675,0.0452070089473665,0.0015305465887907356,0.03472653290435041,1.4570978173535473e-05,0.00037131220649884824,1.8794273984905906e-09,0.2924322136636781
2603,bfgs,0.000283996406734383,0.045110697687996006,0.0015285572731297717,0.034726626382902054,1.4550465225689967e-05,0.00037187314020707387,1.184137979592496e-09,0.2922642870803112
2604,bfgs,0.00028374307270654514,0.04512692346967847,0.0015266839431565776,0.03474395977492232,1.452920714747816e-05,0.0003708469680029291,1.087177972694685e-08,0.2920937143048943
2605,bfgs,0.0002835710232118483,0.045167755010799435,0.0015232436654931422,0.034714349834800255,1.4492874597569368e-05,0.00036993472187724937,3.045173114187165e-09,0.2919104861020681
2606,bfgs,0.00028306838648231,0.045229352575965914,0.0015223840981546102,0.034584780896500536,1.4453641848396449e-05,0.00037283116406068605,1.379083583835653e-09,0.2917077101523278
2607,bfgs,0.00028237997746603376,0.04526868053826558,0.0015216419671342833,0.034596529747166836,1.4456747291449223e-05,0.0003750394572196326,1.8740056551087093e-09,0.29153072468953445
2608,bfgs,0.000282061081493923,0.04534191621481402,0.0015186841102624077,0.03455226551740641,1.4435048982075196e-05,0.0003743132018744927,5.324021040705184e-10,0.2913390566921717
2609,bfgs,0.00028139149647806095,0.04543947458771225,0.0015185261825552822,0.03449384334920826,1.4430095128318931e-05,0.00037563094224663993,2.231291182074571e-09,0.2911384818434514
2610,bfgs,0.000281087211610003,0.04551702328860079,0.001516360575256639,0.03451401364373803,1.445775410478845e-05,0.00037271238978738697,3.1001604159111507e-09,0.29097410115210476
2611,bfgs,0.0002811018436564535,0.04558905699272613,0.0015147355533574824,0.03446307124633676,1.4437896721241784e-05,0.0003690737263938259,2.750658447447392e-09,0.2908141841329767
2612,bfgs,0.00028067598641053385,0.04550865642788838,0.0015128742827396659,0.03439468975179485,1.4428484960595023e-05,0.00037418644463421875,2.56071652059471e-09,0.29064268281852434
2613,bfgs,0.00028091877798664305,0.04548000045748391,0.0015101713769292678,0.0342545846005214,1.439343053322745e-05,0.00037321644576470233,4.5460198767071087e-10,0.2904735253480503
2614,bfgs,0.0002803815674549746,0.045270992990492184,0.0015097381526644198,0.03433265127337396,1.4422134440695301e-05,0.0003798237407420069,3.084912111529044e-09,0.29033868673576313
2615,bfgs,0.0002804488297291734,0.045290313597006825,0.0015080393761488869,0.03440093970032694,1.4434894296662246e-05,0.00037393473987076283,1.3684823179809806e-09,0.2901674633042368
2616,bfgs,0.0002801753887187656,0.04515235154734112,0.0015052415137997524,0.03442508900811941,1.4430216888633942e-05,0.0003769956966410285,3.0598040927002123e-09,0.2899789332853092
2617,bfgs,0.00027987536738763845,0.04525454398910775,0.0015034627560705119,0.03437834012639171,1.4431092304354135e-05,0.0003743620390035954,1.2818281011784928e-09,0.2897735293780645
2618,bfgs,0.00027957258732803295,0.045372733255717466,0.0015024450994406,0.03448651331073199,1.4438904246583877e-05,0.0003687650386383505,4.204444603672272e-09,0.2896146793827747
2619,bfgs,0.00027903295063671976,0.04541979661209136,0.0015016472673785109,0.034411933159633,1.4466524818542743e-05,0.0003710031968146718,9.035502935230085e-09,0.28946821154651753
2620,bfgs,0.00027902914756910784,0.045341275950909796,0.0015005693095432255,0.03426618976322386,1.4447596929635739e-05,0.00037328885986132764,1.8555489311120058e-09,0.2892869617430179
2621,bfgs,0.0002788297553724525,0.04529773174437061,0.001497885540500148,0.034223340571374904,1.4405984768394995e-05,0.00037484045909138924,3.6274576947009357e-09,0.2890920116357045
2622,bfgs,0.0002786424068351802,0.045259267199694364,0.0014984832404047457,0.03410504026347492,1.440733380733217e-05,0.0003767957527689957,1.4738740335544993e-09,0.28892650834589795
2623,bfgs,0.00027817273587371806,0.04531575861885941,0.0014970770022005087,0.03419793990055872,1.4403384584392653e-05,0.00037511705938030607,5.768028089891112e-09,0.28876191346772007
2624,bfgs,0.00027820287867201375,0.045415373433991955,0.0014958154573725233,0.03423507357873303,1.4387072596375286e-05,0.0003695361632072319,2.5724845241729526e-09,0.28864395257956915
2625,bfgs,0.0002780851478308458,0.045339864170044895,0.0014951598221866912,0.03419894431559931,1.438791912627477e-05,0.00037057954672759007,6.28160654073741e-10,0.28848513724918645
2626,bfgs,0.00027773452630037694,0.04520246694664483,0.00149364102640008,0.03406957470621192,1.4377261215999462e-05,0.0003774654139027264,7.0416003533746565e-09,0.2883078180442797
2627,bfgs,0.00027745424552664595,0.0451798664817069,0.001492008914053495,0.03415834646312204,1.4385688250686156e-05,0.00037609302458118277,1.6412724639226158e-09,0.2881392784437866
2628,bfgs,0.0002769799021746891,0.04519162019365593,0.0014897591835355579,0.034224484297746896,1.438160416841757e-05,0.0003765358945503988,3.439019248395486e-08,0.28800849830460384
2629,bfgs,0.00027679024711672586,0.04510706558381918,0.0014876564806671766,0.034172818059345036,1.4373466391703516e-05,0.000380457520016419,9.610154206283786e-10,0.28787438701166473
2630,bfgs,0.0002765394103966117,0.04514221018179061,0.0014857424232889666,0.034242092608641236,1.4374216823192308e-05,0.00037773269666157075,2.025717164165373e-09,0.2877116169795664
2631,bfgs,0.0002764254267916267,0.04509490645751899,0.001483251759323841,0.03433888445914425,1.4378583250706865e-05,0.0003759700505391423,1.6028936676450255e-09,0.28757386169672366
2632,bfgs,0.0002760666039697025,0.045180899155868925,0.0014815928363270884,0.03443503911712074,1.4369337385038924e-05,0.0003727229211566412,7.789627073142408e-09,0.28742648240400037
2633,bfgs,0.00027604522048366024,0.04517827901759639,0.001479435343950537,0.03429174117161394,1.435175428389014e-05,0.00037326652927826144,6.759544634155519e-09,0.2872560369842813
2634,bfgs,0.0002757158114160221,0.0453722657311438,0.001477535878105942,0.034087087022602,1.4320714078256222e-05,0.00037322011112363694,3.6612503375297978e-09,0.2871037420319567
2635,bfgs,0.0002754781186589447,0.04542906485559208,0.0014744703403542251,0.03410508241400371,1.4323755437421004e-05,0.0003707891953535602,4.915053129180665e-09,0.2869331403334393
2636,bfgs,0.0002750253586703944,0.04536638343220153,0.0014728145023274282,0.03419782573095931,1.4307524734592543e-05,0.00037294465998172286,1.5710996468802935e-09,0.2867777452950526
2637,bfgs,0.000275113088715364,0.04535556246560801,0.0014694025416822048,0.0342038601537256,1.4333743939521053e-05,0.0003691857069142079,2.53293687738303e-09,0.2866181569246489
2638,bfgs,0.0002746795972041188,0.04544037161802412,0.0014686467030142194,0.034249180128652905,1.4285076959147843e-05,0.0003680641464463113,2.9976574854441737e-09,0.2864505574857579
2639,bfgs,0.0002743162105722796,0.04540176104037384,0.0014681330716275055,0.03421084364039748,1.4313445744861577e-05,0.00036998044909997005,1.989703258785332e-09,0.2862901298090877
2640,bfgs,0.00027438573117022873,0.04526358610417637,0.0014668176972377509,0.03420002848282024,1.4326485491397125e-05,0.0003703327142728005,6.236982286979963e-09,0.2861404320671793
2641,bfgs,0.0002739319046427247,0.04523416129426783,0.0014643521223870095,0.034250034632076376,1.4288150803648497e-05,0.0003734416759054832,1.0876149221237435e-09,0.2860050702111337
2642,bfgs,0.0002735301824554723,0.04524831131289262,0.0014646458192022686,0.03438303869291924,1.4282701096681688e-05,0.0003715758710829859,9.045594171356446e-10,0.28585641415810514
2643,bfgs,0.00027310182190739315,0.045253916652673795,0.0014628489584224851,0.03437962547469693,1.4280307473843826e-05,0.000373096344146474,2.154228761783234e-09,0.2856995951154481
2644,bfgs,0.0002731905308312783,0.04526109895808931,0.0014601523041687424,0.03439410068601443,1.423515256301008e-05,0.0003702568486422181,3.6598572495897355e-09,0.285556912603084
2645,bfgs,0.0002730133221199947,0.04522967959524739,0.0014583756975136335,0.03432387160549954,1.4213027669833729e-05,0.00037242643372385645,1.1762050693678487e-09,0.28541833299950553
2646,bfgs,0.000272885927828933,0.04518374964346517,0.001456179436323982,0.034287256753956,1.4218972324742112e-05,0.00037281509949334756,3.923154090504029e-09,0.2852579423019484
2647,bfgs,0.000272723718200445,0.04529852576938881,0.0014547422156774676,0.034374198435069926,1.4176564283656657e-05,0.0003673234846399046,2.398037404221507e-09,0.2850913640067444
2648,bfgs,0.00027255509505207527,0.04519769988377711,0.0014533630937833173,0.034387171688998,1.4164853734938374e-05,0.00036846317480962963,3.230793357911052e-09,0.28490759322304265
2649,bfgs,0.00027202748701144635,0.04521329736545028,0.0014513509031158437,0.03443960815236092,1.417068146194325e-05,0.00036935678770345015,2.435849711498534e-09,0.2847426870690907
2650,bfgs,0.0002719361785359776,0.04528621729128,0.0014487725934979592,0.0344382618760272,1.4143787870469915e-05,0.0003661777821497368,2.4070199571922864e-09,0.2845864867236695
2651,bfgs,0.00027172715951354873,0.04531162626716355,0.0014456071913142598,0.0343193554947537,1.413248681892901e-05,0.0003676866369455177,3.5700918256899846e-09,0.28443143726585085
2652,bfgs,0.0002714037406830152,0.045261257956297984,0.0014417661797432447,0.03440770302815703,1.4081449854502686e-05,0.0003689332140151692,3.6808649944301777e-09,0.28425682290835363
2653,bfgs,0.00027137641602400787,0.04519233934773594,0.0014382031725982812,0.03445045995241536,1.4095568483474211e-05,0.00036738327946754626,3.626343048927921e-09,0.2840888676149211
2654,bfgs,0.0002711484342817195,0.045113786559233794,0.0014358723987505425,0.0344949586765401,1.4078199487986998e-05,0.00036857407106957057,2.712634231418112e-09,0.2839237740883056
2655,bfgs,0.0002710614470145642,0.04525131267171002,0.0014331446076470418,0.034525541206239324,1.4048382364680848e-05,0.00036367028427110906,1.732260891774154e-09,0.2838016227603367
2656,bfgs,0.00027082867870924454,0.045216519095658526,0.0014317414225987746,0.03450631530240227,1.4015091610991163e-05,0.0003655926250339507,3.0551550629968526e-09,0.283664739805833
2657,bfgs,0.00027023045130295344,0.04515966218962351,0.0014303894906676563,0.03447654093613707,1.4050857440939093e-05,0.00037117399424548914,1.0937773685287464e-09,0.2835491603815035
2658,bfgs,0.00027016520882412325,0.04508588869712074,0.0014282528434173983,0.034413909722581154,1.4015873633556498e-05,0.00037332012566580194,1.2890056381629246e-09,0.28340028966848974
2659,bfgs,0.0002702424539960353,0.04513504038666514,0.0014264948525131238,0.0343466120874957,1.4002645325604874e-05,0.0003701626912859097,2.014950258439418e-09,0.2832540490045775
2660,bfgs,0.00026975983884592876,0.04526182876334138,0.0014248956531371366,0.034336239778852494,1.3988336937871994e-05,0.00036934863211462906,8.167607096579352e-10,0.28310520177838294
2661,bfgs,0.0002695778149952852,0.04530425008612471,0.0014237460014503841,0.03424831384356531,1.3968922808577582e-05,0.0003691315752490802,2.3482082212907765e-09,0.28294449189818566
2662,bfgs,0.0002691029070556767,0.04525509520383126,0.0014215006524722078,0.03429565018571466,1.3998643768663154e-05,0.00037139398327094034,6.147671042464903e-10,0.2827987499442688
2663,bfgs,0.0002689232452605881,0.04523288577376757,0.0014199673015616945,0.034268781131373556,1.3958880548476612e-05,0.00037212021549945317,5.879145584532327e-09,0.2826353879991651
2664,bfgs,0.0002685440582242718,0.04524128656489785,0.0014179769172215067,0.034182815334245664,1.3943523887720542e-05,0.00037453109706262584,4.59462214783937e-09,0.28245244351357074
2665,bfgs,0.00026810111752561546,0.04525767721430513,0.0014163111274078863,0.034066678990736926,1.3927066957988884e-05,0.00037828305865741436,1.8781863125484574e-09,0.2822861036012565
2666,bfgs,0.00026779560990322957,0.04532793662589117,0.0014139641979273997,0.03410851419663081,1.3923106087910167e-05,0.00037621285274647435,2.43512228989118e-09,0.282141288266914
2667,bfgs,0.00026749250074807276,0.04524545684442304,0.00141275956040427,0.03424370594799537,1.3900971772727875e-05,0.00037672720343108723,3.832935109881938e-09,0.2819975340233448
2668,bfgs,0.0002672429605051242,0.045139186171815116,0.0014122366894272532,0.03432037339550563,1.3888618355751914e-05,0.00037850185863897595,4.948213033587809e-09,0.2818682866400082
2669,bfgs,0.0002668612074557294,0.04512176455634071,0.0014100676454570106,0.03435080563525777,1.3886829413351983e-05,0.00037958779596282974,3.5570347939497648e-09,0.2817088808218715
2670,bfgs,0.00026695948332901845,0.045240090631664814,0.001409647901529027,0.034414302224709425,1.3888835224744018e-05,0.00037152408127489185,3.1015955064407595e-09,0.2815833537626337
2671,bfgs,0.00026666279815434213,0.045213166891461265,0.0014096921478141836,0.03433862835941723,1.3894447461954897e-05,0.00037373799556585465,1.2686532533301644e-09,0.2814331406283257
2672,bfgs,0.0002667775748856977,0.045188410881054984,0.0014091104444917551,0.03433533653483034,1.3877152474654884e-05,0.00037120763916728455,2.6289665651548314e-09,0.2813045984346253
2673,bfgs,0.0002664242889344385,0.04522670110984166,0.0014104673758542543,0.03420385821288966,1.3862438062143699e-05,0.00037413159882122946,1.8953807201744785e-09,0.2811916983365171
2674,bfgs,0.00026622960551300333,0.04511915531712799,0.00141009948591657,0.034201477984182646,1.3857459907079872e-05,0.0003766153048808948,1.0154731174824963e-09,0.2810521378064789
2675,bfgs,0.00026598283545686824,0.04524479231125266,0.001408474572423391,0.03426556394480474,1.3844888165445664e-05,0.00037231881520852407,6.199341125030696e-10,0.2809240663408715
2676,bfgs,0.0002657179571120012,0.045232635625844266,0.0014084538252711167,0.034271164323394374,1.384798143374364e-05,0.0003728931002360617,1.0407271297847864e-09,0.28080914138828994
2677,bfgs,0.0002655735629311782,0.04518623326462733,0.0014075449371252012,0.0343160538085924,1.3843185887777592e-05,0.00037260519730707896,7.39067992971304e-10,0.28068576590340044
2678,bfgs,0.0002654248865762272,0.045215164308950714,0.001407004484487985,0.03434597097487459,1.383445996084952e-05,0.0003700701371419708,3.5707102722890355e-09,0.28054232384154437
2679,bfgs,0.0002652336176140843,0.045210235691737925,0.0014061890195997237,0.03431679620396391,1.3804510979827248e-05,0.00037050426803286355,2.6690888524389217e-09,0.2803913225263246
2680,bfgs,0.00026508331491348797,0.04527019975835681,0.0014073650452928275,0.03430390477925931,1.3800376482433228e-05,0.00036763119830326134,4.56254887995262e-09,0.28025189679420703
2681,bfgs,0.00026501740888387325,0.04521104410596373,0.0014073617293155398,0.034320275974227314,1.3773016401785363e-05,0.0003674558688643974,1.2896928207799598e-08,0.2801225997481618
2682,bfgs,0.00026475970433856885,0.04509520623709102,0.0014073004167914956,0.03436777696233664,1.3764467961384001e-05,0.00037023413653216003,3.0890053339570194e-09,0.27999422024828396
2683,bfgs,0.00026453723120927353,0.04520526453294545,0.0014062919492558714,0.03436400945861182,1.3751198964623026e-05,0.0003669977378066364,4.475207690961456e-09,0.27984893276919115
2684,bfgs,0.0002641436805597093,0.045366417039658616,0.0014069310248766955,0.034274709937897524,1.3741183368932339e-05,0.0003652240797252772,2.0779294513335226e-09,0.27969242262631644
2685,bfgs,0.00026398375923042833,0.04537968076611942,0.0014072917266526482,0.03424440222411711,1.3745039318129327e-05,0.0003646077552275363,1.5718398502882696e-08,0.2795893207317942
2686,bfgs,0.000263632168693336,0.045342858921288205,0.0014059236258280004,0.03428514992151108,1.3732790046880452e-05,0.00036684263491638285,3.267362254053165e-09,0.27947210003509115
2687,bfgs,0.0002635707563780857,0.04535549533866397,0.0014045187812294602,0.03432785177439759,1.3723075445094673e-05,0.0003641506310266921,1.6567350032998241e-09,0.2793410785845589
2688,bfgs,0.0002630782285873888,0.04539284632933697,0.0014029940101206667,0.034261462693017636,1.3707744721488107e-05,0.0003675231359021473,1.951829149701156e-09,0.27921541189171967
2689,bfgs,0.0002628249375711025,0.045514516006115065,0.0014016714185483452,0.03420069928864737,1.3713400149229148e-05,0.0003662139999194385,9.123262421434873e-09,0.279132297237932
2690,bfgs,0.00026273546484004243,0.04544608462263666,0.0014014673641094292,0.03422678320234735,1.3693286247039622e-05,0.00036678499282464025,7.382282895451028e-09,0.2790201564505111
2691,bfgs,0.00026289525167281385,0.04537345839925407,0.0014009381944991,0.034204891239912064,1.3675975307606441e-05,0.00036548493267889805,1.0210703822593202e-08,0.27889170054896945
2692,bfgs,0.00026264706652518035,0.04531211467332983,0.0014007347882675056,0.03422264653102035,1.3641082073646369e-05,0.0003682401204786536,2.7278688141369175e-09,0.2787893573677139
2693,bfgs,0.0002623906170243448,0.045260537551138624,0.0014004627211141893,0.03430259986623781,1.364330011336615e-05,0.00036817918523807374,3.659691788789684e-09,0.27866230777495316
2694,bfgs,0.00026247219151869243,0.04518738685117432,0.0013983208840892877,0.03444223488934018,1.3638753170838423e-05,0.00036463583844258834,3.0621310860725954e-09,0.27853551088143225
2695,bfgs,0.0002621372054433061,0.04504977688389599,0.001397398059276681,0.03441150743872271,1.3646233356982464e-05,0.00037046627514357965,2.127738548516003e-09,0.27842816170982687
2696,bfgs,0.0002621511423856453,0.04507841360223373,0.0013971826286445267,0.03439737505608256,1.3619947971570726e-05,0.000367811845950121,2.868578646390309e-09,0.2783009145427461
2697,bfgs,0.00026172573889220174,0.04522608512282479,0.0013961686974716166,0.03438220939217205,1.3619108597899216e-05,0.0003656771049966032,4.685278918888809e-10,0.2781579023411289
2698,bfgs,0.00026166326737778276,0.04519199159545457,0.0013936971803661846,0.034373845106381286,1.358862081740406e-05,0.0003664694934212602,9.107014499138297e-10,0.2780546128072278
2699,bfgs,0.0002611876822867909,0.04525583721958527,0.001394044522538033,0.03438932674978357,1.3592254360197165e-05,0.0003664095464334575,1.2007891902181712e-09,0.277922116401988
2700,bfgs,0.0002612247429398249,0.045317554608479416,0.001393095966343951,0.03431234432641823,1.3588427802436114e-05,0.0003635223976865259,1.4885773682067383e-09,0.27779400154638256
2701,bfgs,0.0002610146954788588,0.04531658462109363,0.001390955573301558,0.034362903146294296,1.3577938447424654e-05,0.0003627667802243099,1.872218701710751e-09,0.27766675736983737
2702,bfgs,0.00026041216902647946,0.04546391685300552,0.0013895372874117037,0.03437291890712343,1.3562842127824271e-05,0.00036295160035585,2.1483876239224797e-09,0.27755884439316963
2703,bfgs,0.0002602059569062175,0.0453735774869097,0.0013880561339318731,0.034360550950726695,1.356720087680244e-05,0.0003656306028149894,8.069848264805905e-10,0.27743562588699544
2704,bfgs,0.00026006857795452546,0.04527481737532675,0.0013858145331478138,0.034359705419756824,1.3567215072511748e-05,0.0003675325320818461,8.872820725123604e-10,0.2772977283113959
2705,bfgs,0.00025986541549374083,0.04520101393511448,0.0013852641301217831,0.03449438241907737,1.3533208113600752e-05,0.0003668844534233307,2.7695320262172454e-09,0.27715354191668107
2706,bfgs,0.0002597446160504145,0.0451310076323615,0.0013853302237229457,0.0345426892112929,1.3492342861511e-05,0.00036711654797860256,2.1346472547140744e-09,0.2770113599794267
2707,bfgs,0.0002597797655242958,0.04504062325949165,0.0013849388171888158,0.034419755292358516,1.3514459581141458e-05,0.0003688080837235501,1.3927293772217114e-09,0.276880345456478
2708,bfgs,0.0002595655119274847,0.04498100523163378,0.0013845943347701043,0.03433961999364296,1.3511217047658255e-05,0.0003717564939392325,1.2047963899413757e-09,0.27674717327808157
2709,bfgs,0.00025933072727123043,0.04514579734628447,0.0013838678860765693,0.03435433075922736,1.3486141343231257e-05,0.00036737314751166114,7.975118885879512e-10,0.27662347243762014
2710,bfgs,0.0002590429882569958,0.0451627044878833,0.0013831269215482229,0.034336885654909825,1.345389767568021e-05,0.0003683150703140218,1.0144792185636218e-09,0.27649099717513653
2711,bfgs,0.0002587619819662578,0.04511387416752295,0.0013831467627248583,0.034281184106317926,1.3443369777366216e-05,0.00037098127203582945,9.721959399991485e-10,0.27634574352562646
2712,bfgs,0.0002583060497336212,0.045248838435767956,0.001383916289662163,0.03439303281912746,1.344591905227686e-05,0.0003662064231546577,7.732984898252593e-10,0.2761865867592331
2713,bfgs,0.00025783096993675956,0.04525265668592375,0.001382666139408284,0.03444829565893028,1.3415634379272e-05,0.0003680984622109718,7.971363425577152e-10,0.2760569315702998
2714,bfgs,0.000257776360579194,0.04531908402362529,0.0013819675176977555,0.034463433534566164,1.3396044878966171e-05,0.00036486201590632577,3.161839997697811e-09,0.275952004984416
2715,bfgs,0.0002577271162393445,0.04528631198184739,0.001382159297190575,0.034457409883796905,1.3396360773040635e-05,0.00036408459244426366,2.4638358286124156e-09,0.27583666918004635
2716,bfgs,0.0002575535997822347,0.04520339908953813,0.0013815406045166643,0.034462400835367106,1.3397612673476763e-05,0.00036576338356702923,1.144262857641766e-09,0.27571323390714186
