step,phase,c_lambda,e11_lambda,e22_lambda,e12_lambda,allen_cahn_lambda,force_balance_lambda,k_reg_lambda,interp_c_lambda,interp_e11_lambda,interp_e22_lambda,interp_e12_lambda
194,adam,36.727905486831126,4.298560910068473,1.4926146776064328,0.25155999840466164,190.32874839896994,0.01,0.001,0.1,0.1,0.1,0.1
195,adam,36.727905486831126,4.298560910068473,1.4926146776064328,0.25155999840466164,190.32874839896994,0.01,0.001,0.1,0.1,0.1,0.1
196,adam,36.727905486831126,4.298560910068473,1.4926146776064328,0.25155999840466164,190.32874839896994,0.01,0.001,0.1,0.1,0.1,0.1
197,adam,36.727905486831126,4.298560910068473,1.4926146776064328,0.25155999840466164,190.32874839896994,0.01,0.001,0.1,0.1,0.1,0.1
198,adam,36.727905486831126,4.298560910068473,1.4926146776064328,0.25155999840466164,190.32874839896994,0.01,0.001,0.1,0.1,0.1,0.1
199,adam,36.727905486831126,4.298560910068473,1.4926146776064328,0.25155999840466164,190.32874839896994,0.01,0.001,0.1,0.1,0.1,0.1
200,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
201,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
202,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
203,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
204,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
205,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
206,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
207,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
208,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
209,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
210,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
211,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
212,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
213,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
214,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
215,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
216,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
217,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
218,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
219,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
220,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
221,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
222,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
223,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
224,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
225,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
226,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
227,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
228,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
229,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
230,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
231,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
232,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
233,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
234,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
235,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
236,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
237,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
238,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
239,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
240,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
241,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
242,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
243,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
244,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
245,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
246,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
247,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
248,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
249,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
250,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
251,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
252,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
253,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
254,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
255,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
256,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
257,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
258,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
259,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
260,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
261,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
262,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
263,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
264,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
265,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
266,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
267,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
268,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
269,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
270,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
271,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
272,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
273,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
274,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
275,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
276,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
277,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
278,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
279,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
280,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
281,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
282,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
283,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
284,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
285,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
286,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
287,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
288,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
289,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
290,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
291,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
292,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
293,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
294,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
295,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
296,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
297,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
298,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
299,adam,48.77411126101738,5.41305985110566,1.687619956111647,0.3264039981707654,271.29587355907296,0.01,0.001,0.1,0.1,0.1,0.1
300,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
301,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
302,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
303,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
304,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
305,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
306,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
307,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
308,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
309,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
310,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
311,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
312,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
313,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
314,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
315,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
316,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
317,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
318,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
319,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
320,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
321,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
322,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
323,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
324,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
325,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
326,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
327,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
328,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
329,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
330,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
331,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
332,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
333,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
334,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
335,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
336,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
337,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
338,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
339,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
340,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
341,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
342,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
343,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
344,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
345,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
346,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
347,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
348,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
349,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
350,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
351,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
352,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
353,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
354,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
355,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
356,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
357,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
358,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
359,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
360,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
361,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
362,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
363,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
364,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
365,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
366,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
367,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
368,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
369,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
370,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
371,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
372,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
373,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
374,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
375,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
376,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
377,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
378,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
379,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
380,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
381,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
382,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
383,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
384,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
385,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
386,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
387,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
388,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
389,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
390,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
391,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
392,adam,69.106163523508,8.725624143809807,2.286323834437874,0.3937635981424694,344.16628620316567,0.01,0.001,0.1,0.1,0.1,0.1
