x,y,c_abs_error_t71
20.198,22.977997,0.15016863
20.84004,23.2784,0.16363895
20.606363,22.974161,0.16659814
21.014727,22.970325,0.190321
5.746736,14.715966,0.028742313
5.2261343,14.738029,0.02380848
4.705532,14.760092,0.02030456
5.528395,14.267434,0.019589782
5.003923,14.287075,0.017048597
4.4794507,14.306716,0.015916646
5.3100543,13.818902,0.014180541
4.781712,13.836121,0.013494194
5.091714,13.37037,0.011521459
6.402071,13.388434,0.01627016
5.9652853,13.382413,0.0132184625
5.5284996,13.376391,0.011772156
6.2493963,12.980816,0.011432886
5.8098593,12.972907,0.01018244
5.3703227,12.964998,0.010200381
6.096721,12.573198,0.008940399
5.6544333,12.563401,0.00874269
5.944046,12.16558,0.008760631
6.1626697,11.872422,0.005931318
6.3841157,11.581364,0.009053707
6.608384,11.292405,0.010535061
6.29282,12.230606,0.007996917
6.5128546,11.9384985,0.0055742264
6.735712,11.64849,0.00017744303
6.6415935,12.295633,0.009294033
6.8630395,12.004575,0.008483231
6.990367,12.36066,0.009936631
21.354822,21.976885,0.1701523
21.263784,22.31777,0.18141297
21.15042,22.648916,0.18483773
20.999828,22.01679,0.17501092
20.897629,22.352806,0.18033385
20.7731,22.679085,0.17585236
20.644836,22.056696,0.17960578
20.531471,22.387844,0.17526197
20.289843,22.096603,0.17926183
7.113325,10.65193,0.011159658
7.2484484,10.918311,0.00439018
7.383572,11.184692,0.009016514
7.518696,11.451073,0.010562241
6.9458117,10.865777,0.0025860071
7.0805354,11.131981,0.0054002404
7.2152586,11.398184,0.009269118
6.7774982,11.079268,0.009967864
6.9118214,11.345294,0.00043171644
20.60423,21.081722,0.11967936
20.955902,20.98915,0.112538755
21.307573,20.896576,0.116535634
21.659243,20.804003,0.12538111
20.854427,21.38011,0.13519812
21.20197,21.286026,0.12842903
21.549511,21.191942,0.12739709
21.104624,21.678497,0.15707228
21.448036,21.582903,0.14298648
7.255689,10.428331,0.012739658
7.3928504,10.2002125,0.018638909
7.52481,9.967575,0.014285922
7.3830104,10.672556,0.0032749176
7.5227733,10.446697,0.007246077
7.657334,10.216319,0.005852282
7.652696,10.693181,0.003082931
7.789858,10.465063,0.00431633
7.9223814,10.713807,0.011390209
21.949673,19.762985,0.1489178
21.868174,20.114244,0.16105402
21.771364,20.46125,0.1424247
21.596424,19.851046,0.14447606
21.507269,20.20018,0.14277267
21.402803,20.545057,0.12614375
21.243174,19.939108,0.13422331
21.146364,20.286114,0.12578338
20.889923,20.02717,0.12657613
8.279898,10.064376,0.01418215
8.028202,10.032109,0.011479497
7.776506,9.999842,0.003034532
8.221829,9.7537365,0.0062496066
7.9626966,9.7155905,0.0018472075
7.703564,9.6774435,0.013292432
8.163761,9.443097,0.0077087283
