concentration,mu_h(c)
0.187988702,0.580348
0.223141868,0.53852
0.172836569,0.58018243
0.295027801,0.5230657
0.223115871,0.5497408
0.289486676,0.49218518
0.211183055,0.57714987
0.215291658,0.5819948
0.201264598,0.5920621
0.196276632,0.5968995
0.193181274,0.59807885
0.198817151,0.60085976
0.267971381,0.5052418
0.226130034,0.5615107
0.245126697,0.5422058
0.214754925,0.6002617
0.240814523,0.5938058
0.191745378,0.6023847
0.180859063,0.6030015
0.190412907,0.5979401
0.192360386,0.6021725
0.317201069,0.51534134
0.332634666,0.45809042
0.327535415,0.4229511
0.324686443,0.4492879
0.346555702,0.382954
0.346470458,0.36914152
0.2966794,0.53520525
0.309481485,0.521641
0.318230528,0.4573521
0.182138889,0.55695283
0.18193225,0.517447
0.156670095,0.46054387
0.181820526,0.5722914
0.166869637,0.54004395
0.176133608,0.5851586
0.175055331,0.46237898
0.174070757,0.46060944
0.181916951,0.51687956
0.151227307,0.42039323
0.139092974,0.44734383
0.123773501,0.47120047
0.1356107,0.3924942
0.116422618,0.42341685
0.113857425,0.3636334
0.153490274,0.5028658
0.167135276,0.48383045
0.178035163,0.53175974
0.188062918,0.595214
0.191916486,0.6003113
0.202000859,0.60276735
0.211224873,0.60228205
0.232558791,0.59975255
0.257126745,0.5819222
0.267402248,0.58136654
0.274153638,0.58176553
0.23250162,0.5988573
0.308675138,0.5306728
0.337059871,0.442739
0.3246316,0.5267111
0.018085458,-0.19092679
0.018419433,-0.1270268
0.016564798,-0.35920405
0.080676516,0.34962296
0.052212476,0.40116024
0.026123516,0.4444065
0.063808285,0.30610895
0.037445675,0.36697912
0.048275463,0.25848103
0.087991791,0.46022916
0.0548607,0.4512515
0.081818023,0.41119504
0.018386799,-0.02823472
0.01636271,0.15510845
0.022843348,0.29543996
0.017579294,0.024095535
0.021099035,0.19813704
0.01919084,0.07895923
0.032445203,0.17610097
0.02080379,0.23790336
0.022583687,0.080421686
0.02080259,0.3532703
0.028000622,0.3075676
0.016481211,0.40239167
0.021670475,-0.13592577
0.028034006,0.015999317
0.032423692,0.0927279
0.014363976,0.082871675
0.023964906,0.20950508
0.023635027,0.25056028
0.231656806,0.5309782
0.286920773,0.45970082
0.341098807,0.377047
0.284703656,0.4758581
0.328315511,0.39788717
0.315607029,0.43365127
0.361699672,0.31985486
0.367417528,0.31190974
0.347239943,0.36350518
0.203710176,0.60309947
0.227068571,0.6006018
0.235799082,0.58176327
0.20011029,0.5999367
0.22209226,0.5804156
0.201190684,0.5774324
0.301451059,0.45468074
0.235554934,0.52890396
0.258981851,0.5315752
0.233008705,0.58944774
0.215490255,0.59932864
0.20395694,0.60246074
0.221868877,0.5991304
0.219956199,0.602849
0.215037365,0.60036635
0.401481714,0.2889951
0.35846424,0.417224
0.302675682,0.52361834
0.390919301,0.31405437
0.361046367,0.4295268
0.370767093,0.3401894
0.434435052,0.17139539
0.411848198,0.21380585
0.383816391,0.27974135
0.429433287,0.23261675
0.394173588,0.26134565
0.384690468,0.30170324
0.414493057,0.20420313
0.404036868,0.24122828
0.426475826,0.16715187
0.11593233,0.52318764
0.138682157,0.5602555
0.177685272,0.58574045
0.089114847,0.5147066
0.121109313,0.55362606
0.059074175,0.50792694
0.173829275,0.56725085
0.186911874,0.59883404
0.197283158,0.5999582
0.164537131,0.5769088
0.192261594,0.6016394
0.150169783,0.5465375
0.304408677,0.47463882
0.236005033,0.57157195
0.214930232,0.60287094
0.245624619,0.52584785
0.198740129,0.59069085
0.235750926,0.5606301
0.370901865,0.3451947
0.335370856,0.41101444
0.298336366,0.4754728
0.031910422,0.16418266
0.055276775,0.3297205
0.083813796,0.44127846
0.045811538,0.22538471
0.069276711,0.37532496
0.051109035,0.28524423
0.039767269,0.3475318
0.064155854,0.3964696
0.034662711,0.26604414
0.042767142,0.41453886
0.076558427,0.49095178
0.10747689,0.5399822
0.071534337,0.4499433
0.105858709,0.5144081
0.097857135,0.48280978
0.042605997,0.48225665
0.077152806,0.5138807
0.043691941,0.45085526
0.084494993,0.53239155
0.137598744,0.56908834
0.105062531,0.55301213
0.058992954,0.32112527
0.041373655,0.20742941
0.052507611,0.30651784
0.056819897,0.3345983
0.040189139,0.24973488
0.057511831,0.33451414
0.052462966,0.34971118
0.089095407,0.46862197
0.128756581,0.5385361
0.052872311,0.38128066
0.100524945,0.49050784
0.068821941,0.41112256
0.076466916,0.4245162
0.097910992,0.47781944
0.112578342,0.5106871
0.074196398,0.40583372
0.10739851,0.48775887
0.13726712,0.54115736
0.081435731,0.41876912
0.109947993,0.4968381
0.083198535,0.42913938
0.139116169,0.5417092
0.106683448,0.4900756
0.135616734,0.5406039
0.25629508,0.53321064
0.299076513,0.45717353
0.344880403,0.3667031
0.309590131,0.45520186
0.353905344,0.36464822
0.357680468,0.3673151
0.432374446,0.20997813
0.4029495,0.28653824
0.394718327,0.27993962
0.197135686,0.59512544
0.195993331,0.58901143
0.223742238,0.5702739
0.209680514,0.5946239
0.222274017,0.57361805
0.2249166,0.5788542
0.29588934,0.4597146
0.250686124,0.53170633
0.255889803,0.5309411
0.190582331,0.58697057
0.197662105,0.5733241
0.177800452,0.5860747
0.193035093,0.5860579
0.176753171,0.5905248
0.17749286,0.58997715
0.418214017,0.20854807
0.432972796,0.14224128
0.443886705,0.12276152
0.440718007,0.13328764
0.45578828,0.08709465
0.466910334,0.06620051
0.402031694,0.2555879
0.42855891,0.166964
0.382431752,0.3208303
0.447053008,0.13367264
0.431429726,0.18912289
0.39943985,0.27107337
0.458601527,0.10614762
0.439867768,0.17883778
0.465703163,0.09265897
0.480863986,0.027351204
0.466980602,0.07457909
0.478487728,0.039165393
0.391395006,0.23045504
0.373813393,0.32084793
0.35339816,0.40437108
0.43241353,0.14811853
0.409448136,0.23401922
0.450995688,0.09296961
0.133146718,0.58200777
0.160007966,0.5911926
0.201853312,0.59973526
0.151063012,0.60223365
0.196525071,0.60253394
0.196977795,0.59013224
0.28995464,0.5258745
0.247123979,0.56510305
0.237647993,0.59323025
0.319481322,0.39851207
0.259049413,0.52592325
0.307499407,0.47028673
0.117005703,0.5189378
0.143552647,0.5627146
0.162618918,0.58698773
0.129966843,0.54195786
0.158422925,0.57631385
0.146918512,0.56161475
0.129071848,0.5587354
0.144881182,0.57460606
0.128839389,0.54083323
0.152089401,0.5973637
0.134727121,0.59077
0.145694305,0.6030984
0.075458502,0.4112258
0.074979238,0.41223025
0.076116006,0.41129732
0.097439113,0.4723258
0.095883103,0.47230244
0.119690952,0.5175352
0.123531391,0.52816737
0.102984677,0.48632646
0.130064032,0.5357969
0.068268219,0.376796
0.086243943,0.41496325
0.055435519,0.32213044
0.092503994,0.44672966
0.113289964,0.4994824
0.109447237,0.4764545
0.184125548,0.589911
0.163016517,0.57610357
0.141630101,0.5532284
0.168304636,0.5793624
0.146676011,0.5594423
0.152426081,0.5636263
0.151833539,0.6015489
0.150254499,0.5940752
0.153890564,0.5763402
0.16800978,0.59851384
0.160483963,0.58652806
0.173616474,0.5936686
0.168105859,0.5773823
0.158396431,0.57630706
0.154943366,0.5742587
0.185457173,0.59449375
0.157910008,0.59322786
0.177014166,0.6013727
0.197702275,0.59612346
0.186094344,0.58881044
0.199490408,0.59954023
0.126464219,0.60147107
0.138602166,0.6014657
0.14305555,0.5937805
0.348013974,0.36931688
0.298189073,0.46366006
0.260770598,0.5329615
0.350430135,0.38236582
0.300616367,0.47695917
0.347645913,0.40767056
0.400454287,0.2992027
0.441236783,0.18841639
0.40818954,0.27802914
0.225478804,0.57122195
0.196299146,0.5872971
0.179133143,0.59293664
0.218506684,0.57724905
0.191423844,0.5916228
0.195056398,0.58566916
0.289291186,0.5005433
0.261020796,0.5431521
0.232264639,0.55821264
0.171356452,0.5951084
0.181300733,0.59631705
0.173859961,0.5995251
0.187105118,0.5967798
0.180224781,0.5972364
0.182657351,0.6007259
0.467288885,0.09493482
0.434507076,0.20665511
0.388132454,0.32569832
0.46450147,0.11408757
0.408719245,0.23892817
0.42693784,0.14921585
0.492727751,0.0052924966
0.500761268,-0.0010508238
0.496426504,0.011163693
0.521595542,-0.06026829
0.533086439,-0.07820801
0.528434359,-0.09869602
0.485613211,0.0028785695
0.501141863,-0.020764183
0.508311725,-0.052716658
0.457265708,0.06579446
0.476104992,0.020318871
0.503621112,-0.043973774
0.3743094,0.23567638
0.372861751,0.24504587
0.38560943,0.2578122
0.297665696,0.40836847
0.307415831,0.42021495
0.24876928,0.5330837
0.453326919,0.059926793
0.507504115,-0.060846977
0.45384825,0.059240893
0.178562055,0.6030741
0.187136127,0.6022315
0.176283135,0.6001487
0.205888935,0.6012989
0.197285709,0.60260165
0.228225079,0.59017324
0.212548662,0.59089255
0.174411522,0.6030085
0.192496263,0.5908531
0.270644386,0.5405686
0.255557318,0.5370314
0.325220066,0.4277376
0.142464452,0.5497824
0.166472232,0.57165515
0.170443253,0.5858555
0.140966603,0.53604305
0.159796813,0.56147444
0.138680844,0.5178833
0.183444865,0.5893568
0.172424021,0.5880747
0.164187444,0.57448375
0.134549459,0.48263288
0.150475536,0.5097115
0.118752181,0.4314468
0.155536265,0.54047334
0.167903385,0.5746701
0.165756138,0.5570444
0.193424162,0.598475
0.187993652,0.60226583
0.181972352,0.6030849
0.182208952,0.59819865
0.177720324,0.60216296
0.173616599,0.5974901
0.203581367,0.6013111
0.203089966,0.6025685
0.198104431,0.6030407
0.148343852,0.6030798
0.159794485,0.6010047
0.174389533,0.59554636
0.125075781,0.6030946
0.139257247,0.6014465
0.145277941,0.6030954
0.185172496,0.6014122
0.219444825,0.59380186
0.198093504,0.5953193
0.17468764,0.59878755
0.176119897,0.6018623
0.177143116,0.6030996
0.163971859,0.5982498
0.153294856,0.6016921
0.150912474,0.5973741
0.181257229,0.60078716
0.183805441,0.602303
0.191869922,0.6028526
0.313149083,0.44261664
0.241049103,0.5267527
0.202905107,0.57327116
0.267398483,0.4828161
0.218511969,0.5527588
0.259023706,0.5225316
0.341418529,0.3717069
0.309841621,0.4248473
0.361630324,0.29295027
0.177277526,0.6028315
0.186441224,0.6030992
0.184343827,0.60295594
0.206077484,0.6023376
0.199143652,0.60262656
0.187297539,0.602564
0.201730225,0.6030952
0.198830411,0.6030959
0.1953431,0.6029415
0.193319332,0.6006141
0.205722421,0.59933674
0.196666157,0.59360564
0.214093641,0.5755671
0.205226144,0.58694935
0.208407448,0.5964675
0.376389533,0.35316825
0.392598626,0.27750784
0.39120485,0.20829427
0.344648979,0.42206138
0.347371376,0.35562116
0.300823626,0.47873884
0.459905714,0.0613148
0.444138014,0.122101024
0.437572132,0.19547135
0.496005202,-0.022984333
0.487671937,0.034770284
0.523967896,-0.09801425
0.533009044,-0.12808079
0.546232028,-0.12824562
0.520017365,-0.06539052
0.544278292,-0.13860524
0.539056906,-0.13907039
0.536668542,-0.1258878
0.563445866,-0.18712068
0.55156056,-0.16363335
0.547850661,-0.17109519
0.447688801,0.097414225
0.499919962,-0.059320226
0.499836675,-0.040941276
0.224092595,0.5759859
0.24355332,0.5688863
0.265114787,0.5571438
0.285624299,0.5196152
0.305713951,0.49493235
0.358862335,0.39635313
0.321869496,0.46446002
0.383930306,0.30535465
0.376673979,0.35276753
0.441435986,0.18958423
0.445045251,0.14081803
0.501106367,-0.013020206
0.169987978,0.59494674
0.170711167,0.5999137
0.17190867,0.602268
0.17163369,0.5872922
0.178463384,0.5949235
0.175464184,0.5742123
0.168968433,0.6014823
0.170547431,0.6030984
0.166578341,0.60296464
0.163965676,0.5492482
0.170046807,0.56171
0.143859226,0.5062411
0.183164232,0.5835781
0.1817293,0.5986217
0.180251386,0.58922577
0.17172555,0.6013535
0.164456455,0.5978544
0.157017301,0.59336627
0.162971949,0.60175586
0.156606849,0.5986687
0.159449393,0.6024108
0.175204166,0.5967233
0.166306415,0.59482527
0.174476913,0.59924483
0.179770078,0.591576
0.206693075,0.5774194
0.253483097,0.5455259
0.179351488,0.58886385
0.203444011,0.57423055
0.166692188,0.58649015
0.182684384,0.58917785
0.194309567,0.5848428
0.226867925,0.56880045
0.254011647,0.55191135
0.317140958,0.46848565
0.285687341,0.51681364
0.1745413,0.6006142
0.156549875,0.60266757
0.169560135,0.60309243
0.248590801,0.5815457
0.209468045,0.59433234
0.248479444,0.56778955
0.315731942,0.48582506
0.295011182,0.5286967
0.329981816,0.4550655
0.481649586,0.09624021
0.514969606,0.015893297
0.531250209,-0.050546996
0.436421978,0.18711019
0.47546148,0.1061099
0.403592209,0.2738687
0.213047491,0.6015198
0.224762834,0.59987795
0.240693273,0.59694755
0.221835593,0.5912689
0.255363866,0.58276427
0.254593707,0.55775046
0.291449185,0.5296471
0.276806078,0.56809163
0.315064967,0.48955798
0.182501643,0.60156536
0.181521759,0.60213923
0.182933302,0.60272145
0.167444006,0.60197854
0.162497615,0.60280037
0.161764822,0.6030799
0.193384417,0.60270023
0.19274933,0.6025485
0.202075821,0.6030991
0.20985407,0.6029227
0.203699662,0.6030787
0.192283655,0.60253227
0.26800621,0.545792
0.304991921,0.49155724
0.340261877,0.4242949
0.262968605,0.57383204
0.28869126,0.5387145
0.25396163,0.5890863
0.364136957,0.35312754
0.311736137,0.43426085
0.394735735,0.27035242
0.342816628,0.2906706
0.34005107,0.36729848
0.38484055,0.24526048
0.455444325,0.026370369
0.3959841,0.115594596
0.480816537,-0.038175303
0.54166817,-0.062500775
0.586434879,-0.17781639
0.618669644,-0.23187453
0.56583826,-0.12065427
0.596976673,-0.20190421
0.561637266,-0.15729475
0.58351607,-0.19255751
0.583545668,-0.20433474
0.603735406,-0.22249168
0.408277241,0.2713623
0.457180725,0.12830651
0.505637442,-0.009485174
0.368624628,0.36609942
0.422338261,0.23123553
0.33183082,0.44147265
0.489194797,0.05190292
0.541009637,-0.11177769
0.530701722,-0.067894824
0.620448206,-0.22699988
0.576796959,-0.16036642
0.581703003,-0.18336758
0.167986844,0.6030948
0.162579557,0.60249794
0.163150667,0.6014856
0.176616975,0.60183907
0.171117019,0.6029129
0.172992647,0.5957347
0.155276211,0.6005229
0.149290751,0.5953908
0.152072175,0.5983211
0.145072065,0.5739368
0.130469835,0.5746095
0.122208599,0.5317025
0.156023707,0.5967239
0.16750111,0.6029668
0.144518295,0.5963161
0.161466264,0.5867499
0.182461623,0.57752204
0.211111129,0.56268644
0.159034292,0.59015226
0.173835686,0.5833349
0.1601776,0.59444535
0.187217416,0.5752771
0.235927349,0.5515151
0.213090016,0.55678
0.26412193,0.5163093
0.274655792,0.50191516
0.296794346,0.48543537
0.329841944,0.40840733
0.342581182,0.37864625
0.392846201,0.21938878
0.431413181,0.14015952
0.383102936,0.3098752
0.473445101,0.06234753
0.528385377,-0.10772547
0.576456477,-0.17577586
0.603931122,-0.21656036
0.512456722,-0.04559683
0.555515976,-0.124157906
0.502934,0.023545258
0.311310691,0.45103908
0.314081182,0.3962695
0.314660127,0.32506698
0.289460503,0.47204494
0.288219177,0.42169476
0.268347051,0.49086082
0.236980844,0.588827
0.249007837,0.58118105
0.259062961,0.57151616
0.271736175,0.56042755
0.285103238,0.54604244
0.298101232,0.509454
0.263959645,0.5384145
0.254811507,0.56965935
0.282080627,0.52471393
0.221162935,0.59122515
0.173520445,0.6021786
0.169013523,0.6025244
0.202240282,0.5994959
0.177013656,0.603093
0.182365933,0.602597
0.172506382,0.60249996
0.178174037,0.6014049
0.175807101,0.60101175
0.192960662,0.599679
0.158018114,0.60299563
0.199169256,0.5962218
0.347170356,0.34136337
0.389200523,0.25249666
0.439728101,0.17093378
0.306040715,0.43209827
0.344422255,0.35042095
0.265900841,0.5005944
0.409492343,0.18008685
0.469807176,0.027254187
0.455126484,0.09818713
0.440757175,0.12780507
0.46482937,0.041735597
0.491341272,-0.037745226
0.407806037,0.1981599
0.435892449,0.10940267
0.375511266,0.27065554
0.180560656,0.5997846
0.177499519,0.59903026
0.15983648,0.6011007
0.181432612,0.59988165
0.176549741,0.6009221
0.183699133,0.6010997
0.219043036,0.60226667
0.195336542,0.6026877
0.180375523,0.6029351
0.200587221,0.5940019
0.217792602,0.5998957
0.145702891,0.60307515
0.216355808,0.59360075
0.219471703,0.5829555
0.234517552,0.56695163
0.159495099,0.6024867
0.161266658,0.5997528
0.132505745,0.6027286
0.255367875,0.55820453
0.295042625,0.4742031
0.260760913,0.53213656
0.46232995,0.053203113
0.408627433,0.16490465
0.359324561,0.259351
0.402343862,0.14199413
0.356328786,0.24014422
0.344944722,0.21785045
0.294551993,0.36160785
0.270664239,0.43639463
0.299338051,0.34442705
0.541873161,-0.10622433
0.611382301,-0.251418
0.564204606,-0.14045106
0.48624793,0.023620218
0.503196255,-0.009499792
0.432191485,0.13898948
0.256777541,0.49587035
0.269324955,0.44071925
0.310416949,0.36357617
0.251841712,0.50011945
0.281552505,0.44318402
0.260749061,0.50321186
0.485664638,-0.029385958
0.522895389,-0.08663575
0.556763843,-0.1339047
0.571067812,-0.19133765
0.593637355,-0.21530426
0.624635251,-0.26056838
0.59527734,-0.21432534
0.630787625,-0.26337335
0.6343115,-0.2441963
0.636525099,-0.25789964
0.641579449,-0.24890035
0.621693189,-0.22479165
0.167819544,0.60032356
0.176407757,0.5992881
0.19263804,0.59811354
0.163483359,0.6030979
0.165555021,0.6030798
0.137666157,0.597774
0.170729973,0.5914836
0.199745619,0.5758711
0.198233398,0.5878813
0.103710818,0.56879854
0.113404423,0.56356347
0.061733009,0.5060272
0.142684327,0.59582615
0.175472601,0.6030774
0.156714819,0.59334433
0.255336999,0.5387105
0.301399348,0.49531424
0.347849058,0.41803306
0.239728167,0.5620407
0.275096994,0.5364739
0.226823744,0.5808464
0.312894875,0.4556775
0.37989727,0.28936583
0.369579148,0.35593152
0.53676466,-0.117936596
0.482875189,0.04173381
0.417873737,0.24310255
0.495042794,-0.01996406
0.433063723,0.16773167
0.440572593,0.09713437
0.568592812,-0.191681
0.530055748,-0.121456385
0.601236151,-0.23742566
0.545587866,-0.16508129
0.574859491,-0.24271175
0.609755402,-0.27271014
0.540997794,-0.15038635
0.586136973,-0.23010609
0.530847322,-0.13113083
0.484252401,0.017899165
0.525921652,-0.08125863
0.504622428,-0.06177348
0.249289878,0.54347324
0.226169774,0.5772166
0.190522287,0.59567916
0.239580292,0.573365
0.212853716,0.5933274
0.225417857,0.59103215
0.236248606,0.5517441
0.216569196,0.5804702
0.242198877,0.5477631
0.187533583,0.6019105
0.19313204,0.6023195
0.207457748,0.5986835
0.153902773,0.6030166
0.179363596,0.6002425
0.145802009,0.60154676
0.177841355,0.59852135
0.199098184,0.59734905
0.174518809,0.59831095
0.188934089,0.60290754
0.211774718,0.6017699
0.202768125,0.60247326
0.439811012,0.1621655
0.490369342,0.039525572
0.525122206,-0.07055351
0.443847899,0.14849162
0.489385315,0.027673718
0.4456677,0.1371376
0.315860646,0.41631663
0.265079468,0.5287696
0.227616955,0.5838996
0.286389372,0.48548448
0.227992471,0.5666684
0.257823279,0.5385462
0.387484615,0.27795056
0.350881587,0.3500486
0.324400884,0.43040907
0.388065342,0.29071245
0.326557499,0.44321442
0.385857185,0.30529454
0.160799686,0.6005933
0.162796789,0.60038924
0.152360534,0.60062206
0.18781395,0.5974145
0.181834725,0.5976609
0.202024224,0.59649765
0.186234959,0.60237396
0.156676679,0.6026268
0.167089177,0.60268795
0.190224386,0.6000204
0.166317421,0.6030997
0.187293814,0.59427667
0.379254072,0.2496646
0.441266191,0.12340981
0.504820152,-0.030039638
0.39276644,0.23503849
0.44953246,0.10198134
0.401766317,0.21429163
0.343092311,0.34484422
0.296737304,0.43864417
0.331847933,0.35636133
0.566049824,-0.22598317
0.623608173,-0.38232142
0.571584109,-0.27519643
0.513076073,-0.08476107
0.528374295,-0.14359795
0.465726999,0.04719238
0.244518548,0.5436852
0.229485086,0.57285357
0.213316154,0.59152937
0.218055579,0.5774214
0.196739367,0.59357727
0.186132424,0.594767
0.289470861,0.45875782
0.281828628,0.4789034
0.270442752,0.493065
0.315227351,0.39292955
0.307810223,0.41925883
0.351807375,0.31221068
0.261669235,0.5266553
0.237483395,0.5687649
0.25353406,0.5368378
0.575209739,-0.22267091
0.592492243,-0.25875705
0.607470791,-0.27453482
0.600515206,-0.27556127
0.598797114,-0.28503454
0.59609876,-0.29003087
0.564185977,-0.23319572
0.581743064,-0.2740321
0.591786663,-0.27630347
0.107456127,0.4686401
0.072286789,0.3883021
0.128897818,0.48550463
0.129704588,0.51071095
0.075468174,0.43066978
0.111089273,0.5207436
0.091689166,0.46537328
0.120375525,0.54663587
0.114261998,0.5372999
0.16255576,0.59511757
0.199082109,0.60236716
0.257511242,0.5705178
0.150253294,0.5913758
0.181870879,0.60256815
0.144600307,0.58870685
0.214932628,0.59535336
0.238102792,0.5883777
0.19153606,0.6030731
0.259230879,0.565204
0.315371939,0.4765886
0.296550723,0.52940476
0.540000847,-0.11910744
0.462441453,0.13854961
0.352172087,0.4299773
0.482519905,0.042384177
0.384903218,0.33670473
0.412892318,0.24694481
0.536796789,-0.12297067
0.54066743,-0.124280244
0.485348979,0.039367992
0.577091751,-0.22675276
0.596514319,-0.27810636
0.580909276,-0.22714072
0.53474202,-0.1328403
0.52002635,-0.091077745
0.511191531,-0.040782053
0.552763555,-0.20878652
0.544334127,-0.171765
0.575629241,-0.25960487
0.467844381,0.08240135
0.490169168,0.015134893
0.505674779,-0.030921306
0.156211854,0.5993619
0.171526186,0.59923875
0.197130247,0.5990021
0.154756147,0.60256517
0.181561452,0.60222614
0.153610381,0.602386
0.178620114,0.6021788
0.156966803,0.60247254
0.156159164,0.60231316
0.151201245,0.5957471
0.154753026,0.5969995
0.156890034,0.598608
0.166583058,0.59575665
0.181865661,0.59623384
0.191561872,0.5968989
0.157417305,0.59523237
0.167904147,0.5967752
0.159250292,0.5964922
0.401944576,0.26557627
0.349704806,0.4079159
0.292215766,0.51692903
0.35220622,0.37215072
0.31240947,0.49080426
0.301023929,0.46135116
0.426948339,0.17909428
0.373505953,0.28573227
0.451508271,0.10585134
0.141035125,0.59832346
0.135573253,0.60171175
0.16244472,0.60298157
0.140139369,0.5999737
0.145161878,0.60278046
0.144762282,0.60165954
0.216732306,0.586313
0.164274799,0.60262585
0.186148825,0.6003021
0.259034619,0.5609026
0.249364469,0.5759156
0.217593207,0.59564316
0.161224801,0.60157585
0.162896384,0.6003752
0.160712375,0.59971213
0.175922235,0.603099
0.1701864,0.6028631
0.194481555,0.60053086
0.410305137,0.18450531
0.478433931,0.009855083
0.543347496,-0.17653647
0.43359565,0.14221089
0.499235649,-0.035639677
0.467905179,0.08857077
0.332011891,0.36920178
0.368187534,0.28463703
0.399401984,0.2432181
0.619161518,-0.3773359
0.685711957,-0.4957832
0.648612538,-0.4195575
0.574409897,-0.25582045
0.604928616,-0.31785256
0.538669894,-0.13164064
0.277543258,0.48760766
0.328212318,0.3982054
0.40059863,0.26979545
0.263512007,0.5097544
0.323562313,0.41833293
0.252414183,0.5249599
0.245960062,0.54931617
0.228615183,0.56618726
0.22243639,0.58384955
0.182443857,0.6023679
0.201418131,0.59687674
0.209736165,0.58570826
0.110375044,0.42477393
0.079026873,0.32867575
0.114837494,0.43760657
0.14752876,0.5553899
0.138766974,0.51999116
0.124276619,0.47240162
0.134561224,0.52745533
0.127187603,0.4830401
0.123431364,0.49211073
0.145377624,0.5689672
0.132031199,0.54474247
0.122202185,0.513597
0.14338284,0.57996225
0.132275255,0.5591794
0.149509357,0.5886121
0.149793931,0.5677779
0.133439375,0.5270494
0.166775905,0.5383235
0.583641027,-0.2554425
0.60189298,-0.2718059
0.576506117,-0.2305266
0.593902052,-0.27772665
0.599235954,-0.27977854
0.595883036,-0.2882741
0.572510761,-0.24408197
0.536252109,-0.1418238
0.561006075,-0.21716791
0.172822105,0.56948423
0.156620238,0.5744463
0.149709528,0.579005
0.184459737,0.601223
0.180374675,0.6020191
0.220288922,0.58900857
0.172731246,0.60123515
0.173744053,0.5898107
0.195812459,0.6018051
0.163981762,0.6030724
0.228422434,0.5757388
0.219876691,0.58186567
0.475464333,-0.029489458
0.395234753,0.23375246
0.288444237,0.4827435
0.406219072,0.21015376
0.309392638,0.46386123
0.324321267,0.45716405
0.522192891,-0.1059372
0.497158832,-0.076349765
0.43504593,0.16554126
0.55923733,-0.21372643
0.572745438,-0.24859971
0.533789196,-0.18294495
0.476355388,0.054473326
0.51660151,-0.07323186
0.554870086,-0.18596223
0.483824101,0.011258561
0.526336874,-0.1134806
0.494669666,-0.020235106
0.366209883,0.30117548
0.406208136,0.20036086
0.444370668,0.11989051
0.410281364,0.1794919
0.449417368,0.08665486
0.467636015,0.064719506
0.332204118,0.35192597
0.390505182,0.22755209
0.311509012,0.40744585
0.155855291,0.595387
0.174141168,0.5950494
0.191809933,0.5950346
0.150040959,0.5984993
0.182105647,0.5987325
0.145732717,0.60204124
0.153192794,0.59658587
0.163964642,0.593905
0.162455441,0.5957717
0.172663877,0.5938878
0.163812514,0.59572387
0.162938983,0.594527
0.263845339,0.5173952
0.240706877,0.5794296
0.206801916,0.5995498
0.240663511,0.550164
0.223037884,0.58908784
0.226925062,0.56941295
0.278695114,0.47674823
0.259585645,0.52143073
0.314269289,0.43211162
0.223130857,0.602996
0.205671108,0.60295784
0.175827528,0.6029688
0.227503689,0.6020386
0.189246971,0.60206604
0.216907627,0.59863555
0.222665301,0.60002863
0.220419093,0.59057844
0.217810731,0.5996971
0.157217232,0.6012602
0.186353789,0.60214067
0.212252878,0.5801916
0.165177312,0.6019597
0.195227304,0.6003573
0.187426335,0.60303354
0.144328258,0.5965402
0.159780166,0.59813213
0.167903305,0.5947318
0.696154804,-0.47823548
0.76015575,-0.56018865
0.712689453,-0.5021825
0.651348783,-0.4021945
0.588003827,-0.24629667
0.518151233,-0.06178525
0.638921273,-0.36970025
0.570475181,-0.19547117
0.619377658,-0.32822138
0.501346335,0.024264876
0.559422251,-0.17061374
0.51051666,-0.030559633
0.432202605,0.19779831
0.439796418,0.12801483
0.349982666,0.3545617
0.26692941,0.51098526
0.350079426,0.32270116
0.43379509,0.12483545
0.285793258,0.4839098
0.357213066,0.30390906
0.298819102,0.45601666
0.256061352,0.5493442
0.215917863,0.5948827
0.234955511,0.5704557
0.761777305,-0.58524036
0.737106575,-0.55892646
0.802131341,-0.60270464
0.811588665,-0.60181165
0.794449699,-0.6030632
0.865522272,-0.57966316
0.080180408,0.41238666
0.066066939,0.413054
0.044065325,0.30878544
0.115948059,0.48359966
0.121613192,0.5366851
0.11801716,0.57246435
0.096200507,0.48567295
0.102367372,0.5378114
0.081507368,0.48615026
0.14568492,0.5621525
0.134194107,0.5678394
0.134613074,0.5289359
0.158897566,0.5845542
0.169635556,0.6003411
0.181820082,0.6019236
0.153015724,0.58848083
0.159388849,0.60160077
0.136219195,0.59148145
0.161285657,0.5927999
0.16283894,0.5985795
0.17737513,0.6028795
0.241333038,0.5514704
0.193654331,0.5933367
0.171778004,0.6028378
0.238859989,0.56339884
0.197450685,0.59822905
0.231516762,0.57698834
0.209970052,0.57785594
0.194351518,0.5941235
0.18417504,0.6014378
0.539594527,-0.11930193
0.54097756,-0.16954982
0.522955056,-0.14349277
0.548377173,-0.17327824
0.555833733,-0.2141746
0.567858296,-0.22025916
0.504485048,-0.014326882
0.526423572,-0.077422485
0.540337427,-0.13609612
0.444150744,0.11742422
0.360105765,0.32155758
0.277368997,0.5038934
0.465217541,0.049804904
0.378721611,0.27012417
0.478663453,0.0016673917
0.31574844,0.45424938
0.295918381,0.47519934
0.389854513,0.2956769
0.530815941,-0.11771867
0.506486787,-0.048811674
0.516743582,-0.1029287
0.435092599,0.21235049
0.479000925,0.097200155
0.515110506,-0.022560466
0.450639052,0.16438866
0.49195877,0.043154024
0.461691056,0.10922815
0.388257006,0.30162692
0.402942617,0.25552788
0.415577365,0.2055937
